Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.1960,25.5573,25.2934,25.3331,25.5017,25.6735,25.3575,24.9570,24.8436,25.4718,25.1006,25.3146

1.5510,25.5970,25.3048,25.3752,25.5093,25.6528,25.3713,24.9613,24.8173,25.4878,25.0943,25.3236

2.2500,25.5967,25.3235,25.3783,25.5143,25.6498,25.3299,24.9242,24.8372,25.4925,25.0836,25.3192

3.2500,25.5947,25.3435,25.3728,25.5229,25.6683,25.2666,24.9350,24.7984,25.5005,25.0325,25.3128

4.2500,25.5798,25.3411,25.3926,25.5314,25.6622,25.1955,24.9357,24.7651,25.5014,24.9803,25.3004

5.2510,25.6109,25.3194,25.3869,25.5427,25.6810,25.1836,24.9290,24.7641,25.5082,24.9738,25.3022

6.2500,25.5861,25.3446,25.3853,25.5448,25.7025,25.1431,24.9273,24.7430,25.5127,24.9431,25.2971

7.2500,25.6280,25.3545,25.4111,25.5646,25.7020,25.1600,24.9286,24.7127,25.5320,24.9364,25.3077

8.2500,25.6309,25.3761,25.4168,25.5570,25.7184,25.1724,24.9154,24.7264,25.5398,24.9494,25.3142

9.2500,25.6227,25.3593,25.4235,25.5652,25.7068,25.1397,24.9252,24.7027,25.5355,24.9212,25.3056

10.2500,25.6438,25.3834,25.4552,25.5751,25.7158,25.1357,24.9212,24.6741,25.5547,24.9049,25.3130

11.2510,25.6400,25.3835,25.4421,25.5946,25.7353,25.1489,24.8980,24.7020,25.5591,24.9254,25.3180

12.2500,25.6408,25.3773,25.4481,25.6134,25.7517,25.1416,24.8766,24.6636,25.5662,24.9026,25.3141

13.2500,25.6486,25.4200,25.4615,25.5942,25.7221,25.1320,24.8798,24.6606,25.5693,24.8963,25.3149

14.2500,25.6693,25.4127,25.4415,25.6072,25.7455,25.1537,24.8934,24.6572,25.5752,24.9055,25.3226

15.2500,25.6586,25.4220,25.4730,25.6118,25.7577,25.1453,24.9138,24.6294,25.5846,24.8874,25.3265

16.2500,25.6838,25.4200,25.4535,25.6150,25.7693,25.1366,24.9117,24.6065,25.5883,24.8715,25.3246

17.2500,25.6820,25.4169,25.4617,25.6194,25.7502,25.1494,24.9246,24.6056,25.5861,24.8775,25.3262

18.2500,25.6644,25.4298,25.4803,25.6498,25.7744,25.1445,24.9121,24.5686,25.5998,24.8566,25.3280

19.2510,25.7059,25.4423,25.4919,25.6212,25.7747,25.1351,24.8875,24.5667,25.6072,24.8509,25.3282

20.2500,25.7053,25.4342,25.4970,25.6519,25.8100,25.1448,24.8732,24.5562,25.6197,24.8505,25.3341

21.2500,25.7274,25.4505,25.4967,25.6516,25.7894,25.1367,24.8381,24.5296,25.6231,24.8331,25.3275

22.2500,25.7217,25.4711,25.5056,25.6553,25.7771,25.1348,24.8546,24.5504,25.6261,24.8426,25.3338

23.2500,25.7192,25.4390,25.5221,25.6694,25.7903,25.1455,24.8574,24.5578,25.6280,24.8516,25.3376

24.2500,25.7267,25.4757,25.5285,25.6669,25.8038,25.1313,24.8479,24.5388,25.6403,24.8351,25.3399

25.2510,25.7426,25.4869,25.5200,25.6715,25.8028,25.1249,24.8717,24.5292,25.6448,24.8271,25.3437

26.2500,25.7471,25.4870,25.5233,25.6905,25.8000,25.1228,24.8815,24.5356,25.6496,24.8292,25.3485

27.2500,25.7540,25.4762,25.5286,25.6664,25.7995,25.1458,24.8765,24.5179,25.6449,24.8318,25.3456

28.2500,25.7360,25.4815,25.5401,25.6822,25.8101,25.1349,24.8618,24.5259,25.6500,24.8304,25.3465

29.2500,25.7540,25.4808,25.5677,25.6697,25.8198,25.1312,24.8714,24.5194,25.6584,24.8253,25.3518

30.2500,25.7618,25.5000,25.5618,25.6870,25.8309,25.1352,24.8806,24.5130,25.6683,24.8241,25.3588

31.2500,25.7530,25.5099,25.5637,25.6983,25.8158,25.1538,24.8576,24.4787,25.6682,24.8163,25.3539

32.2500,25.7713,25.4900,25.5533,25.6869,25.8153,25.1494,24.8726,24.4899,25.6634,24.8196,25.3536

33.2500,25.7737,25.4951,25.5660,25.7114,25.8544,25.1514,24.8883,24.4970,25.6801,24.8242,25.3671

34.2500,25.7737,25.5306,25.5395,25.7052,25.8270,25.1499,24.8897,24.4928,25.6752,24.8213,25.3636

35.2500,25.7859,25.5314,25.5796,25.7292,25.8345,25.1291,24.8967,24.4766,25.6921,24.8029,25.3704

36.2500,25.7720,25.5296,25.5749,25.7260,25.8383,25.1483,24.8814,24.4651,25.6882,24.8067,25.3669

37.2500,25.7911,25.5179,25.5759,25.7345,25.8568,25.1324,24.8849,24.4969,25.6952,24.8147,25.3738

38.2500,25.7737,25.5186,25.5739,25.7434,25.8609,25.1283,24.8973,24.4611,25.6941,24.7947,25.3696

39.2500,25.7947,25.5352,25.5792,25.7321,25.8728,25.1375,24.8966,24.4604,25.7028,24.7990,25.3761

40.2500,25.7863,25.5260,25.5732,25.7441,25.8810,25.1522,24.8801,24.4624,25.7021,24.8073,25.3757

41.2510,25.7882,25.5396,25.5972,25.7341,25.8729,25.1574,24.8862,24.4596,25.7064,24.8085,25.3794

42.2500,25.8113,25.5476,25.6037,25.7279,25.8643,25.1450,24.8706,24.4543,25.7110,24.7997,25.3781

