Elapsed Time (s), Rod voltage (V)
1.2710,NaN

2.2020,2.5202

3.2020,2.5182

4.2020,2.5168

5.2020,2.5129

6.2020,2.5116

7.2020,2.5096

8.2020,2.5108

9.2020,2.5081

10.2020,2.5098

11.2020,2.5215

12.2020,2.5183

13.2020,2.5379

14.2020,3.1280

15.2020,4.0844

16.2020,4.4969

17.2020,4.5282

18.2030,4.5623

19.2020,4.5979

20.2030,4.6135

21.2020,4.6143

22.2020,4.6353

23.2020,4.6616

24.2020,4.6686

25.2020,4.6839

26.2030,4.6979

27.2020,4.7156

28.2020,4.7190

29.2020,4.7315

30.2020,4.7421

31.2020,4.7553

32.2020,4.7595

33.2030,4.7732

34.2020,4.7794

35.2020,4.7858

36.2030,4.7926

37.2020,4.7928

38.2030,4.7978

39.2020,4.8056

40.2020,4.8114

41.2030,4.8231

42.2030,4.8303

43.2020,4.8382

44.2020,4.8452

45.2030,4.8497

46.2020,4.8549

47.2020,4.8574

48.2020,4.8638

49.2030,4.8664

50.2020,4.8699

51.2020,4.8743

52.2020,4.8779

53.2020,4.8883

54.2020,4.8934

55.2020,4.8951

56.2020,4.8950

57.2020,4.8984

58.2020,4.9033

59.2030,4.9060

60.2020,4.9101

61.2020,4.9110

62.2020,4.9135

63.2020,4.9147

64.2020,4.9186

65.2020,4.9243

66.2040,4.9255

67.2020,4.9260

68.2030,4.9275

69.2020,4.9274

70.2020,4.9296

71.2020,4.9350

72.2020,4.9369

73.2030,4.9356

74.2020,4.9358

75.2020,4.9395

76.2020,4.9388

77.2020,4.9385

78.2020,4.9405

79.2020,4.9389

80.2020,4.9385

81.2020,4.9414

82.2030,4.9430

83.2020,4.9432

84.2020,4.9454

85.2020,4.9456

86.2030,4.9490

87.2020,4.9496

88.2020,4.9477

89.2020,4.9483

90.2030,4.9512

91.2020,4.9533

92.2020,4.9503

93.2020,4.9483

94.2020,4.9533

95.2020,4.9519

96.2020,4.9512

97.2020,4.9514

98.2020,4.9526

99.2020,4.9517

100.2020,4.9543

101.2030,4.9560

102.2020,4.9536

103.2020,4.9556

104.2020,4.9536

105.2020,4.9515

106.2020,4.9517

107.2020,4.9522

108.2040,4.9519

109.2030,4.9594

110.2020,4.9565

111.2030,4.9541

112.2020,4.9535

113.2020,4.9535

114.2020,4.9544

115.2030,4.9559

116.2030,4.9543

117.2020,4.9544

118.2040,4.9536

119.2030,4.9543

120.2020,4.9570

121.2020,4.9569

122.2020,4.9571

123.2020,4.9594

124.2020,4.9564

125.2020,4.9561

126.2030,4.9549

127.2020,4.9556

128.2020,4.9549

129.2020,4.9565

130.2020,2.2916

131.2030,0.4581

132.2020,0.4613

133.2020,0.4648

134.2040,0.4675

135.2020,0.4694

136.2020,0.4711

137.2020,0.4724

138.2020,0.4734

139.2020,0.4741

140.2020,0.4746

141.2020,0.4750

142.2020,0.4754

143.2020,0.4758

