Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2710,-0.6877,0.1682,0.4155,8.3257,0.1067,6.5279,5.2364,2.2608,6.5279,2.8704

2.2020,-0.9449,0.1065,0.5390,5.7534,0.6007,5.9723,5.4937,1.9247,5.9723,2.5029

3.2020,-0.6877,-0.0788,0.8477,6.7823,-0.0167,4.4907,4.9792,1.9710,4.4907,2.3309

4.2020,-1.7165,0.0447,0.8477,7.8112,0.0450,3.5029,6.0082,2.1734,3.5029,2.3633

5.2020,-1.2021,0.0447,0.3538,7.2968,0.0450,2.7003,6.0082,2.0910,2.7003,2.1781

6.2020,-1.4593,0.3534,0.6007,7.2968,-0.1402,2.2682,5.2364,1.9813,2.2682,2.0223

7.2020,-0.9449,0.1682,0.2920,8.3257,-0.4489,2.2064,6.2654,2.2762,2.2064,2.2663

8.2020,-0.9449,-0.1405,0.4773,6.5251,0.1067,1.7126,5.4937,1.9196,1.7126,1.8900

9.2020,0.5983,0.1065,0.6007,7.0395,0.2920,1.8978,6.2654,2.4837,1.8978,2.4000

10.2020,1.3699,-0.3874,0.9712,7.5540,0.1685,1.6508,5.4937,2.5283,1.6508,2.4029

11.2020,-1.7165,0.0447,0.7860,7.0395,0.3537,1.2804,5.4937,2.0002,1.2804,1.8974

12.2020,1.1127,-0.0788,0.4773,7.0395,-0.0785,1.7126,4.4647,2.1561,1.7126,2.0928

13.2020,-0.1733,-0.0788,0.6625,7.5540,0.3537,1.7126,4.9792,2.2162,1.7126,2.1443

14.2020,-1.7165,0.1065,0.7860,9.6118,0.0450,1.5891,5.7509,2.4306,1.5891,2.3104

15.2020,-0.4305,0.1682,0.3538,7.8112,0.0450,1.6508,5.4937,2.2402,1.6508,2.1560

16.2020,-0.1733,-0.0788,0.4773,7.0395,-0.0167,1.7126,5.4937,2.1236,1.7126,2.0649

17.2020,0.3411,0.2299,0.7860,7.2968,0.1067,1.8360,4.7219,2.2471,1.8360,2.1883

18.2030,-0.9449,0.1682,0.4773,7.5540,0.1685,1.5274,6.2654,2.2814,1.5274,2.1737

19.2020,-1.2021,0.1682,0.5390,7.2968,0.3537,1.7126,6.2654,2.2368,1.7126,2.1619

20.2030,-1.2021,0.2917,0.2920,7.2968,-0.0167,1.7743,5.4937,2.0259,1.7743,1.9899

21.2020,-1.2021,-0.0170,0.6007,7.2968,0.0450,1.7743,5.2364,1.9933,1.7743,1.9620

22.2020,-1.9737,0.0447,0.3538,8.0684,-0.1402,2.4534,6.0082,2.0602,2.4534,2.1164

23.2020,-0.9449,0.4769,0.4155,8.5829,-0.0785,1.8360,4.9792,2.2385,1.8360,2.1810

24.2020,-3.2597,-0.5726,1.0947,5.7534,-0.2020,1.8978,6.0082,1.4703,1.8978,1.5314

25.2020,0.0839,-0.2022,0.9094,6.5251,0.3537,1.9595,5.2364,2.1510,1.9595,2.1237

26.2030,-0.1733,-0.0788,0.4773,6.0106,-0.0167,2.8855,5.4937,1.9521,2.8855,2.0855

27.2020,-4.2885,-0.6961,1.2181,7.0395,0.2302,1.8360,5.4937,1.4995,1.8360,1.5476

28.2020,-2.4881,0.6003,0.1686,6.7823,0.0450,2.0830,5.2364,1.7241,2.0830,1.7754

29.2020,-0.4305,0.3534,0.4773,6.7823,-0.0785,2.0212,6.2654,2.2282,2.0212,2.1987

30.2020,0.5983,0.5386,0.7860,7.8112,0.4155,2.2064,5.2364,2.5643,2.2064,2.5132

31.2020,-0.4305,0.1065,1.9590,4.9817,0.4772,1.6508,5.4937,2.0979,1.6508,2.0340

32.2020,-0.6877,0.1682,0.6007,7.5540,-0.0785,2.0830,4.7219,2.0464,2.0830,2.0517

33.2030,-0.9449,0.1682,0.3538,7.0395,0.2302,2.1447,6.0082,2.1425,2.1447,2.1428

34.2020,0.0839,-0.1405,0.8477,7.5540,-0.0167,2.0830,5.7509,2.3465,2.0830,2.3089

35.2020,-0.6877,0.4769,0.9712,7.0395,0.1067,1.8978,6.2654,2.3620,1.8978,2.2957

36.2030,-0.9449,-0.0788,0.5390,7.2968,0.0450,2.4534,5.4937,2.0585,2.4534,2.1149

37.2020,-0.1733,0.1682,0.7242,7.0395,0.1067,2.1447,6.2654,2.3551,2.1447,2.3251

38.2030,-0.9449,0.3534,0.7242,6.0106,0.1685,2.1447,5.2364,1.9247,2.1447,1.9561

39.2020,-0.1733,-0.0170,0.7860,7.0395,-0.0167,2.2064,5.7509,2.2282,2.2064,2.2251

40.2020,-0.9449,0.1065,0.6625,7.2968,0.0450,2.1447,5.4937,2.1099,2.1447,2.1149

41.2030,-0.4305,0.1682,0.4773,7.5540,-0.0167,2.2682,4.4647,2.0361,2.2682,2.0693

42.2030,-1.2021,0.4151,-1.0045,10.6407,-0.5724,2.5151,5.7509,2.3380,2.5151,2.3633

43.2020,-0.1733,0.0447,0.4773,7.5540,-0.0785,2.0830,5.7509,2.2625,2.0830,2.2369

44.2020,-0.1733,0.1065,0.6625,7.8112,-0.0167,2.3299,5.7509,2.3568,2.3299,2.3530

45.2030,0.8555,-0.2022,0.6625,7.2968,-0.0785,2.3299,4.9792,2.2522,2.3299,2.2633

46.2020,1.8843,0.2917,0.8477,7.5540,-0.0167,2.0212,6.5227,2.8473,2.0212,2.7293

47.2020,-1.9737,-0.3257,0.6625,7.8112,-0.1402,2.2682,5.2364,1.8784,2.2682,1.9341

48.2020,-0.9449,0.4151,0.6007,7.2968,0.1067,2.4534,5.2364,2.1185,2.4534,2.1663

49.2030,-0.6877,0.2299,0.6007,7.2968,0.0450,2.2682,6.5227,2.3346,2.2682,2.3251

50.2020,-0.4305,0.1682,0.6007,7.8112,-0.2637,2.3299,5.7509,2.2728,2.3299,2.2810

51.2020,-0.9449,0.2299,0.2303,9.8690,-0.0785,2.3299,5.2364,2.4237,2.3299,2.4103

52.2020,-1.4593,0.0447,0.5390,7.2968,-0.0167,2.3917,6.2654,2.1116,2.3917,2.1516

53.2020,-0.4305,0.1682,0.7860,7.0395,-0.0785,2.2682,6.2654,2.2917,2.2682,2.2883

54.2020,-0.4305,-0.0788,0.7242,8.3257,0.2920,2.2064,5.7509,2.4306,2.2064,2.3986

55.2020,-0.4305,0.1065,0.4155,9.8690,-0.1402,2.2682,5.7509,2.5952,2.2682,2.5485

56.2020,-0.4305,0.1065,0.7242,6.7823,-0.0785,2.1447,6.2654,2.2282,2.1447,2.2163

57.2020,-0.1733,0.2299,0.6625,6.7823,0.2302,2.0830,4.9792,2.1185,2.0830,2.1134

58.2020,-0.6877,0.4151,0.6007,6.7823,-0.0167,2.2682,5.7509,2.1408,2.2682,2.1590

59.2030,-0.1733,-0.1405,0.7242,6.7823,0.7859,2.2064,6.0082,2.3311,2.2064,2.3133

60.2020,-0.9449,0.6003,0.4155,7.5540,-0.3872,2.2064,6.2654,2.2505,2.2064,2.2442

61.2020,-0.9449,0.2299,0.7860,6.7823,-0.3255,2.1447,5.7509,2.0465,2.1447,2.0605

62.2020,-0.9449,0.1682,0.5390,7.5540,-0.0167,2.2064,5.2364,2.0893,2.2064,2.1061

63.2020,-0.1733,-0.0170,0.8477,6.5251,-0.1402,2.0830,5.4937,2.0893,2.0830,2.0884

64.2020,-0.6877,0.5386,0.6007,8.0684,0.0450,2.3917,4.9792,2.2574,2.3917,2.2766

65.2020,-1.2021,0.4151,0.4155,7.8112,0.1067,2.3299,4.7219,2.0447,2.3299,2.0855

66.2040,-0.1733,0.1682,0.9094,7.0395,-0.0167,2.2682,6.2654,2.3654,2.2682,2.3515

67.2020,-1.4593,0.2917,0.2920,7.5540,0.1067,2.2682,5.2364,2.0036,2.2682,2.0414

68.2030,-0.9449,0.2917,1.2181,8.3257,0.1067,3.3177,7.2944,2.7153,3.3177,2.8013

69.2020,-0.9449,0.2299,-0.0784,7.5540,-0.2020,2.8855,4.2074,1.7943,2.8855,1.9502

70.2020,-0.6877,-0.0170,1.2181,6.5251,0.1067,2.3299,6.0082,2.1922,2.3299,2.2119

71.2020,-0.4305,0.1682,1.8973,6.2678,0.1685,1.9595,5.4937,2.2608,1.9595,2.2178

72.2020,-0.1733,-0.0170,1.2181,7.0395,0.1067,1.8978,5.2364,2.2351,1.8978,2.1869

73.2030,-0.6877,0.2917,1.2799,7.8112,-0.1402,2.0830,5.2364,2.2985,2.0830,2.2677

74.2020,1.6271,-0.0170,1.5268,7.0395,0.0450,2.2682,6.0082,2.7049,2.2682,2.6425

