Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.8410,0.0005,0.0399,0.0000,0.0000

2.6420,0.0080,0.0553,0.0000,0.0000

3.6420,0.0005,0.0244,0.0000,0.0001

4.6430,-0.0070,0.0090,0.0000,0.0001

5.6420,-0.0025,0.0553,0.0000,0.0001

6.6440,0.0013,0.0604,0.0000,0.0001

7.6420,0.0005,0.0347,0.0000,0.0001

8.6420,0.0005,0.0399,0.0000,0.0001

9.6420,-0.0012,0.0244,0.0000,0.0001

10.6420,-0.0040,0.0090,0.0000,0.0001

11.6420,-0.0005,0.0759,0.0000,0.0001

12.6430,-0.0005,0.0553,0.0000,0.0001

13.6430,0.0025,0.0553,0.0000,0.0001

14.6420,0.0055,0.0399,0.0000,0.0001

15.6430,0.0050,0.0501,0.0000,0.0001

16.6420,0.0025,0.0347,0.0000,0.0001

17.6420,0.0020,0.0296,0.0000,0.0001

18.6420,0.0025,0.0450,0.0000,0.0001

19.6420,0.0015,0.0141,0.0000,0.0001

20.6430,0.0040,0.0347,0.0000,0.0001

21.6420,0.0055,0.0913,0.0000,0.0011

22.6420,0.0094,0.0965,0.0000,0.1611

23.6420,0.0089,0.0501,60.3703,0.3415

24.6420,0.0119,0.0707,60.3310,0.3232

25.6420,0.0089,0.0193,60.5282,0.3112

26.6420,0.0040,-0.0167,60.6471,0.2868

27.6430,0.0050,0.0399,60.7561,0.3072

28.6420,0.0099,0.0965,60.4294,0.3172

29.6430,0.0144,0.0604,60.7860,0.3346

30.6420,0.0139,0.0296,60.4585,0.3425

31.6420,0.0065,0.0141,60.4138,0.3341

32.6420,0.0025,0.0553,60.4710,0.3352

33.6430,0.0015,0.0399,60.5434,0.3106

34.6420,-0.0015,0.0399,60.5218,0.3173

35.6420,0.0025,0.0604,60.4538,0.3150

36.6420,0.0065,0.0244,60.4472,0.2879

37.6420,0.0025,-0.0013,60.5522,0.3319

38.6420,-0.0015,0.0553,60.6459,0.3116

39.6420,-0.0025,0.0501,60.4020,0.3273

40.6420,-0.0010,0.0450,60.4653,0.3369

41.6430,0.0015,0.0399,60.5061,0.3453

