Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2290,-30.2655,-4.2151,-1.8071,-26.6574,-1.8690,-0.1395,-28.9783,-15.6321,-0.1395,-13.4189

2.1310,-31.2943,-4.1533,-1.8689,-27.4290,-2.0543,-0.0160,-29.4928,-16.0488,-0.0160,-13.7584

3.1310,-32.0659,-3.6595,-2.7332,-25.8857,-2.3012,0.2309,-30.2645,-16.1517,0.2309,-13.8113

4.1310,-30.5227,-4.0916,-2.0541,-27.6863,-2.1160,0.2926,-29.4928,-15.9939,0.2926,-13.6673

5.1320,-30.7799,-3.8447,-1.8689,-27.4290,-1.9925,0.0457,-30.7790,-16.1157,0.0457,-13.8069

6.1310,-30.7799,-3.8447,-2.0541,-27.9435,-1.1899,0.2309,-29.7500,-15.9270,0.2309,-13.6187

7.1310,-31.0371,-4.3386,-2.2393,-24.3423,-1.6221,0.2309,-30.2645,-15.6407,0.2309,-13.3733

8.1310,-31.0371,-4.1533,-1.8071,-27.6863,-2.1778,0.1692,-28.2065,-15.8447,0.1692,-13.5570

9.1310,-31.0371,-4.0916,-2.0541,-27.4290,-2.1160,0.2926,-28.9783,-15.9510,0.2926,-13.6305

10.1310,-30.2655,-4.2151,-1.9306,-28.2007,-1.7456,0.0457,-29.2355,-15.9322,0.0457,-13.6496

11.1320,-29.7511,-4.0299,-1.8071,-27.6863,-1.9308,0.1074,-30.2645,-15.9116,0.1074,-13.6232

12.1310,-32.0659,-4.2151,-1.8689,-27.9435,-1.8690,0.0457,-30.0073,-16.3283,0.0457,-13.9891

13.1310,-31.0371,-4.0916,-2.2393,-27.9435,-2.0543,0.4778,-30.0073,-16.2289,0.4778,-13.8422

