Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2290,29.0323,28.4434,27.6888,28.4377,27.8037,26.2941,27.0577,27.7402,28.2812,27.0172,27.8123

2.1310,29.0322,28.4603,27.6921,28.4519,27.7943,26.2945,27.0552,27.7179,28.2862,27.0062,27.8123

3.1310,29.0232,28.4447,27.6727,28.4489,27.8008,26.2765,27.0571,27.7113,28.2781,26.9939,27.8044

4.1310,29.0348,28.4394,27.7168,28.4629,27.8191,26.2796,27.0574,27.7394,28.2946,27.0095,27.8187

5.1320,29.0379,28.4420,27.6997,28.4604,27.8099,26.2870,27.0572,27.7274,28.2900,27.0072,27.8152

6.1310,29.0302,28.4449,27.7049,28.4609,27.8161,26.2718,27.0655,27.7202,28.2914,26.9960,27.8143

7.1310,29.0173,28.4449,27.7007,28.4445,27.8105,26.3023,27.0276,27.7097,28.2836,27.0060,27.8072

8.1310,29.0305,28.4287,27.7071,28.4438,27.8386,26.2749,27.0361,27.7450,28.2897,27.0099,27.8131

9.1310,29.0144,28.4488,27.6923,28.4573,27.8167,26.2937,27.0365,27.7336,28.2859,27.0136,27.8117

10.1310,29.0161,28.4476,27.6996,28.4504,27.8216,26.3006,27.0486,27.7372,28.2871,27.0189,27.8152

11.1320,29.0325,28.4358,27.6944,28.4424,27.8291,26.2820,27.0390,27.7399,28.2868,27.0110,27.8119

12.1310,29.0195,28.4394,27.6928,28.4629,27.8210,26.2908,27.0525,27.7133,28.2871,27.0020,27.8115

13.1310,29.0279,28.4292,27.6859,28.4461,27.8126,26.3053,27.0675,27.7099,28.2803,27.0076,27.8105

