Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2400,4.9706,5.6010,8.3183,9.0974,0.9711,-0.3865,6.7799,5.9564,-0.3865,5.0503

1.7060,4.9706,5.7862,8.5653,8.8401,1.1564,-0.2013,7.0372,6.0593,-0.2013,5.1649

2.7060,4.9706,5.7862,8.5035,8.0684,0.9094,0.0457,7.0372,5.8792,0.0457,5.0459

3.7060,4.7134,5.7862,8.4418,9.0974,1.0946,-0.0778,7.0372,6.0284,-0.0778,5.1561

4.7060,5.9994,5.7245,8.4418,9.0974,0.8477,-0.0160,6.7799,6.1484,-0.0160,5.2678

5.7070,4.4562,5.8479,8.2566,9.6118,0.9711,-0.0778,7.0372,6.0301,-0.0778,5.1576

6.7060,4.9706,5.6627,8.4418,8.8401,0.9711,-0.0160,7.0372,5.9873,-0.0160,5.1296

7.7060,5.2278,5.6627,8.4418,9.3546,0.9094,-0.0160,7.8089,6.2342,-0.0160,5.3413

8.7060,4.9706,5.7245,8.4418,9.0974,0.9711,-0.0778,7.2944,6.0833,-0.0778,5.2031

9.7070,3.9418,5.8479,8.5653,9.0974,0.9094,-0.0778,7.2944,5.9427,-0.0778,5.0826

10.7060,4.7134,5.8479,8.5653,8.8401,1.4651,-0.0160,7.5517,6.1639,-0.0160,5.2811

11.7070,4.7134,5.7862,8.1331,8.8401,1.2181,-0.0778,7.2944,5.9976,-0.0778,5.1297

12.7060,4.4562,5.8479,8.1948,8.5829,0.9711,-0.3247,7.8089,5.9770,-0.3247,5.0767

13.7060,4.7134,5.7245,8.3183,9.0974,1.1564,0.1074,7.2944,6.0507,0.1074,5.2017

14.7060,4.7134,5.7862,8.1331,8.8401,1.2181,0.0457,6.7799,5.9118,0.0457,5.0738

15.7070,4.4562,5.6627,8.2566,8.5829,1.3416,-0.0160,7.5517,5.9753,-0.0160,5.1194

16.7060,4.4562,5.8479,8.3183,9.8690,0.9094,0.1074,7.2944,6.1159,0.1074,5.2575

17.7060,4.7134,5.8479,8.5035,8.3257,1.0946,0.0457,7.2944,5.9633,0.0457,5.1179

18.7060,5.2278,5.8479,8.6270,9.0974,0.9711,0.1074,7.2944,6.1776,0.1074,5.3104

19.7060,4.7134,5.6627,8.3183,8.8401,1.2181,0.1692,6.5227,5.8792,0.1692,5.0635

20.7060,5.2278,5.8479,8.5653,9.0974,1.3416,0.1074,7.5517,6.2719,0.1074,5.3913

21.7060,4.7134,5.7245,8.6887,8.3257,0.5389,0.1074,6.2654,5.7094,0.1074,4.9092

22.7060,4.9706,5.9097,8.1948,9.0974,0.9711,0.2926,7.0372,6.0301,0.2926,5.2105

23.7060,4.4562,5.8479,8.2566,9.6118,0.6624,0.1074,7.2944,6.0216,0.1074,5.1767

24.7060,4.1990,5.7245,8.3800,8.3257,0.8477,-0.0160,7.2944,5.7952,-0.0160,4.9650

25.7060,4.1990,5.6627,8.2566,8.8401,0.9711,-0.0778,7.5517,5.9135,-0.0778,5.0576

26.7060,4.7134,5.7245,8.3800,8.8401,1.1564,-0.0160,7.2944,6.0181,-0.0160,5.1561

27.7060,4.1990,5.7245,8.3183,9.0974,0.9711,-0.0778,7.0372,5.8912,-0.0778,5.0385

28.7060,5.2278,5.6010,8.3800,8.8401,1.0329,-0.0160,7.5517,6.1056,-0.0160,5.2311

29.7060,4.4562,5.7245,8.2566,8.8401,0.7242,-0.0160,7.0372,5.8398,-0.0160,5.0032

30.7060,4.9706,5.5392,8.6270,8.8401,0.9711,-0.0778,7.5517,6.0833,-0.0778,5.2032

31.7060,5.2278,5.7245,8.3183,8.8401,0.9094,-0.0160,7.2944,6.0524,-0.0160,5.1855

32.7070,4.4562,5.4158,8.1948,8.8401,0.3537,0.2926,6.2654,5.5877,0.2926,4.8312

33.7060,4.4562,5.6010,8.2566,9.6118,0.9711,-0.0160,7.0372,5.9890,-0.0160,5.1311

34.7060,3.6847,5.7862,8.3183,8.8401,1.0946,0.0457,8.5807,6.0508,0.0457,5.1929

35.7060,4.4562,5.8479,8.3183,8.5829,1.0946,0.1692,7.5517,5.9753,0.1692,5.1458

36.7060,4.4562,7.2679,8.6887,6.5251,1.0946,-0.2013,7.8089,5.9736,-0.2013,5.0915

37.7060,4.9706,5.5392,8.1331,9.0974,1.1564,-0.0160,6.7799,5.9461,-0.0160,5.0944

38.7070,4.7134,5.5392,8.3183,8.8401,0.9711,-0.2013,7.2944,5.9461,-0.2013,5.0679

39.7060,4.7134,5.7245,8.0713,8.5829,0.8477,-0.1395,7.2944,5.8724,-0.1395,5.0135

40.7060,4.4562,5.6010,8.6270,8.5829,1.0329,-0.1395,7.2944,5.9324,-0.1395,5.0650

41.7120,4.7134,5.7245,8.3183,9.3546,0.6007,0.4161,6.2654,5.8295,0.4161,5.0561

42.7060,4.4562,5.7245,8.0096,9.0974,0.5389,-0.2013,6.5227,5.7249,-0.2013,4.8783

43.7060,4.4562,5.6627,7.9478,8.5829,0.7242,-0.0778,7.2944,5.7781,-0.0778,4.9415

44.7060,4.7134,5.7862,8.5035,8.8401,0.8477,-0.1395,7.5517,6.0404,-0.1395,5.1576

45.7060,4.9706,5.7245,8.3800,9.0974,1.1564,-0.2013,7.0372,6.0610,-0.2013,5.1664

46.7060,3.9418,5.7245,8.5035,9.0974,1.2799,-0.0160,7.0372,5.9307,-0.0160,5.0812

47.7060,4.9706,5.6010,8.2566,9.0974,1.1564,-0.6951,5.7509,5.8055,-0.6951,4.8768

48.7060,4.7134,5.7245,8.5653,9.0974,1.0946,-0.1395,7.5517,6.1245,-0.1395,5.2296

49.7060,4.4562,5.9097,8.3183,8.8401,0.9711,-1.6829,8.0662,6.0936,-1.6829,4.9827

50.7070,4.7134,5.8479,7.5157,10.3835,0.7242,0.0457,7.8089,6.1656,0.0457,5.2913

51.7070,4.7134,5.7862,8.6270,9.0974,1.1564,-0.0778,7.2944,6.1125,-0.0778,5.2281

52.7070,4.1990,5.6627,8.3800,8.5829,1.0946,-0.0160,7.0372,5.8261,-0.0160,4.9915

53.7060,4.7134,5.8479,8.3800,9.3546,0.9711,0.0457,7.2944,6.0936,0.0457,5.2296

54.7060,5.2278,5.8479,8.3183,9.3546,1.0329,0.2309,7.2944,6.1793,0.2309,5.3296

55.7060,3.9418,5.5392,8.6270,9.3546,0.8477,-0.0160,7.0372,5.8913,-0.0160,5.0474

56.7070,4.4562,5.7245,8.1948,8.8401,0.9711,0.0457,7.8089,5.9993,0.0457,5.1488

57.7060,4.7134,5.4775,8.3800,8.5829,0.9711,0.1074,6.7799,5.8175,0.1074,5.0018

58.7070,4.9706,5.8479,8.3800,7.8112,1.0946,-0.0160,7.2944,5.8998,-0.0160,5.0547

59.7060,4.7134,5.6627,8.3183,8.8401,0.9711,-0.0778,7.0372,5.9238,-0.0778,5.0664

60.7070,4.1990,6.0949,8.3183,9.3546,0.7859,0.2926,7.8089,6.0936,0.2926,5.2649

61.7060,4.7134,5.6627,8.6270,8.8401,0.8477,-0.0160,7.5517,6.0404,-0.0160,5.1752

62.7060,4.7134,5.8479,8.5035,9.3546,0.9094,-0.0778,7.2944,6.1039,-0.0778,5.2208

63.7060,5.7422,5.5392,8.7505,8.3257,1.0946,-0.0160,7.0372,6.0816,-0.0160,5.2105

64.7060,4.4562,5.6627,8.3800,9.6118,0.7859,-0.0778,7.2944,6.0319,-0.0778,5.1591

65.7060,4.7134,5.5392,8.3800,9.0974,1.4651,-0.2013,7.0372,6.0387,-0.2013,5.1473

66.7060,4.1990,5.6627,8.2566,8.3257,0.9094,-0.0778,6.7799,5.6889,-0.0778,4.8651

67.7060,4.4562,5.6627,8.2566,8.3257,0.8477,-0.0160,7.2944,5.8072,-0.0160,4.9753

68.7070,3.6847,5.6627,8.5653,8.3257,1.1564,-0.2013,7.2944,5.7815,-0.2013,4.9268

69.7060,4.4562,5.7862,8.1331,8.8401,0.7859,0.0457,7.5517,5.9255,0.0457,5.0856

70.7060,4.7134,5.7862,8.4418,9.0974,1.2181,-0.0160,7.0372,6.0490,-0.0160,5.1826

71.7070,4.9706,5.7245,8.2566,9.0974,1.2181,-0.0160,7.5517,6.1365,-0.0160,5.2575

