Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
1.2400,0.2451,0.0501

1.7060,0.2451,0.0501

2.7060,0.2498,0.0553

3.7060,0.2266,0.0296

4.7060,0.2405,0.0450

5.7070,0.2359,0.0399

6.7060,0.2312,0.0347

7.7060,0.2405,0.0450

8.7060,0.2266,0.0296

9.7070,0.2451,0.0501

10.7060,0.2359,0.0399

11.7070,0.2359,0.0399

12.7060,0.2359,0.0399

13.7060,0.2359,0.0399

14.7060,0.1618,-0.0425

15.7070,0.2683,0.0759

16.7060,0.2451,0.0501

17.7060,0.2405,0.0450

18.7060,0.2266,0.0296

19.7060,0.2359,0.0399

20.7060,0.2498,0.0553

21.7060,0.2359,0.0399

22.7060,0.2498,0.0553

23.7060,0.2451,0.0501

24.7060,0.2359,0.0399

25.7060,0.2405,0.0450

26.7060,0.2359,0.0399

27.7060,0.2498,0.0553

28.7060,0.2127,0.0141

29.7060,0.2405,0.0450

30.7060,0.2451,0.0501

31.7060,0.2220,0.0244

32.7070,0.2451,0.0501

33.7060,0.2451,0.0501

34.7060,0.2405,0.0450

35.7060,0.2405,0.0450

36.7060,0.2359,0.0399

37.7060,0.2405,0.0450

38.7070,0.2359,0.0399

39.7060,0.2266,0.0296

40.7060,0.2359,0.0399

41.7120,0.2590,0.0656

42.7060,0.2359,0.0399

43.7060,0.2405,0.0450

44.7060,0.2405,0.0450

45.7060,0.2405,0.0450

46.7060,0.2405,0.0450

47.7060,0.2359,0.0399

48.7060,0.2359,0.0399

49.7060,0.2266,0.0296

50.7070,0.2405,0.0450

51.7070,0.2451,0.0501

52.7070,0.2775,0.0862

53.7060,0.2451,0.0501

54.7060,0.2405,0.0450

55.7060,0.2405,0.0450

56.7070,0.2451,0.0501

57.7060,0.2405,0.0450

58.7070,0.2451,0.0501

59.7060,0.2498,0.0553

60.7070,0.2498,0.0553

61.7060,0.2359,0.0399

62.7060,0.2405,0.0450

63.7060,0.2451,0.0501

64.7060,0.2451,0.0501

65.7060,0.2359,0.0399

66.7060,0.2498,0.0553

67.7060,0.2498,0.0553

68.7070,0.2359,0.0399

69.7060,0.3285,0.1428

70.7060,0.2127,0.0141

71.7070,0.2359,0.0399

72.7060,0.2405,0.0450

73.7070,0.2359,0.0399

74.7060,0.2451,0.0501

75.7060,0.2312,0.0347

76.7070,0.2451,0.0501

77.7060,0.2451,0.0501

78.7060,0.2451,0.0501

79.7060,0.2451,0.0501

80.7060,0.2359,0.0399

81.7060,0.2544,0.0604

82.7070,0.2498,0.0553

83.7070,0.2312,0.0347

84.7060,0.2359,0.0399

85.7070,0.2451,0.0501

86.7070,0.2451,0.0501

87.7070,0.2451,0.0501

88.7060,0.2405,0.0450

89.7060,0.2451,0.0501

90.7060,0.2498,0.0553

91.7060,0.2451,0.0501

92.7060,0.2359,0.0399

93.7060,0.2405,0.0450

94.7060,0.2405,0.0450

95.7060,0.2451,0.0501

96.7070,0.2359,0.0399

97.7070,0.2405,0.0450

98.7060,0.2544,0.0604

99.7070,0.2359,0.0399

100.7070,0.2359,0.0399

101.7060,0.2405,0.0450

102.7070,0.2405,0.0450

103.7060,0.2498,0.0553

104.7070,0.2359,0.0399

105.7060,0.2266,0.0296

106.7070,0.2451,0.0501

107.7060,0.2266,0.0296

108.7060,0.2451,0.0501

109.7060,0.2405,0.0450

110.7070,0.2451,0.0501

111.7070,0.2359,0.0399

112.7060,0.2498,0.0553

113.7060,0.2405,0.0450

114.7060,0.2405,0.0450

115.7070,0.2451,0.0501

116.7060,0.2312,0.0347

117.7060,0.2405,0.0450

118.7060,0.2266,0.0296

119.7070,0.2405,0.0450

120.7060,0.2498,0.0553

121.7060,0.2405,0.0450

122.7060,0.2451,0.0501

123.7060,0.2451,0.0501

124.7060,0.2359,0.0399

125.7060,0.2312,0.0347

126.7060,0.2451,0.0501

127.7070,0.2405,0.0450

128.7060,0.3053,0.1170

129.7070,0.2359,0.0399

130.7070,0.2359,0.0399

131.7060,0.2359,0.0399

132.7060,0.2451,0.0501

133.7060,0.2312,0.0347

134.7070,0.2359,0.0399

135.7060,0.2405,0.0450

136.7060,0.2451,0.0501

137.7060,0.2266,0.0296

138.7060,0.2359,0.0399

139.7060,0.2405,0.0450

140.7070,0.2359,0.0399

141.7070,0.2405,0.0450

142.7070,0.2451,0.0501

143.7060,0.2405,0.0450

144.7060,0.2312,0.0347

145.7060,0.2451,0.0501

146.7060,0.2498,0.0553

147.7060,0.2405,0.0450

148.7060,0.2405,0.0450

149.7060,0.2266,0.0296

150.7060,0.2405,0.0450

151.7060,0.2451,0.0501

152.7060,0.2405,0.0450

153.7060,0.2451,0.0501

154.7060,0.2359,0.0399

155.7060,0.2451,0.0501

156.7060,0.2405,0.0450

157.7060,0.2498,0.0553

158.7060,0.2405,0.0450

159.7060,0.2405,0.0450

160.7060,0.2405,0.0450

161.7060,0.2451,0.0501

162.7060,0.2405,0.0450

163.7060,0.2312,0.0347

164.7060,0.2359,0.0399

165.7060,0.2498,0.0553

166.7060,0.2359,0.0399

167.7060,0.2405,0.0450

168.7070,0.2405,0.0450

169.7060,0.2544,0.0604

170.7070,0.2405,0.0450

171.7060,0.2405,0.0450

172.7060,0.2590,0.0656

173.7060,0.2405,0.0450

174.7070,0.2451,0.0501

175.7060,0.2544,0.0604

176.7060,0.2451,0.0501

177.7060,0.2451,0.0501

178.7060,0.2359,0.0399

179.7060,0.2451,0.0501

180.7060,0.2312,0.0347

181.7060,0.2405,0.0450

182.7070,0.2451,0.0501

183.7060,0.2451,0.0501

184.7070,0.2405,0.0450

185.7060,0.2173,0.0193

186.7070,0.2451,0.0501

187.7060,0.2405,0.0450

188.7070,0.2405,0.0450

189.7060,0.2359,0.0399

190.7060,0.2359,0.0399

191.7060,0.2359,0.0399

192.7070,0.2312,0.0347

193.7060,0.2405,0.0450

194.7060,0.2498,0.0553

195.7070,0.2451,0.0501

196.7060,0.2405,0.0450

197.7060,0.2451,0.0501

198.7060,0.2312,0.0347

199.7060,0.2405,0.0450

200.7060,0.2312,0.0347

201.7060,0.2359,0.0399

202.7060,0.2312,0.0347

203.7070,0.2405,0.0450

204.7070,0.2451,0.0501

205.7060,0.2359,0.0399

206.7060,0.2451,0.0501

207.7060,0.2405,0.0450

208.7060,0.2405,0.0450

209.7060,0.2220,0.0244

210.7060,0.2359,0.0399

211.7060,0.2405,0.0450

212.7060,0.2359,0.0399

213.7060,0.2405,0.0450

214.7060,0.2775,0.0862

215.7060,0.2405,0.0450

216.7060,0.2405,0.0450

217.7060,0.3331,0.1479

218.7060,0.2451,0.0501

219.7060,0.2405,0.0450

220.7060,0.2683,0.0759

221.7060,0.2405,0.0450

222.7070,0.2405,0.0450

223.7070,0.2405,0.0450

224.7060,0.2498,0.0553

225.7060,0.2498,0.0553

226.7060,0.2405,0.0450

227.7060,0.2359,0.0399

228.7070,0.2914,0.1016

229.7060,0.2405,0.0450

230.7060,0.2359,0.0399

231.7060,0.2312,0.0347

232.7060,0.2451,0.0501

233.7060,0.2359,0.0399

234.7060,0.2451,0.0501

235.7070,0.2451,0.0501

236.7060,0.2498,0.0553

237.7060,0.2405,0.0450

238.7060,0.2498,0.0553

239.7060,0.2451,0.0501

240.7070,0.1896,-0.0116

241.7060,0.2498,0.0553

242.7060,0.2405,0.0450

243.7060,0.2405,0.0450

244.7060,0.2405,0.0450

245.7060,0.2405,0.0450

246.7060,0.2312,0.0347

247.7060,0.2359,0.0399

248.7060,0.2405,0.0450

249.7060,0.2266,0.0296

250.7060,0.2498,0.0553

251.7060,0.2312,0.0347

252.7060,0.2405,0.0450

253.7060,0.2405,0.0450

254.7060,0.2498,0.0553

255.7060,0.2544,0.0604

256.7060,0.2312,0.0347

257.7060,0.2405,0.0450

258.7070,0.2405,0.0450

259.7060,0.2405,0.0450

260.7060,0.2405,0.0450

261.7070,0.2451,0.0501

262.7060,0.2405,0.0450

263.7060,0.2544,0.0604

264.7070,0.2498,0.0553

265.7060,0.2405,0.0450

266.7060,0.2220,0.0244

267.7060,0.2359,0.0399

268.7060,0.2451,0.0501

269.7060,0.2405,0.0450

270.7060,0.2405,0.0450

271.7060,0.2544,0.0604

272.7060,0.2544,0.0604

273.7070,0.2405,0.0450

274.7070,0.2312,0.0347

275.7060,0.2405,0.0450

276.7060,0.2451,0.0501

277.7060,0.2405,0.0450

278.7060,0.2451,0.0501

279.7060,0.2405,0.0450

280.7060,0.2173,0.0193

281.7060,0.2451,0.0501

282.7070,0.2405,0.0450

283.7060,0.2405,0.0450

284.7060,0.2359,0.0399

285.7060,0.2405,0.0450

286.7060,0.2451,0.0501

287.7060,0.2498,0.0553

288.7060,0.2405,0.0450

289.7060,0.2451,0.0501

290.7070,0.2498,0.0553

291.7070,0.2405,0.0450

292.7060,0.2405,0.0450

293.7060,0.2405,0.0450

294.7070,0.2312,0.0347

295.7060,0.2914,0.1016

296.7070,0.2405,0.0450

297.7070,0.2405,0.0450

298.7060,0.2405,0.0450

299.7060,0.2498,0.0553

300.7060,0.2359,0.0399

301.7070,0.2405,0.0450

302.7060,0.2498,0.0553

303.7060,0.2451,0.0501

304.7060,0.2405,0.0450

305.7060,0.2359,0.0399

306.7070,0.2359,0.0399

307.7060,0.2266,0.0296

308.7060,0.2405,0.0450

309.7060,0.2359,0.0399

310.7060,0.2405,0.0450

311.7060,0.2405,0.0450

312.7060,0.2312,0.0347

313.7060,0.2405,0.0450

314.7060,0.2220,0.0244

315.7060,0.2359,0.0399

316.7070,0.2220,0.0244

317.7060,0.2451,0.0501

318.7060,0.2312,0.0347

319.7060,0.2359,0.0399

320.7060,0.2451,0.0501

321.7070,0.2405,0.0450

322.7060,0.2451,0.0501

323.7060,0.2359,0.0399

324.7070,0.2405,0.0450

325.7060,0.2544,0.0604

326.7060,0.2359,0.0399

327.7060,0.2498,0.0553

328.7060,0.2405,0.0450

329.7060,0.2405,0.0450

330.7060,0.2359,0.0399

331.7060,0.2405,0.0450

332.7070,0.2451,0.0501

333.7070,0.2451,0.0501

334.7060,0.2405,0.0450

335.7070,0.2498,0.0553

336.7060,0.2451,0.0501

337.7070,0.2359,0.0399

338.7060,0.2405,0.0450

339.7060,0.2775,0.0862

340.7060,0.2405,0.0450

341.7060,0.2451,0.0501

342.7070,0.2405,0.0450

343.7060,0.2359,0.0399

344.7070,0.2405,0.0450

345.7060,0.2405,0.0450

346.7060,0.2451,0.0501

347.7070,0.2405,0.0450

348.7070,0.2312,0.0347

349.7060,0.2498,0.0553

350.7060,0.2451,0.0501

351.7060,0.2405,0.0450

352.7060,0.2127,0.0141

353.7060,0.2498,0.0553

354.7060,0.2405,0.0450

355.7060,0.2405,0.0450

356.7060,0.2359,0.0399

357.7070,0.2405,0.0450

358.7060,0.2405,0.0450

359.7070,0.2081,0.0090

360.7060,0.2359,0.0399

361.7070,0.2405,0.0450

362.7060,0.2405,0.0450

363.7060,0.2312,0.0347

364.7060,0.2775,0.0862

365.7060,0.2451,0.0501

366.7060,0.2405,0.0450

367.7070,0.2405,0.0450

368.7070,0.2498,0.0553

369.7060,0.2359,0.0399

370.7070,0.2405,0.0450

371.7060,0.2359,0.0399

372.7060,0.2451,0.0501

373.7070,0.2405,0.0450

374.7060,0.2405,0.0450

375.7060,0.2498,0.0553

376.7060,0.2405,0.0450

377.7070,0.2451,0.0501

378.7060,0.2498,0.0553

379.7060,0.2451,0.0501

380.7070,0.2498,0.0553

381.7070,0.2359,0.0399

382.7060,0.2405,0.0450

383.7060,0.2498,0.0553

384.7060,0.2405,0.0450

385.7070,0.2359,0.0399

386.7060,0.2451,0.0501

387.7070,0.2498,0.0553

388.7060,0.2544,0.0604

389.7070,0.2405,0.0450

390.7060,0.2359,0.0399

391.7060,0.2405,0.0450

392.7060,0.2405,0.0450

393.7060,0.2405,0.0450

394.7070,0.2451,0.0501

395.7060,0.2544,0.0604

396.7060,0.2081,0.0090

397.7060,0.2544,0.0604

398.7060,0.2405,0.0450

399.7070,0.2359,0.0399

400.7060,0.2405,0.0450

401.7060,0.2266,0.0296

402.7060,0.2451,0.0501

403.7070,0.2775,0.0862

404.7060,0.2498,0.0553

405.7060,0.2405,0.0450

406.7060,0.2451,0.0501

407.7060,0.2451,0.0501

408.7060,0.2451,0.0501

409.7060,0.2451,0.0501

410.7060,0.2451,0.0501

411.7070,0.2405,0.0450

412.7060,0.2405,0.0450

413.7070,0.2266,0.0296

414.7060,0.2359,0.0399

415.7070,0.2729,0.0810

416.7070,0.2312,0.0347

417.7060,0.2405,0.0450

418.7070,0.2173,0.0193

419.7060,0.2405,0.0450

420.7060,0.2451,0.0501

421.7070,0.2405,0.0450

422.7060,0.2312,0.0347

423.7060,0.2405,0.0450

424.7060,0.2544,0.0604

425.7070,0.2498,0.0553

426.7060,0.2498,0.0553

427.7060,0.2451,0.0501

428.7060,0.2405,0.0450

429.7060,0.2359,0.0399

430.7060,0.2359,0.0399

431.7060,0.2451,0.0501

432.7060,0.2405,0.0450

433.7060,0.2405,0.0450

434.7060,0.2405,0.0450

435.7070,0.2405,0.0450

436.7060,0.2451,0.0501

437.7070,0.2405,0.0450

438.7070,0.2405,0.0450

439.7060,0.2312,0.0347

440.7060,0.2498,0.0553

441.7060,0.2359,0.0399

442.7060,0.2359,0.0399

443.7060,0.2451,0.0501

444.7060,0.2405,0.0450

445.7060,0.2312,0.0347

446.7060,0.2498,0.0553

447.7070,0.2405,0.0450

448.7070,0.2405,0.0450

449.7060,0.2822,0.0913

450.7060,0.2266,0.0296

451.7060,0.2405,0.0450

