Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8660,-0.0168,1.5881,5.6635,7.2691,0.0450,9.9851,5.9713,3.4200,9.9851,4.3579

2.2930,0.6005,0.8473,5.4165,7.3925,0.1067,9.9851,5.9096,3.3789,9.9851,4.3226

3.2930,0.2919,0.7238,5.6635,7.2073,0.1685,3.2560,5.8478,3.3171,3.2560,3.3084

4.2940,-0.4489,0.2917,5.4165,7.6395,-0.0785,5.2315,6.4035,3.2040,5.2315,3.4936

5.2940,-0.0785,0.6621,5.4782,6.8987,0.4155,3.7498,5.8478,3.2040,3.7498,3.2819

6.2930,0.3536,0.8473,5.6017,7.5777,0.2920,3.9968,5.6626,3.3892,3.9968,3.4760

7.2930,-0.0168,0.7856,5.9722,7.3925,-0.0167,3.6881,5.9096,3.3377,3.6881,3.3878

8.2940,-0.2637,1.2177,5.9104,7.5160,-0.0785,3.9968,6.1566,3.4098,3.9968,3.4936

9.2940,0.5388,0.9708,6.0339,7.7629,0.1067,4.3055,5.6626,3.5126,4.3055,3.6259

10.2930,0.1684,0.8473,5.6635,7.8247,0.4155,3.0090,6.0331,3.4921,3.0090,3.4231

11.2930,-0.0168,0.6621,5.6017,7.2691,0.1067,3.9350,6.0948,3.2863,3.9350,3.3790

12.2930,0.2919,1.5264,5.4165,7.0221,0.5389,3.8733,6.2800,3.5126,3.8733,3.5642

13.2930,0.3536,0.7856,5.7869,7.2691,-0.0167,3.8733,6.2800,3.4097,3.8733,3.4760

14.2930,-0.0168,0.6621,5.4165,7.2691,0.1067,3.9350,5.9096,3.2245,3.9350,3.3260

15.2930,-0.3871,0.5386,5.8487,7.3925,-0.0167,4.1203,5.5391,3.1525,4.1203,3.2908

16.2930,-0.0785,0.4769,6.2809,7.6395,0.3537,3.9968,6.2183,3.4818,3.9968,3.5554

17.2930,0.3536,0.3534,5.7252,7.4543,-0.0785,3.8116,5.9713,3.2966,3.8116,3.3701

18.2930,-0.0168,0.9090,5.4782,7.6395,-0.1402,3.6264,5.9713,3.3068,3.6264,3.3525

19.2940,0.2919,0.9090,5.1695,7.2691,0.1067,3.7498,5.7861,3.2554,3.7498,3.3260

20.2930,-0.0168,0.5386,5.5400,7.4543,0.1067,3.6264,5.9096,3.2554,3.6264,3.3084

21.2930,-0.4489,1.1560,5.0460,7.0839,0.2920,3.7498,6.2800,3.2348,3.7498,3.3084

22.2930,-0.1402,0.7856,5.4782,7.7012,-0.0785,3.9350,5.8478,3.2657,3.9350,3.3613

23.2930,-0.1402,0.9708,5.1695,7.3308,-0.2020,3.5029,5.7244,3.1422,3.5029,3.1937

24.2930,-0.0168,0.8473,5.0460,7.5160,-0.1402,3.6264,5.5391,3.1319,3.6264,3.2026

25.2930,0.0450,0.8473,5.1695,7.3925,-0.0785,2.9473,5.9096,3.2142,2.9473,3.1761

26.2930,0.5388,0.6003,5.5400,7.1456,0.2302,3.8116,6.1566,3.3686,3.8116,3.4319

