Elapsed Time (s), Rod voltage (V)
1.8660,NaN

2.2930,0.0026

3.2930,0.0026

4.2940,0.0026

5.2940,0.0026

6.2930,0.0027

7.2930,0.0027

8.2940,0.0027

9.2940,0.0026

10.2930,0.0026

11.2930,0.0026

12.2930,0.0026

13.2930,0.0026

14.2930,0.0026

15.2930,0.0026

16.2930,0.0026

17.2930,0.0026

18.2930,0.0027

19.2940,0.0026

20.2930,0.0026

21.2930,0.0027

22.2930,0.0027

23.2930,0.0027

24.2930,0.0026

25.2930,0.0026

26.2930,0.0027

27.2930,0.0026

28.2930,0.0027

29.2930,0.0027

30.2930,0.0026

31.2930,0.0026

32.2930,0.0026

33.2930,0.0026

34.2930,0.0026

35.2930,0.0026

36.2940,0.0026

37.2930,0.0026

38.2930,0.0026

39.2930,0.0026

40.2930,0.0026

41.2940,0.0026

42.2930,0.0026

43.2930,0.0026

44.2930,0.0026

45.2930,0.0026

46.2930,0.0026

47.2930,0.0026

48.2930,0.0026

49.2930,0.0026

50.2930,0.0026

51.2940,0.0027

52.2930,0.0026

53.2930,0.0026

54.2930,0.0026

55.2930,0.0026

56.2930,0.0026

57.2930,0.0026

58.2940,0.0026

59.2940,0.0026

60.2940,0.0026

61.2930,0.0026

62.2930,0.0026

63.2930,0.0026

64.2930,0.0026

65.2930,0.0026

66.2930,0.0026

67.2930,0.0026

68.2930,0.0026

69.2930,0.0026

70.2940,0.0026

71.2940,0.0026

72.2940,0.0026

73.2930,0.0026

74.2930,0.0026

75.2930,0.0026

76.2930,0.0026

77.2930,0.0026

78.2930,0.0026

79.2940,0.0026

80.2940,0.0026

81.2940,0.0026

82.2930,0.0026

83.2930,0.0026

84.2930,0.0026

85.2930,0.0026

86.2930,0.0026

87.2940,0.0026

88.2930,0.0026

89.2930,0.0026

90.2930,0.0026

91.2930,0.0026

92.2930,0.0026

93.2930,0.0026

94.2930,0.0026

95.2930,0.0026

96.2930,0.0026

97.2930,0.0026

98.2930,0.0026

99.2930,0.0026

100.2930,0.0026

101.2930,0.0026

102.2930,0.0026

103.2930,0.0026

104.2930,0.0026

105.2930,0.0026

106.2930,0.0026

107.2940,0.0026

108.2930,0.0026

109.2930,0.0026

110.2930,0.0026

111.2940,0.0026

112.2930,0.0026

113.2930,0.0026

114.2930,0.0026

115.2940,0.0026

116.2940,0.0026

117.2930,0.0026

118.2930,0.0026

119.2940,0.0026

120.2930,0.0026

121.2930,0.0026

122.2930,0.0026

123.2930,0.0026

124.2930,0.0026

125.2930,0.0026

126.2940,0.0026

127.2930,0.0026

128.2930,0.0026

129.2930,0.0026

130.2930,0.0026

131.2930,0.0026

132.2930,0.0026

133.2930,0.0026

134.2930,0.0026

135.2930,0.0026

136.2930,0.0026

137.2930,0.0026

138.2930,0.0026

139.2930,0.0026

140.2930,0.0026

141.2930,0.0026

142.2930,0.0026

143.2930,0.0026

144.2940,0.0026

145.2930,0.0026

146.2930,0.0026

147.2930,0.0026

148.2940,0.0026

149.2930,0.0026

150.2930,0.0026

151.2930,0.0026

152.2940,0.0026

153.2930,0.0026

154.2930,0.0026

155.2930,0.0026

156.2930,0.0026

157.2930,0.0026

158.2930,0.0026

159.2930,0.0026

160.2930,0.0026

161.2940,0.0026

162.2930,0.0026

163.2930,0.0026

164.2930,0.0026

165.2930,0.0026

166.2930,0.0026

167.2930,0.0026

168.2930,0.0026

169.2930,0.0026

170.2930,0.0026

171.2930,0.0026

172.2930,0.0026

173.2930,0.0026

174.2930,0.0026

175.2930,0.0026

176.2930,0.0026

177.2930,0.0026

178.2930,0.0026

179.2930,0.0026

180.2940,0.0026

181.2930,0.0026

182.2930,0.0026

183.2930,0.0026

184.2940,0.0026

185.2930,0.0026

186.2930,0.0026

187.2930,0.0026

188.2930,0.0026

189.2930,0.0026

190.2930,0.0026

191.2930,0.0026

192.2940,0.0026

193.2930,0.0026

194.2930,0.0026

195.2940,0.0026

196.2930,0.0026

197.2940,0.0026

198.2940,0.0026

199.2930,0.0026

200.2930,0.0026

201.2930,0.0026

202.2930,0.0026

203.2930,0.0026

204.2940,0.0026

205.2930,0.0026

206.2930,0.0026

207.2930,0.0026

208.2940,0.0026

209.2930,0.0026

210.2930,0.0026

211.2930,0.0026

212.2940,0.0026

213.2940,0.0026

214.2930,0.0026

215.2930,0.0026

216.2930,0.0026

217.2940,0.0026

218.2930,0.0026

219.2930,0.0026

220.2930,0.0026

221.2930,0.0026

222.2930,0.0026

223.2930,0.0026

224.2940,0.0026

225.2930,0.0026

226.2930,0.0026

227.2940,0.0026

228.2930,0.0026

229.2930,0.0026

230.2930,0.0026

231.2930,0.0026

232.2940,0.0026

233.2940,0.0026

234.2930,0.0026

235.2930,0.0026

236.2930,0.0026

237.2930,0.0026

238.2930,0.0026

239.2930,0.0026

240.2930,0.0026

241.2930,0.0026

242.2930,0.0026

243.2930,0.0026

244.2940,0.0026

245.2940,0.0026

246.2930,0.0026

247.2930,0.0026

248.2940,0.0026

249.2930,0.0026

250.2930,0.0026

251.2930,0.0026

252.2930,0.0026

253.2930,0.0026

254.2940,0.0026

255.2930,0.0026

256.2930,0.0026

257.2930,0.0026

258.2930,0.0026

259.2930,0.0026

260.2930,0.0026

261.2930,0.0026

262.2930,0.0026

263.2930,0.0026

264.2930,0.0026

265.2930,0.0026

266.2940,0.0026

267.2930,0.0026

268.2930,0.0026

269.2930,0.0026

270.2940,0.0026

271.2930,0.0026

272.2940,0.0026

273.2930,0.0026

274.2940,0.0026

275.2930,0.0026

276.2930,0.0026

277.2930,0.0026

278.2930,0.0026

279.2930,0.0026

280.2940,0.0026

281.2940,0.0026

282.2930,0.0026

283.2930,0.0026

284.2930,0.0026

285.2930,0.0026

286.2930,0.0026

287.2930,0.0026

288.2930,0.0026

289.2930,0.0026

290.2930,0.0026

291.2930,0.0026

292.2940,0.0026

293.2930,0.0026

294.2930,0.0026

295.2940,0.0026

296.2930,0.0026

297.2930,0.0026

298.2930,0.0026

299.2930,0.0026

300.2930,0.0026

301.2940,0.0026

302.2930,0.0026

303.2930,0.0026

304.2930,0.0026

305.2930,0.0026

306.2930,0.0026

307.2940,0.0026

308.2930,0.0026

309.2930,0.0026

310.2930,0.0026

311.2930,0.0026

312.2930,0.0026

313.2930,0.0026

314.2940,0.0026

315.2960,0.0026

316.2940,0.0026

317.2930,0.0026

318.2930,0.0026

319.2930,0.0026

320.2940,0.0026

321.2930,0.0026

322.2930,0.0025

323.2930,0.0026

324.2930,0.0026

325.2930,0.0026

326.2930,0.0026

327.2930,0.0026

328.2930,0.0026

329.2930,0.0026

330.2940,0.0026

331.2930,0.0026

332.2930,0.0026

333.2930,0.0026

334.2930,0.0026

335.2930,0.0026

336.2930,0.0026

337.2930,0.0026

338.2930,0.0026

339.2940,0.0026

340.2930,0.0026

341.2930,0.0026

342.2930,0.0026

343.2930,0.0026

344.2940,0.0026

345.2930,0.0026

346.2930,0.0026

347.2940,0.0026

348.2930,0.0026

349.2930,0.0026

350.2930,0.0026

351.2930,0.0025

352.2940,0.0026

353.2930,0.0026

354.2930,0.0026

355.2930,0.0026

356.2930,0.0026

357.2930,0.0026

358.2930,0.0026

359.2930,0.0026

360.2940,0.0026

361.2930,0.0026

362.2930,0.0026

363.2930,0.0026

364.2930,0.0026

365.2930,0.0026

366.2930,0.0026

367.2930,0.0026

368.2940,0.0026

369.2930,0.0026

370.2930,0.0026

371.2930,0.0026

372.2930,0.0026

373.2940,0.0026

374.2930,0.0026

375.2930,0.0026

376.2930,0.0026

377.2930,0.0026

378.2930,0.0026

379.2930,0.0026

380.2930,0.0026

381.2930,0.0026

382.2930,0.0026

383.2930,0.0026

384.2930,0.0026

385.2930,0.0026

386.2930,0.0026

387.2930,0.0026

388.2930,0.0026

389.2930,0.0026

390.2930,0.0026

391.2940,0.0025

392.2930,0.0025

393.2930,0.0026

394.2930,0.0026

395.2930,0.0026

396.2930,0.0026

397.2930,0.0026

398.2930,0.0025

399.2940,0.0026

400.2940,0.0026

401.2930,0.0025

402.2930,0.0026

403.2930,0.0026

404.2930,0.0026

405.2930,0.0026

406.2930,0.0026

407.2930,0.0025

408.2930,0.0025

409.2930,0.0025

410.2930,0.0025

411.2930,0.0025

412.2930,0.0025

413.2930,0.0025

414.2930,0.0025

415.2930,0.0025

416.2930,0.0025

417.2930,0.0025

418.2930,0.0025

419.2940,0.0025

420.2930,0.0026

421.2930,0.0026

422.2940,0.0025

423.2930,0.0025

424.2930,0.0026

425.2940,0.0026

426.2930,0.0025

427.2930,0.0026

428.2930,0.0026

429.2930,0.0026

430.2930,0.0026

431.2930,0.0026

432.2930,0.0026

433.2930,0.0025

434.2930,0.0025

435.2930,0.0026

436.2930,0.0025

437.2930,0.0025

438.2930,0.0025

439.2930,0.0025

440.2930,0.0025

441.2930,0.0025

442.2930,0.0025

443.2930,0.0025

444.2930,0.0025

445.2930,0.0025

446.2930,0.0025

447.2930,0.0025

448.2930,0.0025

449.2930,0.0025

450.2930,0.0025

451.2930,0.0025

452.2930,0.0025

453.2940,0.0025

454.2930,0.0025

455.2940,0.0025

456.2930,0.0025

457.2930,0.0025

458.2940,0.0025

459.2940,0.0025

460.2930,0.0025

461.2940,0.0025

462.2930,0.0026

463.2940,0.0025

464.2940,0.0026

465.2930,0.0025

466.2930,0.0025

467.2930,0.0025

468.2940,0.0025

469.2930,0.0025

470.2940,0.0026

471.2940,0.0025

472.2930,0.0025

473.2940,0.0026

474.2930,0.0026

475.2930,0.0026

476.2930,0.0026

477.2940,0.0026

478.2930,0.0025

479.2940,0.0025

480.2930,0.0025

481.2930,0.0025

482.2930,0.0025

483.2930,0.0025

484.2930,0.0025

485.2930,0.0025

486.2930,0.0025

487.2930,0.0025

488.2930,0.0025

489.2930,0.0025

490.2930,0.0026

491.2930,0.0025

492.2930,0.0025

493.2930,0.0026

494.2930,0.0026

495.2930,0.0025

496.2930,0.0025

497.2930,0.0025

498.2930,0.0025

499.2930,0.0025

500.2940,0.0026

501.2930,0.0026

502.2940,0.0026

503.2930,0.0026

504.2930,0.0025

505.2930,0.0025

506.2930,0.0025

507.2930,0.0025

508.2930,0.0025

509.2930,0.0025

510.2930,0.0025

