Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.1670,0.0005,0.0399,0.0000,0.0001

1.7230,-0.0070,0.0244,0.0000,0.0000

2.7240,-0.0028,0.0450,0.0000,0.0001

3.7240,-0.0007,0.0450,0.0000,0.0001

4.7230,-0.0005,0.0399,0.0000,0.0000

5.7230,0.0030,0.0604,0.0000,0.0000

6.7230,0.0033,0.0450,0.0000,0.0000

7.7230,0.0042,0.0501,0.0000,0.0000

8.7230,0.0022,0.0244,0.0000,0.0000

9.7230,0.0065,0.0862,0.0000,0.0001

10.7230,0.0075,0.0501,0.0000,0.0000

11.7240,0.0094,0.0450,0.0000,0.0000

12.7230,0.0089,0.0399,0.0000,0.0000

13.7230,0.0080,0.0347,0.0000,0.0000

14.7230,0.0085,0.0450,0.0000,0.0000

15.7230,0.0065,0.0399,0.0000,0.0000

16.7230,0.0070,0.0501,0.0000,0.0000

17.7230,0.0045,0.0244,0.0000,0.0000

18.7230,0.0055,0.0347,0.0000,0.0000

19.7240,0.0020,0.0501,0.0000,0.0000

20.7230,0.0025,0.0553,0.0000,0.0001

21.7230,0.0010,0.0296,0.0000,0.0000

22.7240,0.0020,0.0501,0.0000,0.0000

23.7230,0.0020,0.0347,0.0000,0.0000

24.7230,0.0010,0.0347,0.0000,0.0000

25.7230,0.0010,0.0399,0.0000,0.0000

26.7230,0.0000,0.0399,0.0000,0.0000

27.7230,0.0015,0.0399,0.0000,0.0000

28.7230,0.0030,0.0501,0.0000,0.0000

29.7230,0.0015,0.0347,0.0000,0.0000

30.7230,0.0035,0.0759,0.0000,0.0000

31.7230,0.0055,0.0501,0.0000,0.0000

32.7240,0.0055,0.0501,0.0000,0.0000

33.7230,0.0070,0.0501,0.0000,0.0000

34.7230,0.0085,0.0501,0.0000,0.0000

35.7230,0.0089,0.0450,0.0000,0.0000

