Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.1670,24.9211,24.6733,23.9695,24.2645,24.3534,25.4369,22.5883,23.9017,24.4364,24.6693,24.2636

1.7230,24.8938,24.6955,23.9794,24.2612,24.3316,25.4332,22.5954,23.9027,24.4323,24.6680,24.2616

2.7240,24.9282,24.6803,23.9708,24.2833,24.3376,25.4303,22.6100,23.8955,24.4400,24.6629,24.2670

3.7240,24.9273,24.6876,23.9493,24.2646,24.3351,25.4274,22.6228,23.9196,24.4328,24.6735,24.2667

4.7230,24.9247,24.7191,23.9595,24.2673,24.3311,25.4036,22.6292,23.9170,24.4403,24.6603,24.2689

5.7230,24.9410,24.6985,23.9635,24.2485,24.3232,25.4043,22.6327,23.8860,24.4349,24.6452,24.2622

6.7230,24.9123,24.6734,23.9554,24.2675,24.3369,25.4087,22.6551,23.9131,24.4291,24.6609,24.2653

7.7230,24.9224,24.6703,23.9641,24.2733,24.3281,25.4287,22.6738,23.9214,24.4317,24.6750,24.2728

8.7230,24.9115,24.6640,23.9711,24.2755,24.3214,25.4187,22.6633,23.8896,24.4287,24.6542,24.2644

9.7230,24.9053,24.6826,23.9566,24.2611,24.3263,25.4400,22.6846,23.8939,24.4264,24.6669,24.2688

10.7230,24.9109,24.6964,23.9619,24.2782,24.3363,25.4313,22.6878,23.8980,24.4368,24.6647,24.2751

11.7240,24.9099,24.6846,23.9444,24.2436,24.3372,25.4502,22.7195,23.8980,24.4239,24.6741,24.2734

12.7230,24.9061,24.6980,23.9512,24.2509,24.3270,25.4374,22.6977,23.9121,24.4266,24.6748,24.2726

13.7230,24.9232,24.6892,23.9514,24.2663,24.3296,25.4229,22.7077,23.9080,24.4319,24.6654,24.2748

14.7230,24.9207,24.6791,23.9445,24.2490,24.3468,25.4312,22.7222,23.9003,24.4280,24.6658,24.2742

15.7230,24.9141,24.6791,23.9720,24.2537,24.3369,25.4271,22.7109,23.9074,24.4312,24.6672,24.2752

16.7230,24.9101,24.6860,23.9548,24.2573,24.3273,25.4220,22.7414,23.9062,24.4271,24.6641,24.2756

17.7230,24.9201,24.6746,23.9680,24.2611,24.3315,25.4070,22.7051,23.9356,24.4311,24.6713,24.2754

18.7230,24.9063,24.6824,23.9607,24.2599,24.3384,25.4211,22.7172,23.9028,24.4295,24.6620,24.2736

19.7240,24.9015,24.6719,23.9582,24.2725,24.3236,25.4328,22.7125,23.9042,24.4255,24.6685,24.2722

20.7230,24.9052,24.6837,23.9615,24.2522,24.3037,25.4257,22.7091,23.9085,24.4213,24.6671,24.2687

21.7230,24.9021,24.6732,23.9467,24.2511,24.3159,25.4320,22.7358,23.9030,24.4178,24.6675,24.2700

22.7240,24.9158,24.6848,23.9498,24.2486,24.3389,25.4174,22.7254,23.8991,24.4276,24.6583,24.2725

23.7230,24.9008,24.6979,23.9586,24.2574,24.3278,25.4142,22.7393,23.8785,24.4285,24.6464,24.2718

24.7230,24.9015,24.6766,23.9473,24.2664,24.3340,25.4267,22.7437,23.8900,24.4251,24.6583,24.2732

25.7230,24.9106,24.6990,23.9456,24.2486,24.3181,25.4145,22.7240,23.9110,24.4244,24.6628,24.2714

26.7230,24.9245,24.6704,23.9633,24.2649,24.3136,25.4086,22.7408,23.9036,24.4273,24.6561,24.2737

27.7230,24.8945,24.6834,23.9639,24.2211,24.3190,25.4041,22.7433,23.9142,24.4164,24.6592,24.2679

28.7230,24.9189,24.6660,23.9508,24.2690,24.3475,25.4200,22.7233,23.9027,24.4304,24.6614,24.2748

29.7230,24.9146,24.6746,23.9646,24.2322,24.3300,25.4114,22.7369,23.8932,24.4232,24.6523,24.2697

30.7230,24.8939,24.6826,23.9575,24.2502,24.2988,25.4210,22.7375,23.8961,24.4166,24.6585,24.2672

31.7230,24.9147,24.6702,23.9546,24.2524,24.3403,25.4219,22.7266,23.8971,24.4264,24.6595,24.2722

32.7240,24.9035,24.6670,23.9598,24.2355,24.3177,25.4056,22.7490,23.8859,24.4167,24.6457,24.2655

33.7230,24.8961,24.6814,23.9473,24.2622,24.3289,25.4128,22.7232,23.9168,24.4232,24.6648,24.2711

34.7230,24.9146,24.6756,23.9406,24.2309,24.3079,25.4011,22.7251,23.8823,24.4139,24.6417,24.2598

35.7230,24.9155,24.6672,23.9379,24.2485,24.3048,25.4322,22.7166,23.8922,24.4148,24.6622,24.2644

