Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2030,2.1415,3.3785,6.2809,6.5251,0.0450,-0.0160,4.2074,3.7630,-0.0160,3.2232

2.0090,2.1415,3.2550,5.8487,6.2678,-0.3255,0.2309,4.2074,3.5658,0.2309,3.0894

3.0090,1.8843,3.3167,6.2191,6.2678,0.1685,0.0457,4.7219,3.7631,0.0457,3.2320

4.0090,1.8843,3.5637,6.0956,6.2678,0.0450,-0.0160,4.2074,3.6773,-0.0160,3.1497

5.0090,2.1415,3.3785,6.0339,7.0395,-0.0167,-1.0656,6.0082,4.0975,-1.0656,3.3599

6.0090,1.8843,3.2550,5.7869,6.2678,0.1685,-0.0778,4.7219,3.6807,-0.0778,3.1438

7.0090,1.1127,3.3785,5.9104,6.5251,0.1067,-0.0778,5.2364,3.7116,-0.0778,3.1703

8.0090,2.6559,3.2550,5.9722,6.2678,0.0450,0.0457,4.4647,3.7768,0.0457,3.2437

9.0090,1.1127,3.3785,6.0956,6.2678,0.1067,-0.0778,4.4647,3.5710,-0.0778,3.0497

10.0100,1.6271,3.4402,5.9104,6.7823,0.0450,-0.0778,3.9501,3.6259,-0.0778,3.0968

11.0100,1.6271,3.1933,6.2191,6.2678,0.1685,-0.2630,4.9792,3.7425,-0.2630,3.1703

12.0090,1.8843,3.4402,6.0339,6.5251,0.1067,-0.0778,4.4647,3.7425,-0.0778,3.1967

13.0100,1.8843,3.1315,5.8487,6.0106,-0.1402,0.0457,4.2074,3.4904,0.0457,2.9983

14.0090,1.3699,3.2550,5.9722,5.7534,0.0450,-0.1395,4.2074,3.4338,-0.1395,2.9233

15.0090,2.1415,3.2550,6.0956,6.7823,0.0450,-0.1395,4.7219,3.8402,-0.1395,3.2717

16.0100,1.8843,3.3785,5.8487,6.2678,0.1685,-0.1395,4.4647,3.6687,-0.1395,3.1247

17.0090,2.3987,3.1933,6.1574,5.7534,0.1685,-0.2013,4.7219,3.7322,-0.2013,3.1703

18.0090,1.8843,3.2550,5.9104,6.5251,-0.0785,0.6630,3.4356,3.4887,0.6630,3.0850

19.0090,2.1415,3.3167,5.5400,7.8112,-0.1402,0.1074,4.2074,3.8128,0.1074,3.2834

20.0090,1.8843,3.1933,5.8487,6.2678,-0.0167,-0.0778,3.9501,3.5212,-0.0778,3.0071

21.0090,1.8843,3.4402,5.9722,6.0106,0.1685,-0.3865,5.7509,3.8711,-0.3865,3.2629

22.0100,1.8843,3.2550,5.9722,6.5251,0.0450,-0.0160,3.9501,3.6053,-0.0160,3.0879

23.0100,1.3699,3.1933,5.8487,6.0106,0.1067,-0.0778,4.4647,3.4990,-0.0778,2.9880

24.0090,1.8843,3.2550,5.6635,6.0106,0.1067,0.0457,4.2074,3.5212,0.0457,3.0247

25.0100,1.1127,3.1933,5.9722,6.0106,-0.0167,-0.0778,4.4647,3.4561,-0.0778,2.9513

26.0090,1.6271,3.3785,5.9722,5.2389,-0.0167,-0.0160,4.4647,3.4441,-0.0160,2.9498

27.0090,1.6271,3.3167,5.7252,3.4383,0.2920,-0.0778,4.2074,3.1011,-0.0778,2.6470

28.0090,-1.2021,3.6872,5.7869,6.2678,0.1067,-0.0778,4.4647,3.1852,-0.0778,2.7191

29.0100,1.8843,5.2923,5.6635,6.2678,0.1067,-0.0778,3.4356,3.7750,-0.0778,3.2246

30.0090,2.1415,3.1933,5.8487,5.7534,-0.0785,0.3544,4.2074,3.5109,0.3544,3.0600

31.0090,2.3987,3.3167,6.0956,6.5251,0.1067,-0.6334,4.7219,3.8608,-0.6334,3.2188

32.0090,2.3987,3.5019,6.0956,5.4962,0.0450,-0.0160,4.2074,3.6241,-0.0160,3.1041

33.0090,1.8843,2.8228,6.0339,5.4962,0.1067,-0.1395,4.2074,3.4252,-0.1395,2.9160

34.0090,2.1415,3.3785,5.7869,6.7823,-0.0167,0.1074,3.9501,3.6704,0.1074,3.1614

35.0090,0.8555,3.2550,5.7252,6.0106,0.1067,0.0457,4.2074,3.3601,0.0457,2.8866

36.0090,1.8843,3.3167,5.5400,5.7534,0.0450,-0.0778,4.4647,3.5007,-0.0778,2.9895

37.0090,1.8843,3.3167,6.0339,6.7823,-0.0167,-0.0160,4.4647,3.7442,-0.0160,3.2070

38.0090,3.1703,3.0698,6.0339,6.0106,0.1067,-0.0160,4.4647,3.8093,-0.0160,3.2628

39.0090,-0.4305,3.5019,5.9104,6.2678,0.0450,0.1074,4.2074,3.2503,0.1074,2.8014

40.0090,1.8843,3.3785,6.2191,6.2678,-0.2020,0.0457,3.4356,3.4972,0.0457,3.0042

