Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
1.2060,0.0204,0.0604

1.9480,0.0055,0.0450

2.9480,-0.0094,0.0296

3.9480,1.2778,1.3621

4.9480,1.2629,1.3467

5.9480,1.2530,1.3364

6.9480,1.2629,1.3467

7.9480,1.2679,1.3519

8.9480,1.2828,1.3673

9.9480,1.2977,1.3827

10.9480,1.2828,1.3673

11.9490,1.2679,1.3519

12.9490,1.2778,1.3621

13.9480,1.2977,1.3827

14.9490,-0.0045,0.0347

15.9480,0.0055,0.0450

16.9480,0.0154,0.0553

17.9490,0.0005,0.0399

18.9490,0.0055,0.0450

19.9480,0.0104,0.0501

20.9480,0.0055,0.0450

21.9480,0.0104,0.0501

22.9480,-0.0045,0.0347

23.9480,0.0204,0.0604

24.9500,0.0104,0.0501

25.9480,0.0005,0.0399

26.9480,0.0055,0.0450

27.9480,0.0104,0.0501

28.9480,-0.0045,0.0347

29.9480,0.0005,0.0399

30.9480,0.0055,0.0450

31.9480,0.0055,0.0450

32.9480,0.0055,0.0450

33.9480,-0.0045,0.0347

34.9480,0.0005,0.0399

35.9480,0.0403,0.0810

36.9480,0.0055,0.0450

37.9480,0.0254,0.0656

38.9490,0.0104,0.0501

39.9480,0.0055,0.0450

40.9480,-0.0094,0.0296

41.9480,0.0055,0.0450

42.9490,0.0154,0.0553

43.9480,0.0154,0.0553

44.9480,0.0055,0.0450

45.9480,0.0452,0.0862

46.9490,0.0104,0.0501

47.9480,0.0104,0.0501

48.9480,-0.0144,0.0244

49.9480,0.0055,0.0450

50.9480,0.0055,0.0450

51.9480,0.0005,0.0399

52.9490,0.0154,0.0553

53.9480,0.0055,0.0450

54.9480,0.0005,0.0399

55.9480,0.0154,0.0553

56.9490,0.0055,0.0450

57.9480,0.0055,0.0450

58.9480,0.0104,0.0501

59.9480,-0.0094,0.0296

60.9480,0.0104,0.0501

61.9480,0.0055,0.0450

62.9480,0.0154,0.0553

63.9480,0.0055,0.0450

64.9480,0.0005,0.0399

65.9480,0.0104,0.0501

66.9480,0.0005,0.0399

67.9480,-0.0094,0.0296

68.9480,0.0104,0.0501

69.9480,0.0055,0.0450

70.9480,0.0055,0.0450

71.9480,0.0055,0.0450

72.9480,0.0005,0.0399

73.9480,0.0005,0.0399

74.9480,0.0154,0.0553

75.9480,0.0005,0.0399

76.9480,-0.0045,0.0347

77.9480,0.0154,0.0553

78.9480,0.0204,0.0604

79.9480,0.0055,0.0450

80.9480,0.0055,0.0450

81.9480,0.0055,0.0450

82.9500,0.0154,0.0553

83.9480,0.0005,0.0399

84.9480,-0.0094,0.0296

85.9480,0.0154,0.0553

86.9480,-0.0094,0.0296

87.9480,0.0353,0.0759

88.9480,0.0005,0.0399

89.9480,0.0055,0.0450

90.9500,0.0303,0.0707

91.9480,0.0005,0.0399

92.9480,0.0154,0.0553

93.9480,0.0055,0.0450

94.9480,0.0005,0.0399

95.9480,0.0254,0.0656

96.9490,-0.0094,0.0296

