Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2060,3.1703,4.2428,6.8365,6.2678,6.6515,11.0964,4.9792,5.3580,11.0964,6.1778

1.9480,3.9418,4.1193,6.7748,7.0395,6.5280,6.5279,5.4937,5.6495,6.5279,5.7750

2.9480,3.1703,4.1810,6.4661,7.2968,6.4663,3.3794,4.9792,5.4266,3.3794,5.1341

3.9480,3.1703,4.1193,6.6513,6.2678,6.3428,3.8733,7.8089,5.7267,3.8733,5.4620

4.9480,2.3987,3.9341,6.6513,6.7823,6.4663,3.9350,5.7509,5.3306,3.9350,5.1312

5.9480,4.9706,3.9341,6.8365,6.5251,6.5280,3.8116,5.4937,5.7147,3.8116,5.4428

6.9480,3.9418,4.2428,6.6513,6.5251,6.5280,3.7498,5.2364,5.5209,3.7498,5.2679

7.9480,3.6847,3.9341,6.5896,5.7534,6.5280,4.6141,7.0372,5.5878,4.6141,5.4487

8.9480,3.1703,4.1193,6.4661,7.5540,6.2810,3.9968,4.9792,5.4283,3.9968,5.2238

9.9480,4.7134,3.9958,6.4043,7.0395,6.4045,3.9350,5.2364,5.6323,3.9350,5.3899

10.9480,4.1990,4.1193,6.5896,6.7823,6.3428,3.8116,4.4647,5.4163,3.8116,5.1870

11.9490,4.1990,4.2428,6.9600,7.2968,6.4663,3.8733,4.7219,5.6478,3.8733,5.3943

12.9490,4.7134,4.0576,6.6513,7.2968,6.5280,3.7498,5.2364,5.7472,3.7498,5.4619

13.9480,3.9418,4.1810,6.5896,6.5251,6.6515,6.6514,4.9792,5.4780,6.6514,5.6457

14.9490,3.1703,4.1193,6.7130,7.0395,6.5898,8.5652,5.2364,5.4781,8.5652,5.9191

15.9480,4.7134,4.4280,6.6513,6.5251,6.4045,9.2443,5.2364,5.6598,9.2443,6.1719

16.9480,2.6559,4.3663,6.4661,6.5251,6.5898,9.6147,4.9792,5.2637,9.6147,5.8853

17.9490,4.1990,4.1193,6.5896,6.7823,6.5898,9.6765,6.0082,5.7147,9.6765,6.2807

18.9490,3.4275,4.5515,6.5896,7.0395,6.5898,9.6765,5.2364,5.5724,9.6765,6.1587

19.9480,2.9131,4.2428,6.8365,7.0395,6.4663,9.9851,5.4937,5.4986,9.9851,6.1396

20.9480,3.6847,4.2428,6.5896,6.7823,6.5898,9.9851,4.9792,5.4780,9.9851,6.1219

21.9480,3.6847,4.3663,6.6513,6.7823,6.4663,10.1086,5.2364,5.5312,10.1086,6.1851

22.9480,4.1990,4.0576,6.9600,7.2968,6.4045,10.2938,5.4937,5.7353,10.2938,6.3865

23.9480,3.6847,4.1810,6.5896,6.7823,6.5898,10.2321,5.4937,5.5535,10.2321,6.2219

24.9500,4.1990,4.1810,7.1452,7.0395,6.5280,10.2321,5.4937,5.7644,10.2321,6.4027

25.9480,4.4562,4.3045,6.5896,7.5540,6.5280,10.2321,5.4937,5.8210,10.2321,6.4512

26.9480,3.9418,4.3045,6.7130,7.0395,6.3428,10.3556,5.2364,5.5964,10.3556,6.2762

27.9480,3.6847,4.2428,6.7130,6.7823,6.4045,10.4173,4.2074,5.3391,10.4173,6.0646

28.9480,4.1990,4.2428,6.7748,6.2678,6.5898,10.5408,5.2364,5.5518,10.5408,6.2645

29.9480,4.1990,4.1810,6.7130,7.0395,6.2810,10.5408,4.9792,5.5655,10.5408,6.2762

