Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2060,29.0900,26.7919,24.7295,24.6913,24.7688,25.3518,25.1242,28.3839,26.0143,26.8679,26.1164

1.9480,29.0865,26.7906,24.7339,24.6975,24.7575,25.3393,25.1324,28.3921,26.0132,26.8657,26.1162

2.9480,29.0999,26.7905,24.7253,24.7140,24.7641,25.2923,25.1148,28.3755,26.0188,26.8339,26.1095

3.9480,29.0891,26.8006,24.7345,24.6943,24.7586,25.1743,25.1205,28.4961,26.0154,26.8352,26.1085

4.9480,29.0931,26.7856,24.7493,24.7025,24.7705,25.0975,25.1230,28.5546,26.0202,26.8260,26.1095

5.9480,29.0887,26.7822,24.7298,24.6920,24.7510,25.0983,25.1389,28.5168,26.0087,26.8075,26.0997

6.9480,29.0888,26.7861,24.7238,24.6997,24.7592,25.1003,25.1343,28.4435,26.0115,26.7719,26.0920

7.9480,29.0942,26.7777,24.7261,24.6926,24.7729,25.1029,25.1209,28.3797,26.0127,26.7413,26.0834

8.9480,29.0855,26.7755,24.7259,24.6961,24.7646,25.1400,25.1022,28.3403,26.0095,26.7401,26.0788

9.9480,29.1077,26.7734,24.7261,24.6902,24.7734,25.1518,25.1023,28.3348,26.0142,26.7433,26.0825

10.9480,29.0761,26.7799,24.7454,24.7001,24.7605,25.2212,25.1182,28.2867,26.0124,26.7539,26.0860

11.9490,29.0908,26.7793,24.7274,24.6952,24.7576,25.2482,25.1098,28.2561,26.0101,26.7522,26.0831

12.9490,29.0915,26.7823,24.7241,24.6840,24.7785,25.2882,25.1111,28.2677,26.0121,26.7779,26.0909

13.9480,29.0902,26.7907,24.7458,24.6613,24.7572,25.3279,25.1338,28.2494,26.0090,26.7887,26.0945

14.9490,29.0918,26.7760,24.7329,24.7055,24.7674,25.3569,25.1188,28.2491,26.0147,26.8030,26.0998

15.9480,29.0935,26.7679,24.7428,24.7296,24.7603,25.3496,25.1258,28.2588,26.0188,26.8042,26.1035

16.9480,29.0711,26.7764,24.7339,24.6871,24.7826,25.3569,25.1283,28.2595,26.0102,26.8082,26.0995

17.9490,29.0886,26.7925,24.7287,24.6933,24.7580,25.3754,25.1185,28.2780,26.0122,26.8267,26.1041

18.9490,29.0965,26.7802,24.7329,24.7093,24.7665,25.3862,25.1113,28.2934,26.0171,26.8398,26.1095

19.9480,29.0921,26.7576,24.7245,24.6895,24.7495,25.3605,25.1140,28.3130,26.0026,26.8367,26.1001

20.9480,29.0786,26.7805,24.7427,24.6964,24.7659,25.3777,25.1227,28.3090,26.0128,26.8433,26.1092

21.9480,29.0796,26.7796,24.7205,24.6993,24.7612,25.3749,25.1071,28.3156,26.0081,26.8453,26.1047

22.9480,29.0805,26.8022,24.7252,24.6874,24.7573,25.3753,25.1212,28.2948,26.0105,26.8350,26.1055

23.9480,29.0720,26.7954,24.7420,24.6910,24.7780,25.3805,25.1226,28.3160,26.0157,26.8482,26.1122

24.9500,29.0744,26.7672,24.7076,24.6741,24.7752,25.3814,25.0844,28.3080,25.9997,26.8447,26.0965

25.9480,29.0922,26.7758,24.7441,24.6955,24.7493,25.3630,25.1188,28.3047,26.0114,26.8338,26.1054

26.9480,29.0955,26.7691,24.7266,24.6798,24.7507,25.3592,25.1255,28.3348,26.0043,26.8470,26.1052

27.9480,29.1027,26.7805,24.7351,24.6902,24.7483,25.3726,25.1199,28.2944,26.0114,26.8335,26.1055

28.9480,29.0682,26.7763,24.7201,24.6818,24.7527,25.3662,25.1211,28.3220,25.9998,26.8441,26.1010

29.9480,29.1005,26.7859,24.7230,24.6748,24.7533,25.3874,25.1333,28.3097,26.0075,26.8485,26.1085

