Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2130,34.6215,34.5686,34.4361,34.4258,34.4516,28.5095,34.2535,31.2137,34.5007,29.8616,33.3100

2.0200,34.5893,34.5565,34.4553,34.4001,34.4408,28.5275,34.2461,31.2261,34.4884,29.8768,33.3052

3.0210,34.5781,34.5454,34.4204,34.3947,34.4036,28.5336,34.2517,31.2209,34.4684,29.8772,33.2935

4.0200,34.5796,34.5440,34.4209,34.3890,34.3436,28.5064,34.2289,31.2144,34.4554,29.8604,33.2784

5.0200,34.5587,34.5097,34.3758,34.3257,34.3107,28.4891,34.2300,31.2056,34.4161,29.8474,33.2506

6.0200,34.5191,34.5079,34.3141,34.2752,34.2485,28.4893,34.1548,31.2213,34.3729,29.8553,33.2163

7.0210,34.5160,34.4920,34.2841,34.2354,34.2045,28.4726,34.1213,31.2140,34.3464,29.8433,33.1925

8.0200,34.4687,34.4589,34.1976,34.1822,34.1658,28.4641,34.0810,31.2384,34.2946,29.8513,33.1571

9.0200,34.4243,34.3922,34.1842,34.1674,34.1421,28.4425,34.0207,31.2484,34.2620,29.8455,33.1277

10.0200,34.3972,34.3436,34.1151,34.1052,34.0954,28.4393,34.0090,31.2522,34.2113,29.8458,33.0946

11.0200,34.3495,34.3147,34.0965,34.0801,34.0914,28.4558,33.9510,31.2528,34.1865,29.8543,33.0740

12.0200,34.3285,34.2664,34.0440,34.0393,34.0318,28.4346,33.9116,31.2547,34.1420,29.8447,33.0389

13.0200,34.2976,34.2208,34.0311,34.0044,34.0241,28.4211,33.8756,31.2519,34.1156,29.8365,33.0158

14.0200,34.2365,34.1734,33.9945,33.9823,33.9607,28.4222,33.8637,31.2789,34.0695,29.8506,32.9890

15.0200,34.2211,34.1556,33.9683,33.9589,33.9402,28.4119,33.8173,31.2761,34.0488,29.8440,32.9687

16.0200,34.1808,34.0986,33.9534,33.9140,33.8911,28.4166,33.7902,31.2944,34.0076,29.8555,32.9424

17.0210,34.1484,34.0928,33.8984,33.9134,33.8661,28.4250,33.7615,31.3432,33.9838,29.8841,32.9311

18.0200,34.1237,34.0661,33.8628,33.8708,33.8755,28.3808,33.7335,31.3672,33.9598,29.8740,32.9101

19.0210,34.1080,34.0223,33.8330,33.8227,33.8223,28.3952,33.6962,31.3965,33.9217,29.8958,32.8870

20.0200,34.0596,33.9898,33.8061,33.8160,33.7986,28.3800,33.6436,31.4321,33.8940,29.9060,32.8657

21.0210,34.0193,33.9498,33.7990,33.7868,33.7891,28.4096,33.6211,31.4419,33.8688,29.9257,32.8521

22.0200,34.0210,33.9202,33.7712,33.7562,33.7604,28.3882,33.6110,31.4722,33.8458,29.9302,32.8375

23.0200,33.9635,33.8997,33.7263,33.7456,33.7390,28.3973,33.6051,31.4710,33.8148,29.9342,32.8184

24.0200,33.9346,33.8720,33.7151,33.6996,33.7132,28.3829,33.5589,31.5059,33.7869,29.9444,32.7978

25.0200,33.9113,33.8552,33.6973,33.6987,33.6921,28.3848,33.5393,31.5355,33.7709,29.9602,32.7893

26.0200,33.8938,33.8124,33.6545,33.6765,33.6929,28.3833,33.5232,31.5636,33.7460,29.9734,32.7750

27.0210,33.8619,33.7908,33.6563,33.6479,33.6493,28.3922,33.4974,31.5964,33.7212,29.9943,32.7615

28.0200,33.8475,33.7786,33.6385,33.6329,33.6315,28.3814,33.4646,31.5960,33.7058,29.9887,32.7464

29.0200,33.8295,33.7467,33.6230,33.6042,33.6038,28.3738,33.4594,31.6151,33.6814,29.9944,32.7319

30.0210,33.8093,33.7262,33.6025,33.5917,33.6063,28.3713,33.4284,31.6225,33.6672,29.9969,32.7198

31.0200,33.7850,33.7113,33.5731,33.5890,33.5754,28.3756,33.3946,31.6634,33.6467,30.0195,32.7084

32.0200,33.7874,33.6879,33.5417,33.5656,33.5670,28.3837,33.4154,31.6668,33.6299,30.0252,32.7019

33.0200,33.7478,33.6792,33.5405,33.5401,33.5532,28.3628,33.3753,31.6797,33.6122,30.0212,32.6848

34.0200,33.7352,33.6718,33.5176,33.5176,33.5579,28.3703,33.3514,31.7051,33.6000,30.0377,32.6784

35.0200,33.7265,33.6403,33.5058,33.5063,33.5204,28.3527,33.3526,31.7217,33.5799,30.0372,32.6658

36.0200,33.6915,33.6284,33.4738,33.4733,33.5089,28.3744,33.3334,31.7143,33.5552,30.0443,32.6498

37.0200,33.6958,33.6142,33.4746,33.4872,33.4994,28.3458,33.3228,31.7252,33.5543,30.0355,32.6456

38.0210,33.6554,33.5926,33.4797,33.4618,33.4773,28.3584,33.2824,31.7317,33.5334,30.0450,32.6299

39.0200,33.6442,33.5860,33.4561,33.4660,33.4880,28.3448,33.2988,31.7454,33.5281,30.0451,32.6287

40.0200,33.6305,33.5637,33.4250,33.4189,33.4400,28.3489,33.2715,31.7589,33.4956,30.0539,32.6072

41.0210,33.6119,33.5530,33.4330,33.4400,33.4588,28.3476,33.2660,31.7717,33.4993,30.0596,32.6102

42.0200,33.6018,33.5304,33.4029,33.4062,33.4530,28.3450,33.2527,31.7592,33.4789,30.0521,32.5939

43.0210,33.5889,33.5006,33.3858,33.3792,33.4308,28.3302,33.2248,31.7810,33.4570,30.0556,32.5777

44.0200,33.5763,33.5187,33.3922,33.3772,33.4254,28.3434,33.2374,31.8111,33.4579,30.0772,32.5852

45.0200,33.5808,33.4810,33.3779,33.3784,33.4037,28.3399,33.2134,31.7978,33.4444,30.0689,32.5716

46.0200,33.5413,33.4702,33.3615,33.3756,33.4009,28.3346,33.1922,31.8099,33.4299,30.0723,32.5608

47.0200,33.5438,33.4648,33.3645,33.3472,33.3903,28.3499,33.1886,31.8105,33.4221,30.0802,32.5574

48.0200,33.5074,33.4579,33.3417,33.3309,33.3759,28.3373,33.1948,31.8139,33.4027,30.0756,32.5450

49.0200,33.5150,33.4507,33.3387,33.3303,33.3725,28.3218,33.1841,31.8130,33.4014,30.0674,32.5408

50.0200,33.4929,33.4480,33.3342,33.3248,33.3543,28.3350,33.1714,31.8215,33.3908,30.0782,32.5353

51.0200,33.4749,33.4199,33.3060,33.3154,33.3351,28.3291,33.1515,31.8213,33.3703,30.0752,32.5192

52.0200,33.4758,33.4188,33.3045,33.2899,33.3410,28.3417,33.1374,31.8465,33.3660,30.0941,32.5195

53.0210,33.4555,33.3887,33.3128,33.2978,33.3320,28.3402,33.1110,31.8333,33.3574,30.0867,32.5089

