Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.1650,24.2822,24.2433,23.6735,23.6504,23.4474,23.8657,23.7526,24.0874,23.8594,23.9765,23.8753

2.1000,24.2705,24.2215,23.7010,23.6333,23.4640,23.8464,23.7575,24.0583,23.8581,23.9524,23.8691

3.0990,24.2837,24.2214,23.6961,23.6403,23.4709,23.8662,23.7522,24.0572,23.8625,23.9617,23.8735

4.0990,24.2825,24.2477,23.6893,23.6576,23.4636,23.8689,23.7393,24.0447,23.8681,23.9568,23.8742

5.0990,24.2814,24.2203,23.6936,23.6562,23.4599,23.8786,23.7557,24.0526,23.8623,23.9656,23.8748

6.1000,24.2905,24.2330,23.6855,23.6614,23.4769,23.8564,23.7571,24.0626,23.8694,23.9595,23.8779

7.1000,24.3025,24.2185,23.7008,23.6563,23.4728,23.8751,23.7635,24.0737,23.8702,23.9744,23.8829

8.0990,24.2871,24.2397,23.6709,23.6737,23.4599,23.8645,23.7599,24.0640,23.8663,23.9642,23.8775

9.0990,24.3053,24.2337,23.6843,23.6616,23.4544,23.8798,23.7573,24.0723,23.8679,23.9760,23.8811

10.1000,24.2879,24.2344,23.6901,23.6570,23.4669,23.8813,23.7702,24.0686,23.8673,23.9749,23.8820

11.1000,24.2945,24.2311,23.6940,23.6633,23.4726,23.8808,23.7730,24.0633,23.8711,23.9720,23.8841

12.1000,24.2943,24.2149,23.6976,23.6745,23.4682,23.8655,23.7600,24.0693,23.8699,23.9674,23.8805

13.1010,24.3071,24.2220,23.6981,23.6773,23.4763,23.8972,23.7487,24.0717,23.8762,23.9844,23.8873

14.0990,24.2911,24.2302,23.6865,23.6841,23.4925,23.8552,23.7668,24.0836,23.8769,23.9694,23.8862

15.0990,24.2852,24.2329,23.6859,23.6712,23.4815,23.8677,23.7537,24.0422,23.8713,23.9549,23.8775

16.0990,24.3006,24.2380,23.6885,23.6734,23.4880,23.8865,23.7574,24.0619,23.8777,23.9742,23.8868

17.1000,24.2958,24.2574,23.7098,23.6696,23.4837,23.9020,23.7417,24.0717,23.8833,23.9869,23.8915

18.0990,24.3029,24.2405,23.7109,23.6480,23.4716,23.8887,23.7681,24.0504,23.8748,23.9696,23.8851

19.0990,24.3011,24.2201,23.6901,23.6631,23.4664,23.8728,23.7669,24.0581,23.8682,23.9655,23.8798

20.0990,24.2994,24.2247,23.6923,23.6696,23.4795,23.8701,23.7618,24.0644,23.8731,23.9672,23.8827

21.1000,24.2862,24.2464,23.7069,23.6577,23.4846,23.8716,23.7600,24.0740,23.8764,23.9728,23.8859

22.0990,24.2958,24.2375,23.7079,23.6833,23.4823,23.8774,23.7762,24.0495,23.8814,23.9635,23.8888

23.0990,24.3009,24.2108,23.6878,23.6509,23.4764,23.8801,23.7756,24.0721,23.8654,23.9761,23.8818

24.0990,24.3161,24.2055,23.6962,23.6579,23.4645,23.8849,23.7615,24.0632,23.8680,23.9741,23.8812

25.1000,24.3050,24.2241,23.7025,23.6628,23.4788,23.8639,23.7717,24.0719,23.8746,23.9679,23.8851

26.1000,24.3106,24.2287,23.6972,23.6603,23.4891,23.8870,23.7598,24.0558,23.8772,23.9714,23.8861

27.0990,24.3288,24.2286,23.6862,23.6550,23.4885,23.8840,23.7776,24.0669,23.8774,23.9754,23.8895

28.1000,24.3140,24.2235,23.7053,23.6613,23.4944,23.8961,23.7689,24.0701,23.8797,23.9831,23.8917

29.0990,24.2968,24.2086,23.7037,23.6587,23.4695,23.8784,23.7777,24.0656,23.8675,23.9720,23.8824

30.0990,24.3145,24.2115,23.6876,23.6583,23.4904,23.8815,23.7713,24.0630,23.8725,23.9723,23.8848

31.0990,24.3111,24.2087,23.7014,23.6602,23.4786,23.8818,23.7485,24.0686,23.8720,23.9752,23.8824

32.1000,24.3037,24.2329,23.6920,23.6622,23.4763,23.8758,23.7657,24.0758,23.8734,23.9758,23.8856

33.0990,24.3038,24.2106,23.7042,23.6792,23.4739,23.8831,23.7639,24.0750,23.8743,23.9790,23.8867

34.0990,24.2901,24.2063,23.7056,23.6753,23.5070,23.8844,23.7605,24.0783,23.8769,23.9814,23.8884

35.0990,24.3011,24.2151,23.6667,23.6534,23.4765,23.8875,23.7522,24.0553,23.8626,23.9714,23.8760

36.0990,24.3080,24.2080,23.6945,23.6671,23.4722,23.8834,23.7723,24.0811,23.8700,23.9822,23.8858

37.0990,24.3029,24.2187,23.6849,23.6641,23.4772,23.8784,23.7668,24.0656,23.8696,23.9720,23.8823

38.1000,24.3026,24.2073,23.7128,23.6541,23.4782,23.8714,23.7551,24.0714,23.8710,23.9714,23.8816

39.1000,24.2937,24.2119,23.6895,23.6734,23.4828,23.8819,23.7480,24.0606,23.8702,23.9712,23.8802

40.0990,24.3082,24.2134,23.6886,23.6555,23.4975,23.8728,23.7460,24.0468,23.8726,23.9598,23.8786

41.0990,24.3328,24.2119,23.6993,23.6341,23.4704,23.8742,23.7593,24.0681,23.8697,23.9712,23.8813

42.0990,24.2982,24.2081,23.6776,23.6658,23.4714,23.9006,23.7507,24.0548,23.8642,23.9777,23.8784

43.0990,24.3019,24.1885,23.6901,23.6650,23.4753,23.8783,23.7516,24.0618,23.8642,23.9701,23.8766

44.1000,24.3151,24.2165,23.6846,23.6491,23.4978,23.8688,23.7445,24.0778,23.8726,23.9733,23.8818

45.1000,24.3023,24.2093,23.6783,23.6575,23.4693,23.8934,23.7420,24.0749,23.8634,23.9842,23.8784

46.1000,24.3041,24.1804,23.6896,23.6631,23.5061,23.8757,23.7561,24.0592,23.8686,23.9675,23.8793

47.0990,24.3090,24.2002,23.6843,23.6474,23.4833,23.8603,23.7591,24.0523,23.8649,23.9563,23.8745

48.0990,24.3183,24.2029,23.6658,23.6719,23.4638,23.8668,23.7524,24.0711,23.8645,23.9690,23.8766

49.0990,24.3388,24.2104,23.6827,23.6524,23.5034,23.8655,23.7549,24.0670,23.8775,23.9662,23.8844

50.0990,24.2969,24.2656,23.6713,23.6226,23.4892,23.8586,23.7570,24.0695,23.8691,23.9641,23.8788

51.0990,24.2960,24.3650,23.6714,23.6510,23.4940,23.8960,23.7433,24.0620,23.8955,23.9790,23.8973

52.0990,24.3026,24.3442,23.6852,23.6511,23.4993,23.8828,23.7437,24.0506,23.8965,23.9667,23.8949

53.0990,24.3134,24.3225,23.6776,23.6700,23.4950,23.8846,23.7470,24.0638,23.8957,23.9742,23.8967

54.1000,24.3156,24.3699,23.6858,23.6692,23.4909,23.8769,23.7360,24.0509,23.9063,23.9639,23.8994

55.0990,24.3292,24.4890,23.6830,23.6513,23.5004,23.8867,23.7534,24.0749,23.9306,23.9808,23.9210

56.0990,24.3161,24.5913,23.6742,23.6562,23.5063,23.8788,23.7388,24.0675,23.9488,23.9731,23.9286

57.0990,24.2894,24.6741,23.6535,23.6691,23.4922,23.8824,23.7287,24.0450,23.9557,23.9637,23.9293

58.0990,24.3322,24.8095,23.6811,23.6357,23.5307,23.8599,23.7639,24.0443,23.9978,23.9521,23.9572

59.0990,24.3239,24.9227,23.6555,23.6517,23.5216,23.8767,23.7495,24.0932,24.0151,23.9849,23.9743

60.0990,24.3167,25.0442,23.6602,23.6536,23.5316,23.9087,23.7370,24.0732,24.0413,23.9910,23.9907

61.0990,24.3063,25.1964,23.6784,23.6254,23.5417,23.8940,23.7470,24.0387,24.0696,23.9664,24.0035

62.0990,24.2966,25.3144,23.6679,23.6447,23.5487,23.8754,23.7387,24.0536,24.0944,23.9645,24.0175

63.0990,24.3213,25.4289,23.6369,23.6397,23.5414,23.8883,23.7469,24.0594,24.1137,23.9739,24.0329

64.0990,24.3068,25.5682,23.6331,23.6672,23.5698,23.8743,23.7560,24.0520,24.1490,23.9632,24.0534

65.0990,24.3156,25.7174,23.6506,23.6535,23.5503,23.8877,23.7454,24.0518,24.1775,23.9698,24.0715

66.1000,24.2996,25.8327,23.6498,23.6465,23.5756,23.8807,23.7511,24.0637,24.2008,23.9722,24.0875

67.0990,24.3125,25.9815,23.6400,23.6381,23.5846,23.8771,23.7319,24.0459,24.2314,23.9615,24.1015

68.0990,24.3078,26.1758,23.6233,23.6365,23.5982,23.8856,23.7272,24.0548,24.2683,23.9702,24.1261

69.0990,24.3072,26.3304,23.6473,23.6284,23.6118,23.8969,23.7323,24.0482,24.3050,23.9725,24.1503

70.0990,24.3092,26.4808,23.6396,23.6444,23.6155,23.8823,23.7451,24.0341,24.3379,23.9582,24.1689

71.0990,24.3094,26.5641,23.6550,23.6214,23.6096,23.8730,23.7401,24.0579,24.3519,23.9655,24.1788

72.0990,24.3190,26.6759,23.6470,23.6347,23.6389,23.8859,23.7403,24.0609,24.3831,23.9734,24.2003

73.0990,24.3201,26.7427,23.6459,23.6350,23.6482,23.8871,23.7206,24.0587,24.3984,23.9729,24.2073

74.1000,24.3133,26.8439,23.6268,23.6282,23.6490,23.8703,23.7327,24.0532,24.4123,23.9618,24.2147

75.0990,24.2994,26.9772,23.6318,23.6347,23.6522,23.8701,23.7457,24.0517,24.4391,23.9609,24.2328

76.0990,24.3142,27.0929,23.6447,23.6244,23.6774,23.8864,23.7308,24.0570,24.4707,23.9717,24.2535

77.0990,24.3084,27.1807,23.6435,23.6246,23.6605,23.8758,23.7378,24.0669,24.4836,23.9713,24.2623

78.1000,24.3272,27.2837,23.6362,23.6295,23.6835,23.8804,23.7286,24.0520,24.5120,23.9662,24.2776

79.0990,24.3352,27.4266,23.6353,23.6107,23.6840,23.8875,23.7347,24.0633,24.5384,23.9754,24.2972

80.0990,24.3003,27.5285,23.6287,23.6117,23.6855,23.8871,23.7178,24.0474,24.5509,23.9673,24.3009

81.1000,24.3113,27.5523,23.6332,23.6086,23.6980,23.8792,23.7279,24.0395,24.5607,23.9594,24.3063

82.0990,24.2970,27.6153,23.6341,23.6355,23.6847,23.8781,23.7410,24.0526,24.5733,23.9654,24.3173

83.1000,24.3179,27.7402,23.6298,23.6251,23.6799,23.8792,23.7387,24.0517,24.5986,23.9655,24.3328

84.0990,24.3277,27.8317,23.6371,23.6200,23.6862,23.8838,23.7306,24.0644,24.6206,23.9741,24.3477

85.0990,24.3078,27.8861,23.6344,23.6004,23.6931,23.8757,23.7386,24.0488,24.6244,23.9623,24.3481

86.0990,24.3155,27.9746,23.6438,23.6150,23.7110,23.8697,23.7212,24.0262,24.6520,23.9479,24.3596

87.0990,24.3151,28.1392,23.6440,23.6000,23.7121,23.8854,23.7246,24.0480,24.6821,23.9667,24.3836

88.0990,24.3274,28.2769,23.6215,23.6361,23.7222,23.8929,23.7274,24.0320,24.7168,23.9624,24.4045

