Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
0.8910,0.2359,0.0399

1.2550,0.2405,0.0450

2.2540,0.2775,0.0862

3.2540,0.2405,0.0450

4.2540,0.2266,0.0296

5.2560,0.2405,0.0450

6.2540,0.2498,0.0553

7.2540,0.2359,0.0399

8.2540,0.2405,0.0450

9.2540,0.2451,0.0501

10.2550,0.2451,0.0501

11.2560,0.2266,0.0296

12.2550,0.2359,0.0399

13.2540,0.2405,0.0450

14.2540,0.2081,0.0090

15.2560,0.2405,0.0450

16.2540,0.2451,0.0501

17.2540,0.2312,0.0347

18.2540,0.2544,0.0604

19.2560,0.2266,0.0296

20.2540,0.2220,0.0244

21.2550,0.2683,0.0759

22.2540,0.2544,0.0604

23.2540,0.2220,0.0244

24.2540,0.2405,0.0450

25.2540,0.2729,0.0810

26.2540,0.2405,0.0450

27.2540,0.2359,0.0399

28.2540,0.2405,0.0450

29.2540,0.2590,0.0656

30.2540,0.2405,0.0450

31.2540,0.2451,0.0501

32.2540,0.2359,0.0399

33.2540,0.2405,0.0450

34.2540,0.2312,0.0347

35.2540,0.2359,0.0399

36.2540,0.2405,0.0450

37.2540,0.2405,0.0450

38.2540,0.2498,0.0553

39.2540,0.2312,0.0347

40.2540,0.2590,0.0656

41.2540,0.2081,0.0090

42.2550,0.2405,0.0450

43.2550,0.2312,0.0347

44.2550,0.2590,0.0656

45.2550,0.2405,0.0450

46.2550,0.2451,0.0501

47.2540,0.2451,0.0501

48.2540,0.2312,0.0347

49.2540,0.2405,0.0450

50.2540,0.2266,0.0296

51.2540,0.2312,0.0347

52.2540,0.2498,0.0553

53.2540,0.2451,0.0501

54.2540,0.2451,0.0501

55.2540,0.2312,0.0347

56.2540,0.2312,0.0347

57.2540,0.2451,0.0501

58.2540,0.2451,0.0501

59.2550,0.2498,0.0553

60.2540,0.1849,-0.0167

61.2540,0.2451,0.0501

62.2540,0.2451,0.0501

63.2540,0.2451,0.0501

64.2550,0.2451,0.0501

65.2540,0.2405,0.0450

66.2540,0.2451,0.0501

67.2540,0.2544,0.0604

68.2550,0.2359,0.0399

69.2540,0.2451,0.0501

70.2540,0.2637,0.0707

71.2540,0.2173,0.0193

72.2540,0.2451,0.0501

73.2540,0.2451,0.0501

74.2540,0.2451,0.0501

75.2540,0.2405,0.0450

76.2540,0.2312,0.0347

77.2540,0.2544,0.0604

78.2540,0.2405,0.0450

79.2550,0.2312,0.0347

80.2540,0.2775,0.0862

81.2540,0.2590,0.0656

82.2540,0.2498,0.0553

83.2550,0.2312,0.0347

84.2550,0.2312,0.0347

85.2540,0.2127,0.0141

86.2540,0.2405,0.0450

87.2550,0.2637,0.0707

88.2540,0.2590,0.0656

89.2540,0.1942,-0.0065

90.2540,0.2451,0.0501

91.2540,0.2405,0.0450

92.2540,0.2405,0.0450

93.2540,0.2405,0.0450

94.2550,0.2498,0.0553

95.2550,0.2498,0.0553

96.2550,0.2405,0.0450

97.2550,0.2451,0.0501

98.2540,0.2312,0.0347

99.2550,0.2544,0.0604

100.2540,0.2405,0.0450

101.2540,0.2590,0.0656

102.2550,0.2405,0.0450

103.2540,0.2220,0.0244

104.2540,0.2405,0.0450

105.2550,0.2498,0.0553

106.2540,0.2173,0.0193

107.2540,0.2729,0.0810

108.2540,0.2637,0.0707

109.2540,0.2498,0.0553

110.2540,0.2312,0.0347

111.2540,0.2312,0.0347

112.2540,0.2359,0.0399

113.2540,0.2405,0.0450

114.2540,0.2405,0.0450

115.2540,0.2451,0.0501

116.2540,0.2544,0.0604

117.2550,0.2405,0.0450

118.2540,0.2544,0.0604

119.2540,0.2220,0.0244

120.2550,0.2266,0.0296

121.2550,0.2637,0.0707

122.2540,0.2544,0.0604

123.2540,0.2498,0.0553

124.2540,0.2451,0.0501

125.2540,0.2683,0.0759

126.2550,0.2266,0.0296

127.2540,0.2266,0.0296

128.2540,0.2451,0.0501

129.2550,0.2914,0.1016

130.2540,0.2451,0.0501

131.2540,0.2405,0.0450

132.2540,0.2544,0.0604

133.2540,0.2405,0.0450

134.2540,0.2451,0.0501

135.2540,0.2451,0.0501

136.2540,0.2405,0.0450

137.2540,0.2405,0.0450

138.2550,0.2359,0.0399

139.2540,0.2498,0.0553

140.2540,0.2451,0.0501

141.2540,0.2498,0.0553

142.2540,0.2498,0.0553

143.2540,0.2359,0.0399

144.2540,0.2312,0.0347

145.2550,0.2590,0.0656

146.2540,0.2173,0.0193

147.2540,0.2590,0.0656

148.2540,0.2405,0.0450

149.2540,0.2637,0.0707

150.2550,0.3007,0.1119

151.2550,0.2451,0.0501

152.2540,0.2451,0.0501

153.2540,0.2868,0.0965

154.2540,0.2220,0.0244

155.2540,0.2451,0.0501

156.2540,0.2498,0.0553

157.2550,0.2451,0.0501

158.2540,0.2498,0.0553

159.2540,0.2405,0.0450

160.2540,0.2220,0.0244

161.2540,0.2220,0.0244

162.2540,0.2359,0.0399

163.2540,0.2498,0.0553

164.2550,0.2451,0.0501

165.2540,0.2451,0.0501

166.2540,0.2405,0.0450

167.2540,0.2405,0.0450

168.2540,0.2498,0.0553

169.2540,0.2405,0.0450

170.2550,0.2266,0.0296

171.2540,0.2359,0.0399

172.2540,0.2405,0.0450

173.2540,0.2498,0.0553

174.2540,0.2266,0.0296

175.2540,0.2498,0.0553

176.2540,0.2451,0.0501

177.2540,0.2637,0.0707

178.2540,0.2729,0.0810

179.2540,0.2312,0.0347

180.2540,0.2359,0.0399

181.2540,0.2405,0.0450

182.2550,0.2359,0.0399

183.2540,0.2544,0.0604

184.2550,0.2359,0.0399

185.2550,0.2312,0.0347

186.2540,0.2359,0.0399

187.2540,0.2451,0.0501

188.2540,0.2544,0.0604

189.2540,0.2266,0.0296

190.2540,0.2451,0.0501

191.2540,0.2498,0.0553

192.2540,0.2544,0.0604

193.2540,0.2312,0.0347

194.2550,0.2451,0.0501

195.2540,0.2683,0.0759

196.2540,0.2544,0.0604

197.2540,0.2498,0.0553

198.2540,0.2266,0.0296

199.2540,0.2359,0.0399

200.2540,0.2914,0.1016

201.2540,0.2312,0.0347

202.2540,0.2498,0.0553

203.2540,0.2359,0.0399

204.2540,0.2266,0.0296

205.2540,0.2312,0.0347

206.2540,0.2868,0.0965

207.2550,0.2359,0.0399

208.2540,0.2451,0.0501

209.2540,0.2729,0.0810

210.2540,0.2359,0.0399

211.2540,0.2451,0.0501

212.2540,0.2590,0.0656

213.2540,0.2312,0.0347

214.2540,0.2451,0.0501

215.2550,0.2405,0.0450

216.2550,0.2544,0.0604

217.2550,0.2312,0.0347

218.2540,0.2451,0.0501

219.2540,0.2451,0.0501

220.2540,0.2451,0.0501

221.2540,0.2451,0.0501

222.2550,0.2637,0.0707

223.2540,0.2359,0.0399

224.2540,0.2498,0.0553

225.2540,0.2359,0.0399

226.2540,0.2405,0.0450

227.2550,0.2498,0.0553

228.2540,0.2359,0.0399

229.2540,0.2498,0.0553

230.2540,0.2312,0.0347

231.2540,0.2451,0.0501

232.2540,0.2498,0.0553

233.2540,0.2312,0.0347

234.2540,0.2405,0.0450

235.2550,0.2359,0.0399

236.2540,0.2405,0.0450

237.2540,0.2312,0.0347

238.2540,0.2544,0.0604

239.2540,0.2498,0.0553

240.2540,0.2359,0.0399

241.2540,0.2822,0.0913

242.2540,0.2451,0.0501

243.2540,0.2451,0.0501

244.2550,0.2544,0.0604

245.2540,0.2822,0.0913

246.2540,0.2405,0.0450

247.2550,0.2405,0.0450

248.2550,0.2451,0.0501

249.2540,0.2266,0.0296

250.2540,0.2590,0.0656

251.2540,0.2359,0.0399

252.2550,0.2405,0.0450

253.2540,0.2498,0.0553

254.2540,0.2405,0.0450

255.2540,0.2498,0.0553

256.2550,0.2359,0.0399

257.2540,0.2451,0.0501

258.2540,0.2359,0.0399

259.2540,0.2498,0.0553

260.2550,0.2359,0.0399

261.2540,0.2359,0.0399

262.2540,0.2451,0.0501

263.2540,0.2266,0.0296

264.2550,0.2405,0.0450

265.2540,0.2544,0.0604

266.2540,0.2590,0.0656

267.2550,0.2359,0.0399

268.2550,0.2266,0.0296

269.2540,0.2359,0.0399

270.2540,0.2451,0.0501

271.2540,0.2544,0.0604

272.2540,0.1710,-0.0322

273.2540,0.2405,0.0450

274.2540,0.2451,0.0501

275.2540,0.2451,0.0501

276.2540,0.2451,0.0501

277.2540,0.2451,0.0501

278.2540,0.2498,0.0553

279.2540,0.2312,0.0347

280.2550,0.2590,0.0656

281.2540,0.2544,0.0604

282.2540,0.2451,0.0501

283.2540,0.2405,0.0450

284.2540,0.2405,0.0450

285.2540,0.2359,0.0399

286.2540,0.2266,0.0296

287.2560,0.2312,0.0347

288.2540,0.2451,0.0501

289.2540,0.2312,0.0347

290.2540,0.2220,0.0244

291.2550,0.2359,0.0399

292.2540,0.2544,0.0604

293.2540,0.2590,0.0656

