Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8620,0.6005,1.0942,3.4408,3.0711,3.1321,8.9974,2.0817,2.2367,8.9974,3.2025

2.5610,0.8474,0.9090,3.3791,3.3180,3.4409,4.7993,1.8347,2.2882,4.7993,2.6469

3.5620,0.7857,1.0942,3.3791,3.3798,3.1321,3.3177,1.9582,2.2882,3.3177,2.4353

4.5610,0.8474,1.3412,3.8730,3.1328,3.2556,3.0707,1.8347,2.3808,3.0707,2.4794

5.5610,0.8474,1.1560,3.5643,3.0094,3.0704,2.9473,1.8964,2.2573,2.9473,2.3559

6.5620,0.6005,1.1560,3.2556,3.2563,3.3791,2.8238,2.0199,2.2779,2.8238,2.3559

7.5620,1.0943,0.9090,3.6260,3.6885,3.0704,2.5769,1.8964,2.3808,2.5769,2.4088

8.5610,0.8474,1.2794,3.5025,3.2563,3.5026,2.6386,2.3286,2.4528,2.6386,2.4794

9.5610,0.5388,1.0325,3.2556,3.4415,3.3174,2.0830,1.8347,2.2367,2.0830,2.2148

10.5610,0.8474,1.4029,3.4408,3.3180,3.3791,2.3299,1.8347,2.3705,2.3299,2.3647

11.5610,0.9092,1.5881,3.4408,3.6267,3.0704,1.7743,1.8347,2.4116,1.7743,2.3206

12.5610,0.7240,1.0325,3.3791,3.2563,3.1321,2.2682,1.7112,2.2059,2.2682,2.2148

13.5610,0.9092,1.2177,3.5025,3.0711,3.3174,1.9595,1.8964,2.3191,1.9595,2.2677

14.5610,1.0943,1.2177,3.3173,3.2563,3.1321,2.1447,1.7112,2.2882,2.1447,2.2677

15.5620,1.2795,0.9090,3.7495,3.1946,3.1939,2.2682,1.9582,2.3808,2.2682,2.3647

16.5610,0.9709,0.6621,3.3791,3.0094,2.5765,2.0830,2.7608,2.2264,2.0830,2.2059

17.5610,0.9709,1.0942,3.1938,3.2563,3.0087,2.0830,2.3904,2.3190,2.0830,2.2853

18.5610,1.0943,1.5264,3.5025,3.4415,3.1939,2.0830,2.2669,2.5043,2.0830,2.4441

19.5610,0.7857,1.5264,3.5025,3.5650,3.3174,2.0830,2.0817,2.4631,2.0830,2.4088

20.5610,0.8474,1.4647,4.6139,3.8737,3.1321,2.0212,1.7730,2.6175,2.0212,2.5323

21.5620,0.9709,1.2794,3.3173,3.2563,3.2556,2.0830,1.4643,2.2573,2.0830,2.2324

22.5610,0.6622,0.9708,3.3791,4.1206,2.6999,2.3299,2.0199,2.3088,2.3299,2.3118

23.5610,1.1561,1.0325,3.6260,3.1946,3.0087,1.9595,1.9582,2.3293,1.9595,2.2765

24.5620,0.9092,1.7733,3.5025,3.5033,3.1939,1.9595,2.0199,2.4837,1.9595,2.4088

25.5610,0.7240,1.0325,3.5025,3.1328,2.8852,2.8855,1.7730,2.1750,2.8855,2.2765

26.5620,0.7857,1.2177,3.1938,3.1946,2.9469,1.8978,1.6495,2.1647,1.8978,2.1266

27.5620,1.0326,0.9708,3.5643,3.2563,3.4409,2.0212,2.2669,2.4220,2.0212,2.3647

28.5610,0.6622,0.7856,3.6260,3.1946,3.1939,2.2682,2.2051,2.2779,2.2682,2.2765

29.5610,1.0326,0.9090,3.3791,3.3798,3.1321,2.3299,1.8347,2.2779,2.3299,2.2853

30.5610,0.7857,1.3412,3.5025,3.7502,3.3791,1.8978,2.0817,2.4734,1.8978,2.3912

31.5610,0.9092,1.5264,3.5025,3.5033,3.2556,2.0830,1.5260,2.3705,2.0830,2.3294

32.5610,1.1561,1.1560,3.9965,3.5033,3.5026,2.2682,1.7730,2.5146,2.2682,2.4794

33.5610,0.7240,1.4029,3.3791,3.3798,3.2556,2.0212,1.8964,2.3396,2.0212,2.2941

34.5610,0.9709,1.0325,3.5025,3.1946,2.6382,2.3917,1.8347,2.1956,2.3917,2.2236

35.5610,0.7240,1.1560,3.6878,3.1946,3.5643,2.0830,2.2669,2.4323,2.0830,2.3824

36.5610,1.0326,0.7856,3.5643,3.4415,3.1939,2.2064,2.0199,2.3396,2.2064,2.3206

37.5610,1.2795,1.5881,3.7495,3.3798,3.3174,2.0830,2.0199,2.5557,2.0830,2.4882

38.5610,1.2178,1.2177,3.8730,3.5033,3.5026,2.3299,2.3286,2.6072,2.3299,2.5676

39.5610,0.7240,1.3412,3.5643,3.5650,3.3174,2.3299,1.6495,2.3602,2.3299,2.3559

40.5620,0.8474,1.0325,4.1199,3.4415,3.0704,2.1447,2.2669,2.4631,2.1447,2.4176

41.5610,0.9092,1.0942,3.3173,3.8737,2.5765,2.3299,1.3408,2.1853,2.3299,2.2059

42.5610,1.4030,0.9090,3.6878,3.5033,3.3174,2.3917,2.0199,2.4734,2.3917,2.4617

43.5610,0.9709,0.9708,3.6260,3.0711,3.1321,2.3299,1.8964,2.2779,2.3299,2.2853

44.5610,1.0326,0.8473,3.5643,3.3180,3.3174,1.8978,2.6991,2.4631,1.8978,2.3823

45.5610,1.0943,1.0325,3.6878,3.3180,2.7617,1.8360,2.1434,2.3396,1.8360,2.2677

46.5620,0.8474,1.2177,3.4408,3.1328,3.6261,2.2682,1.6495,2.3191,2.2682,2.3118

47.5610,0.9709,1.0942,3.8112,3.1946,3.3791,2.0830,2.0817,2.4220,2.0830,2.3735

48.5620,0.8474,0.9708,2.2677,3.3180,3.0087,2.3299,1.4643,1.9795,2.3299,2.0295

49.5610,0.9092,1.2177,3.4408,3.1328,3.2556,2.6386,1.8964,2.3088,2.6386,2.3559

50.5610,0.5388,0.8473,3.5643,3.3180,3.3174,2.0212,1.8964,2.2470,2.0212,2.2148

51.5620,0.9092,1.0942,3.1938,3.3798,3.2556,1.8978,1.9582,2.2985,1.8978,2.2412

52.5610,1.1561,1.3412,3.3791,1.7129,2.8234,2.6386,1.8964,2.0515,2.6386,2.1354

53.5620,0.7857,-0.1405,3.7495,3.3180,2.8234,1.8978,2.0817,2.1030,1.8978,2.0737

54.5610,0.9709,1.0942,3.6878,3.3798,3.3174,2.2064,1.8964,2.3911,2.2064,2.3647

55.5610,0.7240,1.2177,3.5025,3.3180,3.2556,1.8360,1.7112,2.2882,1.8360,2.2236

56.5610,0.9092,0.9708,3.3791,3.1946,3.0704,2.1447,1.8347,2.2264,2.1447,2.2148

57.5610,1.2178,1.2794,3.4408,3.1328,3.5026,2.2682,1.2173,2.2985,2.2682,2.2941

58.5610,1.0326,0.1065,3.3173,3.8119,3.1939,1.8360,1.9582,2.2367,1.8360,2.1795

59.5620,1.1561,0.6621,3.5025,3.5033,4.2435,2.3917,1.6495,2.4528,2.3917,2.4441

60.5610,0.7857,0.6003,3.6878,3.5033,3.3174,1.5274,2.1434,2.3396,1.5274,2.2236

61.5610,0.7857,0.9090,3.5025,3.1946,3.3791,2.0212,1.7112,2.2470,2.0212,2.2148

