Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.8620,0.0005,0.0399,0.0000,0.0000

2.5610,0.0055,0.0501,0.0000,0.0000

3.5620,0.3385,1.0792,0.0000,0.0001

4.5610,0.5137,1.1152,0.0000,0.0000

5.5610,0.6238,1.1409,0.0000,0.0000

6.5620,0.6905,1.0997,0.0000,0.0000

7.5620,0.7382,1.0997,0.0000,0.0000

8.5610,0.7765,1.1203,0.0000,0.0000

9.5610,0.8007,1.0689,0.0000,0.0000

10.5610,0.8310,1.1821,0.0000,0.0000

11.5610,0.9404,1.1718,0.0000,0.0000

12.5610,1.0601,1.2901,0.0000,0.0000

13.5610,1.0810,1.2953,0.0000,0.0000

14.5610,1.1014,1.3261,0.0000,0.0000

15.5620,1.1188,1.3210,0.0000,0.0000

16.5610,1.1392,1.3107,0.0000,0.0000

17.5610,1.1590,1.3055,0.0000,0.0000

18.5610,1.1759,1.2953,0.0000,0.0000

19.5610,1.1993,1.3107,0.0000,0.0000

20.5610,1.2157,1.3519,0.0000,0.0000

21.5620,1.2341,1.3621,0.0000,0.0000

22.5610,1.2356,1.3055,0.0000,0.0000

23.5610,1.2381,1.3210,0.0000,0.0000

24.5620,1.2425,1.3724,0.0000,0.0000

25.5610,1.2495,1.3930,0.0000,0.0000

26.5620,1.2490,1.3055,0.0000,0.0000

27.5620,1.2505,1.3210,0.0000,0.0000

28.5610,1.2545,1.3364,0.0000,0.0000

29.5610,1.2580,1.3467,0.0000,0.0000

30.5610,1.2560,1.3313,0.0000,0.0000

31.5610,1.2555,1.3570,0.0000,0.0000

32.5610,1.2749,1.5062,0.0000,0.0000

33.5610,1.2768,1.3416,0.0000,0.0000

34.5610,1.2788,1.3930,0.0000,0.0000

35.5610,1.2729,1.3313,0.0000,0.0000

36.5610,1.2758,1.3364,0.0000,0.0000

37.5610,1.2778,1.3416,0.0000,0.0000

38.5610,1.2813,1.3724,0.0000,0.0000

39.5610,1.2848,1.3827,0.0000,0.0000

40.5620,1.2878,1.3621,0.0000,0.0000

41.5610,1.2873,1.3519,0.0000,0.0000

42.5610,1.2749,1.3776,0.0000,0.0000

43.5610,1.2778,1.3724,0.0000,0.0000

44.5610,1.2783,1.3982,0.0000,0.0000

45.5610,1.2763,1.3107,0.0000,0.0000

46.5620,1.2749,1.3210,0.0000,0.0000

47.5610,1.2744,1.3364,0.0000,0.0000

48.5620,1.2744,1.3724,0.0000,0.0000

49.5610,1.2714,1.3519,0.0000,0.0000

50.5610,1.2714,1.3621,0.0000,0.0000

51.5620,1.2704,1.3416,0.0000,0.0000

52.5610,1.2664,1.3364,0.0000,0.0000

53.5620,1.2629,1.3364,0.0000,0.0000

54.5610,1.2575,1.3416,0.0000,0.0000

55.5610,1.2634,1.3724,0.0000,0.0000

56.5610,1.2654,1.3416,0.0000,0.0000

57.5610,1.2669,1.3519,0.0000,0.0000

58.5610,1.2669,1.3724,0.0000,0.0000

59.5620,1.2689,1.3724,0.0000,0.0000

60.5610,1.2704,1.3776,0.0000,0.0000

61.5610,1.2734,1.3724,0.0000,0.0000

