Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8620,24.2702,24.0194,25.8971,25.5138,24.4219,23.8730,24.0643,23.7354,24.8245,23.8042,24.4744

2.5610,24.2476,24.0101,25.9313,25.4961,24.4315,23.8632,24.0375,23.7469,24.8233,23.8051,24.4705

3.5620,24.2935,24.0474,25.9147,25.5035,24.4306,23.8780,24.0389,23.7404,24.8380,23.8092,24.4809

4.5610,24.2818,24.0174,25.9325,25.5039,24.4373,23.8686,24.0482,23.7277,24.8346,23.7982,24.4772

5.5610,24.2593,24.0341,25.9524,25.4719,24.4285,23.8626,24.0280,23.7614,24.8293,23.8120,24.4748

6.5620,24.2451,24.0556,25.9654,25.5047,24.4474,23.8692,24.0471,23.7344,24.8436,23.8018,24.4836

7.5620,24.2737,24.0545,26.0460,25.4805,24.4283,23.8752,24.0564,23.7569,24.8566,23.8161,24.4964

8.5610,24.2539,24.0449,26.0925,25.4590,24.4373,23.8856,24.0520,23.7622,24.8575,23.8239,24.4984

9.5610,24.2512,24.0258,26.1391,25.4598,24.4294,23.8904,24.0457,23.7467,24.8610,23.8186,24.4985

10.5610,24.2945,24.0211,26.2203,25.4480,24.4273,23.8595,24.0528,23.7503,24.8822,23.8049,24.5092

11.5610,24.2611,24.0516,26.2926,25.4364,24.4204,23.8833,24.0412,23.7424,24.8924,23.8129,24.5161

12.5610,24.2610,24.0278,26.3963,25.4174,24.4297,23.8813,24.0325,23.7371,24.9064,23.8092,24.5229

13.5610,24.2598,24.0364,26.4492,25.4133,24.4390,23.8802,24.0572,23.7667,24.9195,23.8234,24.5377

14.5610,24.2501,24.0346,26.5418,25.3812,24.4444,23.8989,24.0431,23.7513,24.9304,23.8251,24.5432

15.5620,24.2556,24.0407,26.6370,25.3963,24.4418,23.8693,24.0412,23.7322,24.9543,23.8008,24.5518

16.5610,24.2709,24.0454,26.7620,25.4071,24.4429,23.8756,24.0402,23.7579,24.9857,23.8168,24.5752

17.5610,24.2729,24.0412,26.8601,25.3996,24.4195,23.8749,24.0383,23.7628,24.9987,23.8188,24.5837

18.5610,24.2869,24.0584,26.9763,25.3705,24.4235,23.8793,24.0149,23.7545,25.0231,23.8169,24.5955

19.5610,24.2625,24.0458,27.0840,25.3854,24.4346,23.8952,24.0534,23.7651,25.0425,23.8302,24.6158

20.5610,24.2560,24.0488,27.1859,25.4010,24.4318,23.8806,24.0270,23.7477,25.0647,23.8141,24.6223

21.5620,24.2684,24.0568,27.3070,25.3902,24.4211,23.8840,24.0379,23.7530,25.0887,23.8185,24.6398

22.5610,24.2746,24.0412,27.3929,25.3822,24.4220,23.8930,24.0195,23.7474,25.1026,23.8202,24.6466

23.5610,24.2663,24.0434,27.5077,25.3867,24.4388,23.8824,24.0250,23.7547,25.1286,23.8186,24.6631

24.5620,24.2637,24.0485,27.5811,25.4031,24.4187,23.8855,24.0253,23.7545,25.1430,23.8200,24.6725

25.5610,24.2700,24.0477,27.6802,25.4193,24.4260,23.8738,24.0131,23.7509,25.1686,23.8124,24.6851

26.5620,24.2547,24.0514,27.7659,25.4320,24.4353,23.8727,24.0368,23.7606,25.1879,23.8166,24.7012

27.5620,24.2595,24.0489,27.8732,25.4035,24.4263,23.8803,24.0172,23.7640,25.2023,23.8221,24.7091

28.5610,24.2813,24.0348,27.9562,25.4244,24.4349,23.9031,24.0367,23.7484,25.2263,23.8258,24.7275

29.5610,24.2643,24.0412,28.0313,25.4426,24.4391,23.8813,24.0507,23.7394,25.2437,23.8104,24.7362

30.5610,24.2775,24.0314,28.1327,25.4512,24.4174,23.8827,24.0352,23.7536,25.2620,23.8181,24.7477

31.5610,24.2766,24.0288,28.1998,25.4652,24.4222,23.9036,24.0340,23.7277,25.2785,23.8157,24.7573

32.5610,24.2619,24.0453,28.2662,25.4458,24.4397,23.8710,24.0396,23.7735,25.2918,23.8222,24.7679

33.5610,24.2634,24.0300,28.3423,25.4829,24.4402,23.8876,24.0394,23.7523,25.3118,23.8199,24.7798

34.5610,24.2819,24.0466,28.4262,25.4796,24.4308,23.8744,24.0433,23.7382,25.3330,23.8063,24.7901

35.5610,24.2661,24.0421,28.5084,25.4889,24.4311,23.8888,24.0076,23.7616,25.3473,23.8252,24.7993

36.5610,24.2595,24.0541,28.5777,25.5376,24.4348,23.8618,24.0418,23.7687,25.3727,23.8153,24.8170

37.5610,24.2873,24.0481,28.6277,25.5080,24.4163,23.8835,24.0414,23.7530,25.3775,23.8183,24.8207

38.5610,24.2737,24.0376,28.6733,25.5481,24.4321,23.8780,24.0608,23.7395,25.3930,23.8087,24.8304

39.5610,24.2623,24.0472,28.7493,25.5686,24.4296,23.8893,24.0231,23.7446,25.4114,23.8169,24.8392

40.5620,24.2522,24.0489,28.8253,25.5815,24.4261,23.8664,24.0465,23.7382,25.4268,23.8023,24.8481

41.5610,24.2731,24.0483,28.8468,25.6168,24.4475,23.8802,24.0350,23.7554,25.4465,23.8178,24.8629

42.5610,24.2929,24.0414,28.9214,25.6396,24.4465,23.8650,24.0224,23.7355,25.4684,23.8003,24.8706

43.5610,24.2811,24.0420,28.9639,25.6695,24.4073,23.8679,24.0448,23.7728,25.4727,23.8203,24.8811

44.5610,24.2771,24.0430,29.0181,25.7055,24.4218,23.8786,24.0260,23.7566,25.4931,23.8176,24.8908

45.5610,24.2555,24.0406,29.0736,25.7621,24.4129,23.8891,24.0515,23.7434,25.5089,23.8162,24.9036

46.5620,24.2651,24.0421,29.1612,25.7853,24.4315,23.8699,24.0303,23.7398,25.5371,23.8049,24.9157

47.5610,24.2549,24.0546,29.1891,25.8294,24.4227,23.8838,24.0437,23.7462,25.5502,23.8150,24.9281

48.5620,24.2681,24.0616,29.2262,25.8605,24.4349,23.8705,24.0342,23.7584,25.5703,23.8144,24.9393

49.5610,24.2711,24.0438,29.2749,25.8942,24.4143,23.8678,24.0330,23.7468,25.5797,23.8073,24.9432

50.5610,24.2800,24.0309,29.3580,25.9469,24.4256,23.8904,24.0366,23.7419,25.6083,23.8162,24.9638

51.5620,24.2646,24.0301,29.3807,25.9796,24.4220,23.8788,24.0372,23.7539,25.6154,23.8164,24.9684

52.5610,24.2511,24.0404,29.4108,26.0428,24.4378,23.8786,24.0381,23.7552,25.6366,23.8169,24.9819

53.5620,24.2605,24.0453,29.4584,26.0967,24.4179,23.8766,24.0339,23.7494,25.6558,23.8130,24.9923

54.5610,24.2609,24.0562,29.4820,26.1312,24.4107,23.8661,24.0061,23.7512,25.6682,23.8087,24.9956

55.5610,24.2589,24.0359,29.5332,26.2053,24.4149,23.8731,24.0529,23.7520,25.6896,23.8126,25.0158

56.5610,24.2734,24.0559,29.5823,26.2446,24.4256,23.8810,24.0266,23.7207,25.7163,23.8009,25.0262

57.5610,24.2691,24.0380,29.6177,26.3216,24.4161,23.8483,24.0380,23.7306,25.7325,23.7894,25.0349

58.5610,24.2741,24.0362,29.6788,26.3745,24.4225,23.8718,24.0168,23.7422,25.7572,23.8070,25.0521

59.5620,24.2581,24.0580,29.7203,26.4472,24.4146,23.8714,24.0320,23.7413,25.7796,23.8064,25.0679

60.5610,24.2703,24.0229,29.7334,26.5013,24.4220,23.8599,24.0262,23.7388,25.7900,23.7994,25.0719

61.5610,24.2709,24.0472,29.7599,26.5421,24.4264,23.8766,24.0392,23.7536,25.8093,23.8151,25.0895

