Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8560,-0.3254,0.1682,0.1068,2.3303,2.3912,10.2938,1.5260,1.0329,10.2938,2.3558

2.6710,0.0450,-0.3257,0.2303,2.4538,2.5765,6.8984,0.9086,0.9814,6.8984,1.8267

3.6720,0.5388,0.1065,0.7242,2.1451,2.8234,2.3917,1.3408,1.2798,2.3917,1.4386

4.6720,-0.0785,0.1682,0.1686,2.3303,2.2677,3.8733,0.7851,0.9402,3.8733,1.3592

5.6710,0.4153,-0.3874,0.0451,2.4538,2.3912,4.3672,0.9086,0.9711,4.3672,1.4562

6.6710,1.1561,-0.3257,0.4155,2.3920,2.3912,3.9350,0.7851,1.1357,3.9350,1.5356

7.6710,0.0450,0.1065,-0.0167,2.5155,2.4530,3.4412,1.2173,1.0534,3.4412,1.3945

8.6710,-0.1402,0.4151,0.0451,2.7007,2.3912,4.1203,1.0938,1.0843,4.1203,1.5180

9.6720,-0.0785,0.4151,-0.0167,2.3920,2.3295,3.8116,1.0321,1.0123,3.8116,1.4122

10.6710,-0.0168,-0.2640,0.1068,2.3303,2.7617,3.8116,1.7730,1.1152,3.8116,1.5004

11.6710,0.1067,0.1682,0.4155,2.5155,2.3295,3.5646,1.1555,1.1152,3.5646,1.4651

12.6710,0.1067,0.1065,-0.2019,2.2068,2.2677,3.7498,0.7234,0.8682,3.7498,1.2799

13.6710,0.4153,0.1682,-0.4489,2.3920,2.5147,3.7498,0.9086,0.9917,3.7498,1.3857

14.6710,0.0450,-0.3257,0.4773,2.2068,2.4530,3.8733,0.8468,0.9505,3.8733,1.3681

15.6710,0.0450,-0.1405,-0.1401,2.7007,2.4530,3.6881,1.0938,1.0020,3.6881,1.3857

16.6710,-0.0785,0.1065,0.7242,2.4538,2.8852,3.7498,1.0938,1.1975,3.7498,1.5621

17.6710,-0.0785,0.2917,0.3538,2.0834,2.3295,3.7498,0.7234,0.9505,3.7498,1.3504

18.6720,-0.0168,0.1065,0.2920,1.9599,2.1443,3.8116,1.0938,0.9299,3.8116,1.3416

19.6710,-0.2637,0.2299,0.2920,2.3920,2.2060,3.7498,1.0938,0.9917,3.7498,1.3857

20.6720,0.4771,0.1065,0.0451,2.3303,2.2677,3.6264,0.4764,0.9505,3.6264,1.3328

21.6720,-0.0168,0.2299,0.1686,2.5155,2.3912,4.1203,1.0938,1.0637,4.1203,1.5004

22.6710,0.0450,0.1065,-0.0167,2.3303,2.3912,3.7498,0.9086,0.9608,3.7498,1.3592

23.6710,-0.2019,0.1065,-0.3254,3.3798,2.1443,3.5646,0.8468,0.9917,3.5646,1.3592

24.6710,-0.1402,0.6621,0.1068,2.3303,2.2060,3.5029,0.9703,1.0225,3.5029,1.3769

25.6720,-0.0785,0.2299,0.5390,2.2686,2.2060,3.6264,0.7851,0.9917,3.6264,1.3681

26.6710,-0.2019,0.2299,0.1068,1.1573,2.7617,3.0090,1.1555,0.8682,3.0090,1.1741

27.6710,0.2302,0.1682,0.1068,2.4538,2.6999,3.0707,1.4025,1.1769,3.0707,1.4474

28.6720,-0.0168,0.0447,-0.0167,2.0834,2.4530,3.1942,0.7851,0.8888,3.1942,1.2181

29.6720,-0.0168,-0.0788,-0.2636,2.5155,2.1443,2.8238,1.0938,0.8991,2.8238,1.1740

30.6710,0.1684,0.1065,-0.0784,2.1451,2.5147,2.7003,0.7851,0.9402,2.7003,1.1917

31.6710,0.0450,-0.0788,-0.3254,2.5772,2.0825,1.2804,1.6495,0.9917,1.2804,1.0329

32.6710,-0.1402,0.0447,0.5390,2.2686,2.0825,2.1447,1.1555,0.9917,2.1447,1.1564

33.6710,0.0450,0.9708,0.7242,1.9599,2.6382,2.3917,0.7234,1.1769,2.3917,1.3504

34.6710,-0.2019,0.3534,-0.0167,3.9354,3.1321,1.8978,1.1555,1.3930,1.8978,1.4651

