Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
0.9520,-0.6877,-0.2022,2.5147,3.1811,2.2677,-0.0160,1.8921,1.4943,-0.0160,1.2785

1.3050,-0.1733,-0.4492,2.6999,2.6666,2.6382,-0.0778,1.1204,1.4171,-0.0778,1.2035

2.1760,-0.4305,0.4151,2.7617,2.4094,2.6382,0.2309,1.1204,1.4857,0.2309,1.3064

3.1760,0.3411,0.4151,2.6382,3.1811,2.5147,-0.0160,1.8921,1.8304,-0.0160,1.5666

4.1770,0.0839,0.2299,2.5764,2.1522,2.4530,0.0457,2.1494,1.6075,0.0457,1.3844

