Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.1750,0.0839,0.6003,2.5764,3.1811,2.7617,-0.5099,1.6349,1.8064,-0.5099,1.4755

1.6670,-2.2309,0.7238,2.8851,1.8950,2.7617,-0.0160,1.3776,1.2354,-0.0160,1.0566

2.6670,0.5983,0.3534,2.8234,3.1811,2.5765,-0.0160,1.8921,1.9041,-0.0160,1.6298

3.6670,1.1127,0.4151,2.8234,3.4383,2.6999,-0.0160,1.6349,2.0207,-0.0160,1.7298

4.6670,-0.6877,0.3534,3.0086,2.4094,2.7617,-0.0778,1.3776,1.5372,-0.0778,1.3065

5.6670,-0.9449,0.7856,2.5147,3.6956,2.5765,0.0457,1.6349,1.7104,0.0457,1.4726

6.6670,1.6271,0.4769,2.6999,0.8661,2.7617,-0.0778,1.6349,1.6777,-0.0778,1.4270

7.6670,1.6271,0.2299,2.8851,3.4383,2.6382,-0.1395,1.6349,2.0756,-0.1395,1.7591

8.6670,0.3411,0.7238,2.9469,2.9239,2.6999,0.0457,1.8921,1.9213,0.0457,1.6533

9.6670,0.5983,0.4151,2.5764,3.1811,2.7617,0.3544,0.0913,1.6040,0.3544,1.4255

10.6670,0.0839,0.4151,2.7617,2.1522,2.7617,-0.0160,1.3776,1.5920,-0.0160,1.3623

11.6670,-0.4305,0.4151,2.9469,3.1811,2.8234,-0.0160,3.4356,2.0619,-0.0160,1.7651

12.6680,0.5983,0.2299,2.9469,3.4383,2.5147,0.4161,0.6059,1.7223,0.4161,1.5357

13.6680,-0.1733,0.4769,3.0086,2.9239,2.6999,0.0457,0.8631,1.6332,0.0457,1.4064

14.6670,0.8555,0.2299,2.6382,2.6666,2.7617,-0.1395,-0.1659,1.4977,-0.1395,1.2638

