Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.1750,33.1095,33.3203,31.6673,32.8501,32.2023,24.4920,26.7609,23.5019,32.6299,23.9969,29.7380

1.6670,33.1130,33.3369,31.6751,32.8395,32.1772,24.4960,26.7564,23.4652,32.6284,23.9806,29.7324

2.6670,33.1118,33.3363,31.6772,32.8492,32.2000,24.4839,26.7755,23.4239,32.6349,23.9539,29.7322

3.6670,33.1148,33.3359,31.6844,32.8348,32.2062,24.4775,26.7786,23.3853,32.6352,23.9314,29.7272

4.6670,33.1006,33.3426,31.6639,32.8406,32.2177,24.4859,26.7836,23.3345,32.6331,23.9102,29.7212

5.6670,33.0999,33.3143,31.6867,32.8380,32.2133,24.4928,26.7810,23.3049,32.6305,23.8988,29.7164

6.6670,33.1140,33.3270,31.6619,32.8217,32.2161,24.4809,26.8027,23.2571,32.6281,23.8690,29.7102

7.6670,33.1225,33.3179,31.6794,32.8552,32.1966,24.4834,26.7863,23.2133,32.6343,23.8483,29.7068

8.6670,33.1069,33.3360,31.6620,32.8419,32.2233,24.4653,26.8168,23.1937,32.6340,23.8295,29.7057

9.6670,33.1122,33.3226,31.6345,32.8140,32.2014,24.4578,26.8046,23.1716,32.6169,23.8147,29.6898

10.6670,33.1161,33.3363,31.6656,32.8179,32.2048,24.4816,26.8218,23.1301,32.6281,23.8059,29.6968

11.6670,33.0862,33.3405,31.6515,32.8178,32.2052,24.4577,26.8281,23.1146,32.6203,23.7862,29.6877

12.6680,33.0946,33.3153,31.6722,32.8371,32.2034,24.4628,26.8157,23.0715,32.6245,23.7671,29.6841

13.6680,33.0908,33.3171,31.6585,32.8216,32.2086,24.4855,26.8468,23.0592,32.6193,23.7723,29.6860

14.6670,33.1070,33.3328,31.6503,32.8232,32.2041,24.4640,26.8499,23.0263,32.6235,23.7451,29.6822

