Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8410,-0.2019,0.1065,2.3912,2.5772,2.5147,11.5903,1.0321,1.4033,11.5903,2.8586

2.6420,-0.1402,0.2299,2.2677,2.2068,2.4530,10.9729,1.0321,1.3416,10.9729,2.7175

3.6420,0.1684,0.2299,2.6382,2.2068,2.8234,11.2199,0.9703,1.5062,11.2199,2.8939

4.6430,0.0450,0.5386,2.6382,2.2686,2.3295,10.7260,1.2173,1.5062,10.7260,2.8233

5.6420,-0.2019,0.0447,2.8234,2.1451,2.4530,11.4051,1.2790,1.4239,11.4051,2.8498

6.6440,-0.0785,-0.2022,2.4529,2.4538,2.1443,11.1581,1.1555,1.3210,11.1581,2.7263

7.6420,-0.2019,0.2299,2.3912,2.2686,2.5765,11.5285,1.1555,1.4033,11.5285,2.8498

8.6420,-0.2637,0.1065,2.6382,2.3303,2.5765,11.0964,1.2790,1.4445,11.0964,2.8233

9.6420,-0.1402,0.1682,2.6999,2.5155,2.3912,11.1581,1.2790,1.4856,11.1581,2.8674

10.6420,-0.5723,0.1682,2.6382,2.2068,2.4530,11.2816,0.1677,1.1769,11.2816,2.6204

11.6420,0.1684,-0.2640,2.6382,2.3920,2.1443,11.1581,1.0321,1.3518,11.1581,2.7527

12.6430,-0.1402,0.4151,2.6382,2.5772,2.0825,11.2199,1.1555,1.4547,11.2199,2.8498

13.6430,0.1684,-0.0170,2.5147,2.2068,2.5765,11.0347,1.3408,1.4650,11.0347,2.8321

14.6420,0.2302,0.3534,3.1321,2.6390,2.3912,11.0347,0.7851,1.5885,11.0347,2.9379

15.6430,0.3536,0.2917,2.4529,2.2686,2.3295,11.3433,0.5999,1.3827,11.3433,2.8056

16.6420,-0.0785,0.2917,2.2677,2.4538,2.3912,11.7755,0.9703,1.3827,11.7755,2.8674

17.6420,-0.0785,0.4769,2.2060,2.4538,2.5147,11.4051,1.0321,1.4342,11.4051,2.8586

18.6420,0.2919,2.2055,3.1938,1.8981,2.8234,10.8495,0.7234,1.8560,10.8495,3.1408

19.6420,-0.4489,0.8473,2.9469,3.0094,1.6503,11.2816,1.8347,1.6399,11.2816,3.0173

20.6430,-0.0785,0.2917,4.7991,6.6517,-0.2020,11.4668,4.7983,2.7100,11.4668,3.9610

21.6420,-0.1402,-0.0788,4.2434,5.8492,0.1067,12.0842,4.4895,2.4117,12.0842,3.7934

22.6420,0.3536,-0.3874,3.9965,6.2813,0.2920,11.4051,4.3043,2.4734,11.4051,3.7493

