Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9260,0.0502,0.0913,0.0000,0.0000

2.8570,0.0254,0.0399,0.0000,0.0000

3.8570,0.0154,0.0347,0.0000,0.0001

4.8570,0.2689,1.1049,0.0000,0.0000

5.8570,0.4259,1.1306,0.0000,0.0000

6.8570,0.5265,1.1049,0.0000,0.0000

7.8570,0.5991,1.1100,0.0000,0.0001

8.8570,0.6572,1.1409,0.0000,0.0000

9.8580,0.6947,1.0689,0.0000,0.0000

10.8570,0.7296,1.1203,0.0000,0.0000

11.8570,0.8305,1.1358,0.0000,0.0000

12.8580,0.9319,1.0895,0.0000,0.0000

13.8580,1.0378,1.1306,0.0000,0.0000

14.8570,1.0417,1.1461,0.0000,0.0000

15.8570,1.0417,1.1306,0.0000,0.0000

16.8570,1.0457,1.1461,0.0000,0.0000

17.8570,1.0472,1.1255,0.0000,0.0000

18.8570,1.0437,1.1049,0.0000,0.0000

19.8570,1.0497,1.1306,0.0000,0.0000

20.8570,1.0492,1.1152,0.0000,0.0000

21.8570,1.0487,1.1306,0.0000,0.0000

22.8570,1.0527,1.1306,0.0000,0.0000

23.8570,1.0507,1.1100,0.0000,0.0000

24.8570,1.0477,1.1152,0.0000,0.0000

25.8570,1.0447,1.0997,0.0000,0.0000

26.8570,1.0487,1.1872,0.0000,0.0000

27.8580,1.0442,1.0792,0.0000,0.0000

28.8580,1.0547,1.2129,0.0000,0.0000

29.8580,1.0731,1.3210,0.0000,0.0000

30.8570,1.0895,1.2850,0.0000,0.0000

31.8570,1.1059,1.3004,0.0000,0.0000

32.8570,1.1228,1.3055,0.0000,0.0000

33.8570,1.1387,1.2747,0.0000,0.0000

34.8570,1.1551,1.2850,0.0000,0.0000

35.8570,1.1774,1.3313,0.0000,0.0000

36.8570,1.1938,1.3570,0.0000,0.0000

37.8570,1.2182,1.3313,0.0000,0.0000

38.8570,1.2301,1.3364,0.0000,0.0000

39.8570,1.2311,1.3313,0.0000,0.0000

40.8570,1.2351,1.3261,0.0000,0.0000

41.8580,1.2420,1.3724,0.0000,0.0000

42.8580,1.2411,1.2953,0.0000,0.0000

43.8570,1.2485,1.3519,0.0000,0.0000

44.8570,1.2540,1.3416,0.0000,0.0000

45.8570,1.2570,1.3621,0.0000,0.0000

46.8570,1.2609,1.3982,0.0000,0.0000

47.8580,1.2649,1.3724,0.0000,0.0000

48.8570,1.2634,1.3210,0.0000,0.0000

49.8570,1.2649,1.3467,0.0000,0.0000

50.8570,1.2649,1.3261,0.0000,0.0000

51.8570,1.2614,1.3364,0.0000,0.0000

52.8570,1.2644,1.3261,0.0000,0.0000

53.8570,1.2644,1.3519,0.0000,0.0000

54.8570,1.2624,1.3210,0.0000,0.0000

55.8580,1.2614,1.3519,0.0000,0.0000

56.8570,1.2570,1.3519,0.0000,0.0000

57.8570,1.2555,1.3570,0.0000,0.0000

58.8570,1.2599,1.3673,0.0000,0.0000

59.8570,1.2580,1.3261,0.0000,0.0000

60.8580,1.2540,1.2850,0.0000,0.0000

61.8570,1.2555,1.3519,0.0000,0.0000

62.8570,1.2589,1.3621,0.0000,0.0000

63.8580,1.2599,1.3621,0.0000,0.0000

64.8570,1.2704,1.4290,0.0000,0.0000

65.8570,1.2699,1.3467,0.0000,0.0000

66.8570,1.2684,1.3364,0.0000,0.0000

67.8570,1.2679,1.3519,0.0000,0.0000

68.8570,1.2624,1.3107,0.0000,0.0000

69.8570,1.2629,1.3313,0.0000,0.0000

70.8570,1.2679,1.3364,0.0000,0.0000

71.8570,1.2679,1.3519,0.0000,0.0000

72.8570,1.2684,1.3673,0.0000,0.0000

73.8570,1.2704,1.3827,0.0000,0.0000

74.8570,1.2624,1.3467,0.0000,0.0000

75.8570,1.2619,1.3416,0.0000,0.0000

76.8570,1.2624,1.3416,0.0000,0.0000

77.8580,1.2609,1.3364,0.0000,0.0000

78.8570,1.2679,1.3827,0.0000,0.0000

79.8570,1.2669,1.3210,0.0000,0.0000

80.8570,1.2699,1.3673,0.0000,0.0000

81.8570,1.2704,1.3570,0.0000,0.0000

82.8580,1.2684,1.3467,0.0000,0.0000

83.8570,1.2619,1.3158,0.0000,0.0000

84.8570,1.2679,1.4085,0.0000,0.0000

85.8570,1.2694,1.3570,0.0000,0.0000

86.8570,1.2689,1.3364,0.0000,0.0000

87.8570,1.2699,1.3467,0.0000,0.0000

88.8570,1.2679,1.3621,0.0000,0.0000

89.8580,1.2729,1.3724,0.0000,0.0000

90.8570,1.2709,1.3467,0.0000,0.0000

91.8570,1.2714,1.3621,0.0000,0.0000

92.8570,1.2724,1.3570,0.0000,0.0000

93.8570,1.2778,1.3724,0.0000,0.0000

94.8570,1.2739,1.3673,0.0000,0.0000

95.8570,1.2724,1.3416,0.0000,0.0000

96.8580,1.2724,1.3364,0.0000,0.0000

97.8570,1.2739,1.3621,0.0000,0.0000

98.8570,1.2744,1.3673,0.0000,0.0000

99.8580,1.2709,1.3364,0.0000,0.0000

100.8580,1.2719,1.3570,0.0000,0.0000

101.8570,1.2704,1.3467,0.0000,0.0001

102.8570,1.2699,1.3519,0.0000,0.0000

103.8570,1.2684,1.3570,0.0000,0.0000

104.8580,1.2654,1.3364,0.0000,0.0000

105.8570,1.2679,1.3673,0.0000,0.0000

106.8570,1.2694,1.3519,0.0000,0.0000

107.8570,1.2704,1.3724,0.0000,0.0000

108.8570,1.2649,1.3107,0.0000,0.0000

109.8570,1.2773,1.4650,0.0000,0.0000

110.8570,1.2818,1.4033,0.0000,0.0000

111.8570,1.2868,1.3982,0.0000,0.0000

112.8570,1.2937,1.4239,0.0000,0.0000

113.8570,1.3012,1.4342,0.0000,0.0000

114.8570,1.3096,1.4239,0.0000,0.0000

115.8570,1.3151,1.4239,0.0000,0.0000

116.8570,1.3191,1.3930,0.0000,0.0000

117.8570,1.3285,1.4702,0.0000,0.0000

118.8570,1.3459,1.4908,0.0000,0.0000

119.8580,1.3464,1.4702,0.0000,0.0000

120.8570,1.3514,1.4548,0.0000,0.0000

121.8570,1.3564,1.4496,0.0000,0.0000

122.8570,1.3613,1.4753,0.0000,0.0000

123.8580,1.3583,1.4033,0.0000,0.0000

124.8570,1.3593,1.4342,0.0000,0.0000

125.8570,1.3623,1.4548,0.0000,0.0000

126.8570,1.3678,1.4496,0.0000,0.0000

127.8570,1.3643,1.4342,0.0000,0.0000

128.8570,1.3653,1.5011,0.0000,0.0000

129.8570,1.3648,1.4650,0.0000,0.0000

130.8570,1.3643,1.4496,0.0000,0.0000

131.8570,1.3603,1.4085,0.0000,0.0000

132.8570,1.3564,1.4342,0.0000,0.0000

133.8570,1.3628,1.4702,0.0000,0.0000

134.8570,1.3653,1.4599,0.0000,0.0000

135.8570,1.3638,1.4393,0.0000,0.0000

136.8570,1.3648,1.4599,0.0000,0.0000

137.8570,1.3678,1.4650,0.0000,0.0000

138.8570,1.3618,1.4393,0.0000,0.0000

139.8580,1.3623,1.4702,0.0000,0.0000

140.8570,1.3633,1.4599,0.0000,0.0000

141.8580,1.3668,1.4445,0.0000,0.0000

142.8570,1.3683,1.4496,0.0000,0.0000

143.8570,1.3638,1.4239,0.0000,0.0000

144.8570,1.3648,1.4702,0.0000,0.0000

145.8570,1.3698,1.4908,0.0000,0.0000

146.8570,1.3738,1.5011,0.0000,0.0000

147.8580,1.3718,1.4445,0.0000,0.0000

148.8570,1.3728,1.4496,0.0000,0.0000

149.8570,1.3688,1.4290,0.0000,0.0000

150.8580,1.3678,1.4496,0.0000,0.0000

151.8580,1.3688,1.4548,0.0000,0.0000

152.8580,1.3718,1.4805,0.0000,0.0000

153.8580,1.3757,1.4650,0.0000,0.0000

154.8570,1.3718,1.4290,0.0000,0.0000

155.8570,1.3673,1.4445,0.0000,0.0000

156.8570,1.3643,1.4702,0.0000,0.0000

157.8570,1.3648,1.4496,0.0000,0.0000

158.8570,1.3633,1.4342,0.0000,0.0000

159.8580,1.3668,1.4650,0.0000,0.0000

160.8570,1.3693,1.4753,0.0000,0.0000

161.8570,1.3678,1.4393,0.0000,0.0000

162.8580,1.3658,1.4599,0.0000,0.0000

163.8580,1.3628,1.4342,0.0000,0.0000

164.8570,1.3658,1.4599,0.0000,0.0000

165.8570,1.3673,1.4599,0.0000,0.0000

166.8580,1.3648,1.4445,0.0000,0.0000

167.8570,1.3633,1.4342,0.0000,0.0000

168.8570,1.3658,1.4599,0.0000,0.0000

169.8570,1.3658,1.4650,0.0000,0.0000

170.8580,1.3608,1.4239,0.0000,0.0000

171.8580,1.3638,1.4702,0.0000,0.0000

172.8580,1.3603,1.4239,0.0000,0.0000

173.8570,1.3628,1.4599,0.0000,0.0000

174.8570,1.3608,1.4393,0.0000,0.0000

175.8570,1.3574,1.4239,0.0000,0.0000

176.8570,1.3583,1.4548,0.0000,0.0000

177.8570,1.3588,1.4393,0.0000,0.0000

178.8580,1.3603,1.4753,0.0000,0.0000

179.8580,1.3598,1.4599,0.0000,0.0000

180.8580,1.3623,1.4496,0.0000,0.0000

181.8580,1.3618,1.4650,0.0000,0.0000

182.8570,1.3633,1.4393,0.0000,0.0000

183.8570,1.3653,1.4805,0.0000,0.0000

184.8570,1.3658,1.4445,0.0000,0.0000

185.8570,1.3693,1.4599,0.0000,0.0000

186.8570,1.3653,1.4136,0.0000,0.0000

187.8580,1.3673,1.4599,0.0000,0.0000

188.8570,1.3653,1.4548,0.0000,0.0000

