Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.9260,0.9092,0.7856,3.4408,3.4415,3.2556,9.3061,1.8964,2.2882,9.3061,3.2907

2.8570,0.7857,1.1560,3.5643,3.1946,3.3791,1.7126,2.1434,2.3705,1.7126,2.2765

3.8570,1.2178,1.3412,3.6878,3.4415,3.0704,3.2560,1.9582,2.4528,3.2560,2.5675

4.8570,1.1561,1.1560,3.3173,3.3180,3.1939,3.5029,1.7730,2.3190,3.5029,2.4882

5.8570,0.9709,1.0942,3.8730,3.6267,3.0704,3.3177,1.9582,2.4322,3.3177,2.5587

6.8570,1.2795,1.2177,3.1938,3.3798,3.0087,3.1325,2.0817,2.3602,3.1325,2.4705

7.8570,0.9092,0.9090,3.8112,3.2563,3.1321,3.3177,1.8964,2.3191,3.3177,2.4617

8.8570,1.2178,1.2177,3.1938,3.9354,3.5026,3.0090,2.2669,2.5557,3.0090,2.6205

9.8580,1.0326,1.0942,3.5025,3.3798,3.3174,3.0090,2.6991,2.5043,3.0090,2.5764

10.8570,0.7240,1.0325,3.4408,3.0711,3.1321,2.7003,1.9582,2.2265,2.7003,2.2941

11.8570,0.8474,0.9090,3.5643,2.9476,3.3174,3.2560,1.4025,2.1647,3.2560,2.3206

12.8580,0.7857,1.0942,1.8973,2.7624,3.8731,2.7621,2.0817,2.0824,2.7621,2.1795

13.8580,2.1437,1.1560,3.5025,3.0711,3.2556,2.8855,1.8964,2.5042,2.8855,2.5587

14.8570,0.9092,0.5386,3.6260,3.4415,3.1321,3.1942,1.8964,2.2573,3.1942,2.3912

15.8570,0.4771,1.1560,4.1199,2.7007,3.7496,3.0707,1.7112,2.3191,3.0707,2.4265

16.8570,0.9709,1.1560,3.3173,3.3798,3.2556,3.6264,1.9582,2.3396,3.6264,2.5234

17.8570,0.4153,1.0942,3.5025,3.5033,3.2556,2.9473,2.3904,2.3602,2.9473,2.4441

18.8570,0.9709,1.4029,3.0704,3.5650,2.8234,3.0090,1.9582,2.2985,3.0090,2.4000

19.8570,1.0943,0.7856,3.3173,2.9476,3.0087,3.1325,2.0199,2.1956,3.1325,2.3294

20.8570,0.7857,1.3412,3.1938,3.7502,3.6878,2.8855,2.3286,2.5146,2.8855,2.5676

21.8570,0.7857,1.0325,3.1321,3.1946,3.3174,3.0090,1.9582,2.2367,3.0090,2.3471

22.8570,0.7857,1.3412,3.5025,3.5033,3.3791,2.8238,1.7730,2.3808,2.8238,2.4441

23.8570,0.9709,1.0942,3.8112,3.2563,3.1321,2.3917,1.8347,2.3499,2.3917,2.3559

24.8570,0.8474,1.1560,3.3791,3.4415,3.0704,2.7003,1.8347,2.2882,2.7003,2.3471

