Elapsed Time (s), Rod voltage (V)
1.9260,NaN

2.8570,0.0017

3.8570,0.0017

4.8570,0.0017

5.8570,0.0017

6.8570,0.0017

7.8570,0.0017

8.8570,0.0017

9.8580,0.0017

10.8570,0.0017

11.8570,0.0017

12.8580,0.0017

13.8580,0.0017

14.8570,0.0017

15.8570,0.0017

16.8570,0.0017

17.8570,0.0017

18.8570,0.0017

19.8570,0.0017

20.8570,0.0017

21.8570,0.0017

22.8570,0.0017

23.8570,0.0017

24.8570,0.0017

25.8570,0.0017

26.8570,0.0017

27.8580,0.0017

28.8580,0.0017

29.8580,0.0017

30.8570,0.0017

31.8570,0.0017

32.8570,0.0017

33.8570,0.0017

34.8570,0.0017

35.8570,0.0017

36.8570,0.0017

37.8570,0.0017

38.8570,0.0017

39.8570,0.0017

40.8570,0.0017

41.8580,0.0017

42.8580,0.0017

43.8570,0.0017

44.8570,0.0017

45.8570,0.0017

46.8570,0.0017

47.8580,0.0017

48.8570,0.0017

49.8570,0.0017

50.8570,0.0017

51.8570,0.0017

52.8570,0.0017

53.8570,0.0017

54.8570,0.0017

55.8580,0.0017

56.8570,0.0017

57.8570,0.0017

58.8570,0.0017

59.8570,0.0017

60.8580,0.0017

61.8570,0.0017

62.8570,0.0017

63.8580,0.0017

64.8570,0.0017

65.8570,0.0017

66.8570,0.0017

67.8570,0.0017

68.8570,0.0017

69.8570,0.0017

70.8570,0.0017

71.8570,0.0017

72.8570,0.0017

73.8570,0.0017

74.8570,0.0017

75.8570,0.0017

76.8570,0.0017

77.8580,0.0017

78.8570,0.0017

79.8570,0.0017

80.8570,0.0017

81.8570,0.0017

82.8580,0.0017

83.8570,0.0017

84.8570,0.0017

85.8570,0.0017

86.8570,0.0017

87.8570,0.0017

88.8570,0.0017

89.8580,0.0017

90.8570,0.0017

91.8570,0.0017

92.8570,0.0017

93.8570,0.0017

94.8570,0.0017

95.8570,0.0017

96.8580,0.0017

97.8570,0.0017

98.8570,0.0017

99.8580,0.0017

100.8580,0.0017

101.8570,0.0017

102.8570,0.0017

103.8570,0.0017

104.8580,0.0017

105.8570,0.0017

106.8570,0.0017

107.8570,0.0017

108.8570,0.0017

109.8570,0.0017

110.8570,0.0017

111.8570,0.0017

112.8570,0.0017

113.8570,0.0017

114.8570,0.0017

115.8570,0.0017

116.8570,0.0017

117.8570,0.0017

118.8570,0.0017

119.8580,0.0017

120.8570,0.0017

121.8570,0.0017

122.8570,0.0017

123.8580,0.0017

124.8570,0.0017

125.8570,0.0017

126.8570,0.0017

127.8570,0.0017

128.8570,0.0017

129.8570,0.0017

130.8570,0.0017

131.8570,0.0017

132.8570,0.0017

133.8570,0.0017

134.8570,0.0017

135.8570,0.0017

136.8570,0.0017

137.8570,0.0017

138.8570,0.0017

139.8580,0.0017

140.8570,0.0017

141.8580,0.0017

142.8570,0.0017

143.8570,0.0017

144.8570,0.0017

145.8570,0.0017

146.8570,0.0017

147.8580,0.0017

148.8570,0.0017

149.8570,0.0017

150.8580,0.0017

151.8580,0.0017

152.8580,0.0017

153.8580,0.0017

154.8570,0.0017

155.8570,0.0017

156.8570,0.0017

157.8570,0.0017

158.8570,0.0017

159.8580,0.0017

160.8570,0.0017

161.8570,0.0017

162.8580,0.0017

163.8580,0.0017

164.8570,0.0017

165.8570,0.0017

166.8580,0.0017

167.8570,0.0017

168.8570,0.0017

169.8570,0.0017

170.8580,0.0017

171.8580,0.0017

172.8580,0.0017

173.8570,0.0017

174.8570,0.0017

175.8570,0.0017

176.8570,0.0017

177.8570,0.0017

178.8580,0.0017

179.8580,0.0017

180.8580,0.0017

181.8580,0.0017

182.8570,0.0017

183.8570,0.0017

184.8570,0.0017

185.8570,0.0017

186.8570,0.0017

187.8580,0.0017

188.8570,0.0017

189.8570,0.0017

190.8580,0.0017

191.8580,0.0017

192.8580,0.0017

193.8570,0.0017

194.8570,0.0017

195.8570,0.0017

196.8570,0.0017

197.8570,0.0017

198.8570,0.0017

199.8570,0.0017

200.8570,0.0017

201.8580,0.0017

202.8570,0.0017

203.8570,0.0017

204.8570,0.0017

205.8570,0.0017

206.8570,0.0017

207.8570,0.0017

208.8570,0.0017

209.8570,0.0017

210.8570,0.0017

211.8570,0.0017

212.8570,0.0017

213.8580,0.0017

214.8580,0.0017

215.8570,0.0017

216.8570,0.0017

217.8580,0.0017

218.8570,0.0017

219.8570,0.0017

220.8580,0.0017

221.8570,0.0017

222.8570,0.0017

223.8570,0.0017

224.8570,0.0017

225.8570,0.0017

226.8570,0.0017

227.8570,0.0017

228.8570,0.0017

229.8570,0.0017

230.8580,0.0017

231.8570,0.0017

232.8570,0.0017

233.8570,0.0017

234.8570,0.0017

235.8570,0.0017

236.8580,0.0017

237.8580,0.0017

238.8570,0.0017

239.8570,0.0017

240.8570,0.0017

241.8570,0.0017

242.8580,0.0017

243.8570,0.0017

244.8570,0.0017

245.8580,0.0017

246.8570,0.0017

247.8580,0.0017

248.8570,0.0017

249.8570,0.0017

250.8580,0.0017

251.8580,0.0017

252.8570,0.0017

253.8580,0.0017

254.8570,0.0017

255.8570,0.0017

256.8570,0.0017

257.8570,0.0017

258.8570,0.0017

259.8570,0.0017

260.8570,0.0017

261.8570,0.0017

262.8570,0.0017

263.8570,0.0017

264.8570,0.0017

265.8570,0.0017

266.8580,0.0017

267.8570,0.0017

268.8580,0.0017

269.8580,0.0017

270.8570,0.0017

271.8570,0.0017

272.8570,0.0017

273.8570,0.0017

274.8570,0.0017

275.8580,0.0017

276.8580,0.0017

277.8580,0.0017

278.8570,0.0017

279.8570,0.0017

280.8580,0.0017

281.8570,0.0017

282.8570,0.0017

283.8580,0.0017

284.8570,0.0017

285.8570,0.0017

286.8570,0.0017

287.8580,0.0017

288.8580,0.0017

289.8570,0.0017

290.8570,0.0017

291.8580,0.0017

292.8570,0.0017

293.8580,0.0017

294.8570,0.0017

295.8570,0.0017

296.8570,0.0017

297.8570,0.0017

298.8570,0.0017

299.8580,0.0017

300.8570,0.0017

301.8570,0.0017

302.8580,0.0017

303.8570,0.0017

304.8570,0.0017

305.8570,0.0017

306.8580,0.0017

307.8570,0.0017

308.8580,0.0017

309.8570,0.0017

310.8580,0.0017

311.8570,0.0017

312.8580,0.0017

313.8570,0.0017

314.8570,0.0017

315.8570,0.0017

316.8570,0.0017

317.8570,0.0017

318.8570,0.0017

319.8570,0.0017

320.8580,0.0017

321.8570,0.0017

322.8570,0.0017

323.8580,0.0017

324.8570,0.0017

325.8570,0.0017

326.8570,0.0017

327.8580,0.0017

328.8580,0.0017

329.8570,0.0017

330.8580,0.0017

331.8580,0.0017

332.8570,0.0017

333.8580,0.0017

334.8570,0.0017

335.8570,0.0017

336.8570,0.0017

337.8580,0.0017

338.8570,0.0017

339.8570,0.0017

340.8570,0.0017

341.8570,0.0017

342.8570,0.0017

343.8570,0.0017

344.8570,0.0017

345.8570,0.0017

346.8570,0.0017

347.8570,0.0017

348.8570,0.0017

349.8580,0.0017

350.8570,0.0017

351.8570,0.0017

352.8570,0.0017

353.8570,0.0017

354.8570,0.0017

355.8570,0.0017

356.8570,0.0017

357.8570,0.0017

358.8580,0.0017

359.8580,0.0017

360.8570,0.0017

361.8570,0.0017

362.8570,0.0017

363.8570,0.0017

364.8570,0.0017

365.8570,0.0017

366.8570,0.0017

367.8580,0.0017

368.8570,0.0017

369.8570,0.0017

370.8570,0.0017

371.8570,0.0017

372.8570,0.0017

373.8580,0.0017

374.8580,0.0017

375.8570,0.0017

376.8580,0.0017

377.8580,0.0017

378.8570,0.0017

379.8570,0.0017

380.8570,0.0017

381.8570,0.0017

382.8570,0.0017

383.8580,0.0017

384.8570,0.0017

385.8580,0.0017

386.8570,0.0017

387.8580,0.0017

388.8570,0.0017

389.8570,0.0017

390.8570,0.0017

391.8570,0.0017

392.8580,0.0017

393.8570,0.0017

394.8570,0.0017

395.8570,0.0017

396.8580,0.0017

397.8570,0.0017

398.8570,0.0017

399.8570,0.0017

400.8570,0.0017

401.8570,0.0017

402.8570,0.0017

403.8570,0.0017

404.8570,0.0017

405.8570,0.0017

406.8570,0.0017

407.8580,0.0017

408.8570,0.0017

409.8570,0.0017

410.8570,0.0017

411.8580,0.0017

412.8570,0.0017

413.8570,0.0017

414.8570,0.0017

415.8580,0.0017

416.8570,0.0017

417.8570,0.0017

418.8570,0.0017

419.8570,0.0017

420.8570,0.0017

421.8580,0.0017

422.8570,0.0017

423.8570,0.0017

424.8570,0.0017

425.8580,0.0017

426.8570,0.0017

427.8570,0.0017

428.8570,0.0017

429.8570,0.0017

430.8570,0.0017

431.8570,0.0017

432.8570,0.0017

433.8570,0.0017

434.8570,0.0017

435.8570,0.0017

436.8570,0.0017

437.8570,0.0017

438.8570,0.0017

439.8580,0.0017

440.8570,0.0017

441.8570,0.0017

442.8570,0.0017

443.8570,0.0017

444.8570,0.0017

445.8570,0.0017

446.8570,0.0017

447.8580,0.0017

448.8570,0.0017

449.8570,0.0017

450.8570,0.0018

451.8570,0.0017

452.8570,0.0018

453.8570,0.0017

454.8580,0.0017

455.8570,0.0017

456.8570,0.0017

457.8570,0.0017

458.8570,0.0017

459.8570,0.0017

460.8570,0.0017

461.8570,0.0017

462.8570,0.0017

463.8570,0.0017

464.8570,0.0017

465.8570,0.0017

466.8580,0.0017

467.8570,0.0017

468.8570,0.0017

469.8570,0.0017

470.8580,0.0017

471.8570,0.0017

472.8570,0.0017

473.8570,0.0017

474.8570,0.0017

475.8570,0.0017

476.8570,0.0017

477.8570,0.0017

478.8580,0.0018

479.8570,0.0018

480.8570,0.0017

481.8570,0.0018

482.8570,0.0018

483.8570,0.0017

484.8570,0.0017

485.8570,0.0017

486.8580,0.0017

487.8570,0.0017

488.8570,0.0017

489.8570,0.0017

490.8570,0.0017

491.8580,0.0017

492.8570,0.0017

493.8570,0.0017

494.8570,0.0017

495.8570,0.0017

496.8580,0.0017

497.8570,0.0017

498.8580,0.0017

499.8570,0.0017

500.8570,0.0017

501.8570,0.0017

502.8570,0.0017

503.8580,0.0017

504.8580,0.0017

505.8570,0.0017

506.8570,0.0017

507.8570,0.0017

508.8570,0.0017

509.8570,0.0017

510.8570,0.0017

511.8570,0.0017

512.8570,0.0017

513.8570,0.0017

514.8570,0.0017

515.8570,0.0017

516.8570,0.0017

517.8570,0.0017

518.8580,0.0017

519.8570,0.0017

520.8570,0.0017

521.8580,0.0017

522.8570,0.0017

523.8570,0.0017

524.8570,0.0017

525.8570,0.0017

526.8580,0.0017

527.8580,0.0017

528.8570,0.0017

529.8570,0.0017

530.8570,0.0017

531.8570,0.0017

532.8570,0.0017

533.8570,0.0018

534.8570,0.0018

535.8570,0.0017

536.8570,0.0017

537.8570,0.0017

538.8570,0.0017

539.8570,0.0017

540.8570,0.0017

541.8570,0.0017

542.8570,0.0017

543.8570,0.0017

544.8570,0.0017

545.8570,0.0017

546.8580,0.0018

547.8570,0.0017

548.8570,0.0017

549.8570,0.0017

550.8570,0.0017

551.8570,0.0017

552.8570,0.0018

553.8570,0.0017

554.8570,0.0017

555.8570,0.0017

556.8580,0.0017

557.8570,0.0017

558.8580,0.0017

559.8570,0.0017

560.8580,0.0017

561.8570,0.0017

562.8570,0.0017

563.8570,0.0017

564.8570,0.0017

565.8580,0.0017

566.8580,0.0018

567.8570,0.0017

568.8580,0.0017

569.8570,0.0018

570.8570,0.0018

571.8570,0.0018

572.8580,0.0017

573.8570,0.0017

574.8570,0.0017

575.8570,0.0017

576.8570,0.0017

577.8570,0.0017

578.8580,0.0017

579.8570,0.0017

580.8570,0.0017

581.8570,0.0017

582.8570,0.0017

583.8570,0.0017

584.8580,0.0017

585.8570,0.0017

586.8570,0.0017

587.8570,0.0017

588.8570,0.0017

589.8570,0.0017

590.8580,0.0017

591.8570,0.0017

592.8570,0.0017

593.8570,0.0017

594.8570,0.0017

595.8570,0.0017

596.8570,0.0017

597.8570,0.0017

598.8570,0.0018

599.8580,0.0017

600.8570,0.0017

601.8570,0.0017

602.8580,0.0017

603.8570,0.0017

604.8570,0.0017

605.8570,0.0017

606.8570,0.0017

607.8580,0.0017

608.8570,0.0017

609.8570,0.0017

610.8570,0.0017

611.8570,0.0017

612.8570,0.0017

613.8580,0.0017

614.8580,0.0017

615.8570,0.0017

616.8570,0.0017

617.8570,0.0017

618.8570,0.0017

619.8570,0.0017

620.8570,0.0017

621.8570,0.0017

622.8570,0.0017

623.8570,0.0017

624.8570,0.0017

625.8570,0.0017

626.8570,0.0017

627.8580,0.0017

628.8580,0.0017

629.8580,0.0017

630.8570,0.0017

631.8570,0.0017

632.8570,0.0017

633.8570,0.0017

634.8570,0.0017

635.8570,0.0017

636.8570,0.0017

637.8570,0.0017

638.8580,0.0017

639.8570,0.0017

640.8580,0.0017

641.8570,0.0017

642.8570,0.0017

643.8570,0.0017

644.8570,0.0017

645.8570,0.0017

646.8570,0.0017

647.8570,0.0017

648.8570,0.0017

649.8570,0.0017

650.8570,0.0017

651.8580,0.0017

652.8570,0.0017

653.8580,0.0017

654.8570,0.0017

655.8570,0.0017

656.8570,0.0017

657.8570,0.0018

658.8570,0.0017

659.8570,0.0017

660.8570,0.0017

661.8570,0.0017

662.8570,0.0017

663.8570,0.0017

664.8580,0.0017

665.8570,0.0017

666.8570,0.0017

667.8570,0.0017

668.8570,0.0017

669.8580,0.0017

670.8580,0.0017

