Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
3.8570,-0.4305,0.9090,0.2303,2.6666,3.1939,0.4778,0.6059,1.1959,0.4778,1.0933

4.2930,0.3411,0.9090,0.2920,4.9817,3.3174,0.6013,1.6349,1.9127,0.6013,1.7253

5.2920,0.5983,0.7856,-0.3871,3.6956,3.1939,0.7865,1.6349,1.5868,0.7865,1.4725

6.2930,0.8555,0.8473,0.6625,3.9528,3.0704,0.6630,0.8631,1.7086,0.6630,1.5592

7.2930,0.8555,0.8473,0.2303,2.9239,3.0087,0.4778,0.6059,1.4119,0.4778,1.2785

8.2920,0.5983,0.9708,-0.3871,3.4383,3.1321,0.5396,1.6349,1.5645,0.5396,1.4181

9.2920,-0.4305,1.0325,-0.2636,3.6956,3.0704,0.3544,2.4066,1.5852,0.3544,1.4093

10.2920,0.8555,0.9090,-0.4489,3.4383,3.2556,0.4161,2.1494,1.6932,0.4161,1.5107

11.2930,0.5983,0.9708,-0.5723,3.9528,3.0087,0.4161,2.6639,1.7703,0.4161,1.5769

12.2930,0.3411,0.8473,-0.3871,3.1811,3.1321,0.4161,2.1494,1.5440,0.4161,1.3829

13.2920,0.5983,1.2177,-0.0784,3.4383,3.4409,0.4778,1.3776,1.6657,0.4778,1.4960

14.2920,2.1415,1.2794,-0.5106,3.6956,3.2556,0.4778,1.8921,1.9589,0.4778,1.7474

15.2930,0.8555,1.1560,-0.2636,3.6956,3.5026,0.4778,1.6349,1.7635,0.4778,1.5798

16.2930,0.8555,0.9090,-0.2636,3.9528,3.1321,0.3544,2.4066,1.8321,0.3544,1.6210

17.2920,1.1127,1.0325,0.2303,2.4094,3.2556,0.4778,2.1494,1.6983,0.4778,1.5240

18.2930,1.1127,0.9090,0.1068,3.6956,3.0704,0.5396,2.4066,1.8835,0.5396,1.6915

19.2920,0.3411,1.0325,0.2920,2.6666,3.2556,0.5396,1.3776,1.4942,0.5396,1.3579

20.2930,0.5983,0.9090,0.2303,2.9239,3.3791,0.4778,1.6349,1.6126,0.4778,1.4505

21.2920,-2.4881,0.9708,0.0451,3.6956,3.1939,0.4161,1.8921,1.2182,0.4161,1.1036

22.2930,-0.9449,1.0325,0.1686,3.4383,3.0704,0.6013,1.8921,1.4428,0.6013,1.3226

23.2920,0.8555,0.9708,0.4773,4.9817,2.8852,0.7248,4.4647,2.4392,0.7248,2.1943

24.2920,1.3699,0.9708,0.4155,3.1811,2.6382,0.6013,1.6349,1.7017,0.6013,1.5445

25.2940,0.8555,1.0942,0.2920,3.4383,3.1939,0.5396,1.6349,1.7515,0.5396,1.5783

26.2920,-0.1733,1.0325,0.3538,3.9528,3.4409,0.5396,1.8921,1.7498,0.5396,1.5769

27.2920,1.1127,1.0942,0.8477,3.4383,3.1939,0.4778,2.1494,1.9727,0.4778,1.7591

