Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9200,0.0154,0.0553,0.0000,0.0001

2.3010,0.0129,0.0501,0.0000,0.0000

3.3010,0.0121,0.0501,0.0000,0.0001

4.3000,0.0067,0.0296,0.0000,0.0001

5.3010,0.0075,0.0501,0.0000,0.0001

6.3010,0.0022,0.0141,0.0000,0.0001

7.3000,0.0019,0.0399,0.0000,0.0001

8.3000,-0.0007,0.0193,0.0000,0.0001

9.3000,0.0011,0.0553,0.0000,0.0001

10.3000,0.0030,0.0604,0.0000,0.0001

11.3000,0.0040,0.0656,0.0000,0.0001

12.3000,0.0040,0.0501,0.0000,0.0001

13.3000,0.0025,0.0347,0.0000,0.0001

14.3000,0.0094,0.1016,0.0000,0.0001

15.3000,0.0119,0.0759,0.0000,0.0001

16.3000,0.0184,0.0810,0.0000,0.0001

17.3000,0.0189,0.0450,0.0000,0.0001

18.3000,0.0194,0.0244,0.0000,0.0001

19.3010,0.0194,0.0553,0.0000,0.0001

20.3000,0.0204,0.0707,0.0000,0.0001

21.3000,0.0184,0.0450,0.0000,0.0001

22.3000,0.0184,0.0501,0.0000,0.0001

23.3010,0.0209,0.0604,0.0000,0.0001

24.3000,0.0154,0.0450,0.0000,0.0001

25.3000,0.0055,-0.0270,0.0000,0.0001

26.3000,0.0109,0.1376,0.0000,0.0001

27.3010,0.0119,0.0553,0.0000,0.0001

28.3000,0.0139,0.0450,0.0000,0.0001

29.3000,0.0119,0.0347,0.0000,0.0001

30.3000,0.0089,0.0399,0.0000,0.0001

31.3010,0.0075,0.0296,0.0000,0.0001

32.3000,0.0045,0.0193,0.0000,0.0001

33.3000,0.0030,0.0450,0.0000,0.0001

34.3000,0.0005,0.0193,0.0000,0.0001

35.3000,0.0065,0.0347,0.0000,0.0001

36.3000,-0.0055,0.0141,0.0000,0.0001

37.3000,-0.0075,0.0347,0.0000,0.0001

38.3000,-0.0070,0.0501,0.0000,0.0001

39.3000,-0.0015,0.0913,0.0000,0.0001

40.3010,-0.0020,0.0347,0.0000,0.0001

41.3000,-0.0035,0.0141,0.0000,0.0001

42.3000,0.0000,0.0553,0.0000,0.0001

43.3010,0.0005,0.0501,0.0000,0.0001

44.3000,0.0050,0.0656,0.0000,0.0001

45.3000,0.0065,0.0501,0.0000,0.0000

46.3000,0.0094,0.0450,0.0000,0.0001

47.3000,0.0089,0.0296,0.0000,0.0001

48.3000,0.0065,0.0244,0.0000,0.0001

49.3010,0.0030,0.0553,0.0000,0.0001

50.3000,0.0035,0.0399,0.0000,0.0001

51.3000,0.0030,0.0090,0.0000,0.0001

52.3000,0.0030,0.0553,0.0000,0.0001

53.3000,0.0040,0.0604,0.0000,0.0001

54.3000,0.0010,0.0347,0.0000,0.0001

55.3000,0.0015,0.0553,0.0000,0.0001

56.3010,-0.0010,0.0193,0.0000,0.0001

57.3000,0.0025,0.0656,0.0000,0.0001

58.3000,0.0015,0.0141,0.0000,0.0001

59.3000,0.0015,0.0553,0.0000,0.0001

60.3000,0.0030,0.0553,0.0000,0.0001

61.3010,0.0035,0.0141,0.0000,0.0001

62.3000,0.0010,0.0296,0.0000,0.0001

63.3010,0.0015,0.0656,0.0000,0.0001

64.3000,0.0005,0.0244,0.0000,0.0001

65.3000,-0.0015,0.0347,0.0000,0.0001

66.3000,0.0055,0.0913,0.0000,0.0001

67.3000,0.0124,0.1376,0.0000,0.0001

68.3000,0.0174,0.0656,0.0000,0.0001

69.3000,0.0154,0.0347,0.0000,0.0001

70.3010,0.0149,0.0501,0.0000,0.0001

71.3000,0.0164,0.0296,0.0000,0.0001

72.3000,0.0109,-0.0270,0.0000,0.0001

73.3000,0.0085,0.0399,0.0000,0.0001

74.3000,0.0104,0.0450,0.0000,0.0001

75.3000,0.0099,0.0296,0.0000,0.0001

76.3000,0.0065,0.0553,0.0000,0.0001

77.3010,0.0005,0.0759,0.0000,0.0001

78.3000,0.0005,0.0656,0.0000,0.0001

79.3000,0.0025,0.0553,0.0000,0.0001

80.3000,0.0040,0.0656,0.0000,0.0001

81.3000,0.0055,0.0450,0.0000,0.0001

82.3000,0.0119,0.0399,0.0000,0.0001

83.3000,0.0134,0.0553,0.0000,0.0001

84.3000,0.0124,0.0347,0.0000,0.0001

85.3000,0.0119,0.0244,0.0000,0.0001

86.3000,0.0070,0.0038,0.0000,0.0001

87.3000,0.0015,0.0193,0.0000,0.0001

88.3000,-0.0030,0.0193,0.0000,0.0001

89.3000,-0.0035,0.0501,0.0000,0.0001

90.3000,-0.0045,0.0553,0.0000,0.0001

91.3000,-0.0065,0.0244,0.0000,0.0001

92.3000,-0.0065,0.0399,0.0000,0.0001

93.3000,-0.0099,0.0193,0.0000,0.0001

94.3000,-0.0114,0.0193,0.0000,0.0001

95.3000,-0.0094,0.0450,0.0000,0.0001

96.3000,-0.0035,0.0656,0.0000,0.0001

97.3000,-0.0020,0.0347,0.0000,0.0001

98.3010,-0.0060,-0.0219,0.0000,0.0000

99.3000,-0.0045,0.0656,0.0000,0.0001

100.3000,-0.0065,0.0347,0.0000,0.0001

101.3000,-0.0035,0.0553,0.0000,0.0001

102.3010,-0.0015,0.0604,0.0000,0.0001

103.3000,0.0040,0.0759,0.0000,0.0001

104.3010,0.0070,0.0501,0.0000,0.0001

105.3010,0.0119,0.0965,0.0000,0.0001

106.3000,0.0124,0.0707,0.0000,0.0001

107.3000,0.0124,0.0347,0.0000,0.0001

108.3000,0.0204,0.0604,0.0000,0.0001

109.3000,0.0179,0.0399,0.0000,0.0001

110.3000,0.0179,0.0347,0.0000,0.0001

111.3000,0.0159,0.0347,0.0000,0.0001

112.3000,0.0184,0.0862,0.0000,0.0001

113.3000,0.0169,0.0604,0.0000,0.0001

114.3000,0.0149,0.0296,0.0000,0.0001

115.3000,0.0089,0.0347,0.0000,0.0001

116.3000,0.0065,0.0450,0.0000,0.0001

117.3000,0.0080,0.0501,0.0000,0.0001

118.3000,0.0065,0.0450,0.0000,0.0001

119.3000,0.0070,0.0450,0.0000,0.0001

120.3000,0.0085,0.0501,0.0000,0.0001

121.3010,0.0089,0.0399,0.0000,0.0001

122.3000,0.0060,0.0553,0.0000,0.0001

123.3000,0.0065,0.0656,0.0000,0.0001

124.3000,0.0060,0.0244,0.0000,0.0001

125.3000,0.0075,0.0501,0.0000,0.0001

126.3000,0.0070,0.0399,0.0000,0.0001

127.3010,0.0060,0.0399,0.0000,0.0001

128.3000,0.0070,0.0553,0.0000,0.0001

129.3000,0.0070,0.0450,0.0000,0.0001

130.3000,0.0055,0.0347,0.0000,0.0001

