Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.1920,-1.4593,-0.0170,1.6503,1.8950,1.5268,-0.2630,0.6059,0.7003,-0.2630,0.5627

1.5470,-0.9449,0.1682,1.7738,1.6377,1.7738,-0.0160,-0.1659,0.7071,-0.0160,0.6038

2.4840,-0.9449,0.0447,1.8355,2.1522,1.8355,0.0457,0.6059,0.9215,0.0457,0.7964

3.4840,-0.9449,0.0447,1.7738,3.1811,1.5268,0.0457,0.8631,1.0741,0.0457,0.9272

4.4840,-0.1733,-0.0170,1.7121,1.8950,1.9590,1.2804,1.3776,1.1256,1.2804,1.1477

5.4840,0.0839,0.1682,1.5268,2.1522,1.5886,0.0457,0.6059,1.0209,0.0457,0.8816

6.4840,-0.6877,-0.0170,1.8973,2.1522,1.5886,-0.3247,0.8631,0.9661,-0.3247,0.7817

7.4840,-1.2021,0.1065,1.7738,1.8950,1.6503,-0.0160,0.8631,0.8478,-0.0160,0.7244

8.4840,0.0839,-0.0788,1.7121,2.4094,1.9590,-0.0778,0.0913,1.0295,-0.0778,0.8713

9.4850,0.3411,0.0447,1.6503,2.4094,1.4651,0.0457,0.0913,1.0003,0.0457,0.8640

10.4840,-1.4593,-0.1405,2.1442,1.6377,1.8355,-0.0778,-0.1659,0.6420,-0.0778,0.5391

11.4840,-0.9449,0.0447,1.7738,2.1522,1.4033,0.0457,-0.4232,0.6677,0.0457,0.5788

12.4850,-0.4305,-0.0170,2.0208,1.6377,1.2799,0.1074,0.6059,0.8494,0.1074,0.7434

13.4840,-0.9449,-0.2022,1.2181,1.3805,1.6503,-0.0160,0.8631,0.6608,-0.0160,0.5641

14.4840,-0.6877,0.0447,1.8973,1.3805,1.6503,-0.1395,0.3486,0.7723,-0.1395,0.6420

15.4840,-0.9449,-0.5109,2.1442,1.8950,1.6503,0.0457,-0.6804,0.5922,0.0457,0.5141

