Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.1920,0.0055,0.0450,0.0000,0.0000

1.5470,0.0080,0.0501,0.0000,0.0000

2.4840,-0.0045,0.0090,0.0000,0.0001

3.4840,-0.0020,0.0450,0.0000,0.0001

4.4840,0.3434,1.8252,0.0000,0.0000

5.4840,0.5348,1.5834,0.0000,0.0000

6.4840,0.6374,1.3364,0.0000,0.0000

7.4840,0.7032,1.2438,0.0000,0.0000

8.4840,0.7449,1.1563,0.0000,0.0000

9.4850,0.7763,1.1358,0.0000,0.0000

10.4840,0.8842,1.1615,0.0000,0.0000

11.4840,0.9940,1.1872,0.0000,0.0000

12.4850,1.1019,1.1255,0.0000,0.0000

13.4840,1.2063,1.1255,0.0000,0.0000

14.4840,1.1407,1.1461,0.0000,0.0000

15.4840,1.1014,1.1769,0.0000,0.0000

16.4840,1.0815,1.1306,0.0000,0.0000

17.4850,1.0741,1.1666,0.0000,0.0000

18.4850,1.0726,1.1409,0.0000,0.0000

19.4840,1.0641,1.0483,0.0000,0.0000

20.4840,0.9960,0.4566,0.0000,0.0000

21.4840,0.9727,0.9454,0.0000,0.0000

22.4840,0.9190,0.5698,0.0000,0.0000

23.4850,0.8156,0.0553,0.0000,0.0000

24.4840,0.7112,0.0656,0.0000,0.0000

25.4840,0.6034,0.0604,0.0000,0.0000

26.4850,0.4980,0.0399,0.0000,0.0000

27.4850,0.4801,0.9814,0.0000,0.0000

28.4850,0.4786,1.1255,0.0000,0.0000

29.4840,0.4861,1.1255,0.0000,0.0000

30.4840,0.5467,1.0843,0.0000,0.0000

31.4840,0.5606,1.0895,0.0000,0.0000

32.4840,0.6138,1.1203,0.0000,0.0000

33.4840,0.7147,1.0997,0.0000,0.0000

34.4840,0.8191,1.1461,0.0000,0.0000

35.4860,0.9235,1.1409,0.0000,0.0001

36.4840,1.0293,1.1358,0.0000,0.0003

37.4840,1.0800,1.5062,0.0000,0.0003

38.4850,1.1069,1.4033,0.0000,0.0003

39.4840,1.1357,1.4239,0.0000,0.0347

40.4840,1.1441,1.1718,58.8645,0.1707

41.4850,1.1491,1.1409,60.3525,0.3187

42.4840,1.1481,1.1100,60.5044,0.3224

43.4840,1.1466,1.0843,59.4241,0.3023

44.4840,1.1461,1.1409,59.5191,0.3261

45.4840,1.1466,1.1461,60.1283,0.3029

46.4840,1.1476,1.1461,60.2916,0.3239

47.4840,1.1108,1.1255,60.0947,0.3364

48.4850,1.0845,1.1306,59.6250,0.2657

49.4850,1.0582,1.1512,60.2899,0.3412

50.4840,1.0586,1.1769,60.1964,0.3412

51.4840,1.0586,1.1409,60.1962,0.3353

52.4840,1.0636,1.1615,59.8489,0.3096

53.4840,1.0711,1.1615,59.9790,0.3327

54.4840,1.0731,1.1615,60.2639,0.3339

55.4840,1.0746,1.1615,59.7471,0.2276

56.4850,1.0775,1.1769,60.1118,0.3380

57.4850,1.0805,1.1563,60.3765,0.3351

58.4840,1.0845,1.1718,60.1725,0.3218

59.4840,1.0860,1.1666,60.0634,0.3294

60.4840,1.0850,1.1666,60.0526,0.3345

61.4840,1.0880,1.1718,60.0967,0.3348

62.4850,1.0880,1.1615,60.0416,0.3129

63.4840,1.0880,1.1615,60.0360,0.3359

64.4840,1.0890,1.1718,59.9335,0.3305

65.4840,1.0890,1.1615,60.0722,0.2683

66.4840,1.0870,1.1563,59.9328,0.3235

67.4850,1.0860,1.1461,60.0702,0.2923

68.4840,1.0845,1.1563,60.1286,0.3383

69.4840,1.0850,1.1718,59.9479,0.3115

70.4840,1.0840,1.1563,60.1974,0.3012

71.4840,1.0820,1.1512,59.9769,0.3012

72.4840,1.0810,1.1512,60.0260,0.3171

73.4840,1.0770,1.1203,59.9286,0.3360

74.4850,1.0706,1.1049,59.7960,0.2908

75.4840,1.0646,1.0997,60.1643,0.3176

76.4840,1.0586,1.0946,60.2024,0.2676

77.4840,1.0542,1.0997,59.9564,0.3019

78.4840,1.0482,1.0946,60.0000,0.3184

79.4840,1.0417,1.1049,60.1633,0.3346

80.4840,1.0383,1.1203,60.2105,0.3414

81.4840,1.0348,1.1152,60.1051,0.3032

82.4840,1.0318,1.1203,60.4771,0.3311

83.4840,1.0318,1.1203,60.1852,0.2292

84.4850,1.0313,1.0997,60.0886,0.3019

85.4840,1.0303,1.0895,60.1217,0.3312

86.4840,1.0308,1.0997,59.9967,0.3260

87.4840,1.0323,1.1152,60.1239,0.3387

88.4840,1.0437,1.2129,60.2145,0.3278

89.4840,1.0616,1.2901,60.0511,0.3360

90.4840,1.0726,1.2335,60.2820,0.3347

91.4840,1.0850,1.2438,60.4121,0.3124

92.4840,1.0944,1.2181,60.2142,0.3381

93.4840,1.1054,1.2335,60.2651,0.2687

94.4840,1.1188,1.2387,59.9959,0.3402

95.4840,1.1372,1.2798,60.0187,0.3383

96.4840,1.1516,1.2490,60.4176,0.3325

97.4840,1.1630,1.2335,60.1865,0.3425

98.4840,1.1665,1.2490,60.0973,0.3209

99.4850,1.1595,1.2181,60.2686,0.3289

100.4840,1.1585,1.2232,60.3050,0.3124

101.4850,1.1571,1.2284,60.2727,0.3438

102.4850,1.1561,1.2078,60.3249,0.3371

