Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9160,-0.0094,0.0296,0.0000,0.0001

2.4190,0.0005,0.0501,0.0000,0.0000

3.4190,0.0005,0.0399,0.0000,0.0001

4.4190,0.5112,2.1545,0.0000,0.0000

5.4190,0.7033,1.5628,0.0000,0.0000

6.4190,0.7758,1.2181,0.0000,0.0000

7.4190,0.7794,0.8682,0.0000,0.0000

8.4200,0.7063,0.2405,0.0000,0.0000

9.4190,0.6301,0.0604,0.0000,0.0000

10.4190,0.5661,0.0296,0.0000,0.0000

11.4200,0.5671,0.0399,0.0000,0.0000

12.4190,0.5676,0.0553,0.0000,0.0000

13.4190,0.5711,0.0759,0.0000,0.0000

14.4200,0.3663,0.0347,0.0000,0.0000

15.4190,0.2192,0.0399,0.0000,0.0000

16.4190,0.1059,0.0450,0.0000,0.0000

17.4190,0.0273,0.0553,0.0000,0.0000

18.4190,0.0080,0.0399,0.0000,0.0000

19.4190,0.0060,0.0399,0.0000,0.0000

20.4190,0.0075,0.0450,0.0000,0.0000

21.4190,0.0075,0.0399,0.0000,0.0000

22.4200,0.0065,0.0450,0.0000,0.0000

23.4190,0.0005,0.0141,0.0000,0.0000

24.4190,-0.0005,0.0244,0.0000,0.0000

25.4190,0.0040,0.0862,0.0000,0.0000

26.4190,0.0070,0.0759,0.0000,0.0000

27.4190,0.0065,0.0501,0.0000,0.0000

28.4190,0.0065,0.0399,0.0000,0.0000

29.4190,0.0099,0.0759,0.0000,0.0000

30.4190,0.0089,0.0347,0.0000,0.0000

31.4200,0.0080,0.0296,0.0000,0.0000

32.4190,0.0070,0.0347,0.0000,0.0000

33.4190,0.0089,0.0347,0.0000,0.0000

34.4190,0.0099,0.0347,0.0000,0.0000

35.4190,0.0045,0.0296,0.0000,0.0000

36.4190,0.0050,0.0810,0.0000,0.0000

37.4200,0.0085,0.0862,0.0000,0.0000

38.4190,0.0109,0.0656,0.0000,0.0000

39.4190,0.0070,0.0347,0.0000,0.0000

40.4190,0.0085,0.0501,0.0000,0.0000

41.4190,0.0094,0.0399,0.0000,0.0000

