Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2080,35.8879,35.7995,35.8842,35.8888,36.0291,28.8516,30.9022,32.1778,35.8979,30.5147,33.9276

1.5640,35.8703,35.8115,35.9158,35.8774,36.0158,28.8306,30.9000,32.1536,35.8982,30.4921,33.9219

2.3230,35.8793,35.8043,35.8950,35.8786,36.0236,28.8566,30.9222,32.1579,35.8962,30.5072,33.9272

3.3230,35.8814,35.8010,35.9132,35.8907,36.0245,28.9528,30.8656,31.7682,35.9021,30.3605,33.8872

4.3230,35.9133,35.8080,35.8987,35.8926,36.0006,29.0518,30.8766,31.0086,35.9027,30.0302,33.8063

5.3230,35.9038,35.8259,35.8881,35.8694,36.0115,29.1185,30.8929,30.3938,35.8997,29.7562,33.7380

6.3240,35.8823,35.7964,35.8889,35.8801,36.0072,29.1651,30.8464,29.9459,35.8910,29.5555,33.6765

7.3230,35.8876,35.8138,35.8816,35.8671,35.9802,29.2028,30.8413,29.6178,35.8861,29.4103,33.6365

8.3230,35.9068,35.7661,35.8727,35.8774,35.9737,29.2170,30.8226,29.3892,35.8794,29.3031,33.6032

9.3240,35.8720,35.7488,35.8545,35.8531,35.9962,29.2248,30.8370,29.2512,35.8649,29.2380,33.5797

