Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.8720,28.5158,29.1434,28.5386,28.3912,28.9672,28.4475,28.1770,27.6976,28.7113,28.0726,28.4848

2.2290,28.5383,29.1642,28.5179,28.3602,28.9606,28.4211,28.1874,27.6872,28.7083,28.0542,28.4796

3.0160,28.5039,29.1745,28.5391,28.3720,28.9780,28.4333,28.1897,27.6971,28.7135,28.0652,28.4860

4.0170,28.5251,29.1483,28.5190,28.3758,28.9619,28.4483,28.1729,27.6848,28.7060,28.0666,28.4795

5.0160,28.5218,29.1428,28.5267,28.3798,28.9516,28.4606,28.1749,27.7173,28.7045,28.0890,28.4844

6.0160,28.5059,29.1595,28.5364,28.3918,28.9488,28.4583,28.1832,27.7231,28.7085,28.0907,28.4884

