Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2450,29.4618,26.3050,24.6085,24.5400,24.7228,25.2503,24.9098,28.3021,25.9276,26.7762,26.0125

1.6750,29.4899,26.2974,24.5886,24.5347,24.6897,25.2588,24.8799,28.2878,25.9201,26.7733,26.0034

2.6750,29.4880,26.2908,24.6074,24.5375,24.7218,25.2129,24.8936,28.2963,25.9291,26.7546,26.0060

3.6760,29.4790,26.3031,24.6146,24.5338,24.7223,25.1175,24.9101,28.3080,25.9306,26.7127,25.9986

4.6750,29.4738,26.3102,24.6128,24.5301,24.7195,25.0513,24.9072,28.3254,25.9293,26.6883,25.9913

5.6750,29.4664,26.3011,24.6277,24.5403,24.7034,25.0117,24.9130,28.2247,25.9278,26.6182,25.9735

6.6750,29.4632,26.2883,24.6192,24.5237,24.7246,24.9982,24.9051,28.0525,25.9238,26.5253,25.9469

7.6750,29.4737,26.3035,24.6093,24.5394,24.7227,24.9993,24.9029,27.9419,25.9297,26.4706,25.9366

8.6750,29.4962,26.3149,24.6137,24.5456,24.7058,24.9850,24.9071,27.8260,25.9352,26.4055,25.9243

9.6750,29.4556,26.2918,24.6151,24.5205,24.7171,25.0179,24.9187,27.7749,25.9200,26.3964,25.9140

10.6750,29.4681,26.2959,24.6201,24.5237,24.7052,24.9822,24.8958,27.7120,25.9226,26.3471,25.9004

11.6750,29.4935,26.3097,24.6113,24.5309,24.7133,25.0120,24.9067,27.7050,25.9318,26.3585,25.9103

12.6750,29.4754,26.3175,24.6016,24.5548,24.7183,25.0175,24.9079,27.6953,25.9335,26.3564,25.9110

13.6750,29.4619,26.3063,24.6211,24.5341,24.7378,25.0389,24.9076,27.6465,25.9323,26.3427,25.9068

14.6750,29.4691,26.3084,24.6043,24.5391,24.7120,25.0537,24.8931,27.6494,25.9266,26.3516,25.9036

15.6750,29.4769,26.3265,24.6050,24.5199,24.7273,25.0709,24.8990,27.6958,25.9311,26.3834,25.9152

16.6760,29.4645,26.2955,24.6216,24.5455,24.7005,25.0679,24.8979,27.7296,25.9255,26.3988,25.9154

17.6750,29.4725,26.3102,24.6122,24.5537,24.7006,25.0774,24.8889,27.7353,25.9298,26.4063,25.9188

18.6750,29.4931,26.2878,24.6177,24.5506,24.7108,25.0835,24.9181,27.7894,25.9320,26.4364,25.9314

19.6750,29.4632,26.2995,24.6072,24.5438,24.7234,25.0633,24.9089,27.8117,25.9274,26.4375,25.9276

20.6760,29.4667,26.3103,24.5987,24.5212,24.6970,25.0839,24.9053,27.7983,25.9188,26.4411,25.9227

21.6750,29.4857,26.3144,24.6042,24.5413,24.7124,25.0656,24.8984,27.8145,25.9316,26.4400,25.9296

22.6750,29.4707,26.2983,24.6159,24.5394,24.7095,25.0746,24.9102,27.8220,25.9267,26.4483,25.9301

23.6750,29.4571,26.3038,24.6125,24.5473,24.7221,25.0643,24.9065,27.8320,25.9285,26.4481,25.9307

24.6750,29.4685,26.3080,24.6087,24.5203,24.7046,25.0819,24.8920,27.8208,25.9220,26.4513,25.9256

25.6750,29.4613,26.2871,24.6137,24.5291,24.7101,25.0940,24.8932,27.8291,25.9203,26.4615,25.9272

26.6760,29.4655,26.3139,24.6080,24.5451,24.7119,25.0865,24.9036,27.8230,25.9289,26.4547,25.9322

27.6750,29.4592,26.3018,24.5986,24.5291,24.7026,25.0758,24.8821,27.8275,25.9182,26.4516,25.9221

28.6750,29.4316,26.3002,24.6070,24.5323,24.6996,25.0609,24.9083,27.8263,25.9141,26.4436,25.9208

29.6750,29.4654,26.3058,24.6008,24.5323,24.7142,25.0816,24.8987,27.8294,25.9237,26.4555,25.9285

