Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2450,3.6847,4.0576,6.8983,9.8690,6.2810,11.4668,4.4647,5.8759,11.4668,6.6746

1.6750,4.1990,4.2428,6.6513,6.0106,6.0958,10.5408,5.4937,5.4489,10.5408,6.1763

2.6750,3.9418,4.1810,6.7130,7.2968,6.4663,3.3177,4.2074,5.4677,3.3177,5.1606

3.6760,6.7710,3.9958,6.8365,6.5251,6.4663,3.8733,5.2364,5.9719,3.8733,5.6721

4.6750,4.4562,3.9958,6.6513,7.5540,6.4045,4.4907,3.9501,5.5020,4.4907,5.3575

5.6750,3.6847,4.3663,6.5278,8.0684,6.4663,3.8733,6.0082,5.8536,3.8733,5.5707

6.6750,3.9418,4.1193,6.5896,7.2968,6.5280,3.8733,5.2364,5.6186,3.8733,5.3693

7.6750,4.7134,4.0576,6.7748,6.2678,6.3428,3.8116,5.4937,5.6083,3.8116,5.3517

8.6750,3.9418,4.1810,6.4043,6.7823,6.3428,3.9350,5.2364,5.4815,3.9350,5.2605

9.6750,3.6847,4.1810,6.6513,7.2968,6.3428,4.1203,4.9792,5.5226,4.1203,5.3223

10.6750,4.4562,4.0576,6.5896,7.5540,6.2193,4.3672,3.9501,5.4711,4.3672,5.3134

11.6750,4.1990,4.0576,6.6513,6.7823,6.4045,3.8733,6.0082,5.6838,3.8733,5.4252

12.6750,3.4275,4.1810,6.7748,6.5251,6.5280,3.1942,4.9792,5.4026,3.1942,5.0871

13.6750,3.9418,4.1810,6.7130,6.0106,6.4045,6.8366,5.2364,5.4146,6.8366,5.6177

14.6750,4.7134,4.3663,6.7130,7.0395,6.2193,8.6887,5.7509,5.8004,8.6887,6.2130

15.6750,4.1990,4.1810,6.5896,6.7823,6.4045,9.4295,5.4937,5.6084,9.4295,6.1542

16.6760,4.7134,4.1193,6.5278,7.0395,6.4045,9.7382,5.4937,5.7164,9.7382,6.2909

17.6750,4.1990,3.9341,6.7130,7.2968,5.6019,10.1704,4.4647,5.3682,10.1704,6.0543

18.6750,2.1415,4.0576,6.7748,6.5251,6.5280,9.9234,5.2364,5.2106,9.9234,5.8838

