Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.2710,0.0005,0.0399,0.0000,0.0000

1.6590,0.0278,0.0965,0.0000,0.0000

2.6580,0.0187,0.0399,0.0000,0.0001

3.6590,0.2801,1.1409,0.0000,0.0001

4.6580,0.4329,1.1203,0.0000,0.0000

5.6590,0.5364,1.1306,0.0000,0.0000

6.6580,0.6118,1.1409,0.0000,0.0000

7.6580,0.6702,1.1563,0.0000,0.0000

8.6580,0.7140,1.1409,0.0000,0.0000

9.6600,0.7510,1.1615,0.0000,0.0000

10.6590,0.8549,1.1152,0.0000,0.0000

11.6580,0.9528,1.1100,0.0000,0.0000

12.6580,1.0586,1.1358,0.0000,0.0000

13.6580,1.0562,1.1152,0.0000,0.0000

14.6580,1.0591,1.1512,0.0000,0.0000

15.6580,1.0621,1.1615,0.0000,0.0000

16.6580,1.0596,1.1152,0.0000,0.0000

17.6580,1.0596,1.1563,0.0000,0.0000

18.6580,1.0611,1.1563,0.0000,0.0000

19.6590,1.0641,1.1924,0.0000,0.0000

20.6590,1.0666,1.1409,0.0000,0.0000

21.6580,1.0691,1.1358,0.0000,0.0000

22.6580,1.0676,1.1203,0.0000,0.0000

23.6580,1.0691,1.1306,0.0000,0.0000

