Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2390,2389.1559,24.7834,24.1430,24.3349,2390.2542,2389.1559,2389.1559,2389.1559,970.5343,2389.1559,1502.5174

1.5930,2389.1559,24.7864,24.1341,24.3327,2390.2544,2389.1559,2389.1559,2389.1559,970.5327,2389.1559,1502.5164

2.4220,2389.1566,24.7891,24.1440,24.3350,2390.2543,2389.1566,2389.1566,2389.1566,970.5358,2389.1566,1502.5186

3.4210,2389.1577,24.7724,24.1367,24.3385,2390.2567,2389.1577,2389.1577,2389.1577,970.5324,2389.1577,1502.5169

4.4220,2389.1584,24.7876,24.1245,24.3131,2390.2569,2389.1584,2389.1584,2389.1584,970.5281,2389.1584,1502.5145

5.4210,2389.1590,24.7931,24.1276,24.3304,2390.2584,2389.1590,2389.1590,2389.1590,970.5337,2389.1590,1502.5182

6.4210,2389.1597,24.7883,24.1540,24.3417,2390.2601,2389.1597,2389.1597,2389.1597,970.5408,2389.1597,1502.5228

7.4220,2389.1606,24.7727,24.1375,24.3379,2390.2601,2389.1606,2389.1606,2389.1606,970.5338,2389.1606,1502.5188

8.4210,2389.1613,24.7876,24.1345,24.3117,2390.2617,2389.1613,2389.1613,2389.1613,970.5314,2389.1613,1502.5176

9.4210,2389.1625,24.7846,24.1276,24.3432,2390.2631,2389.1625,2389.1625,2389.1625,970.5362,2389.1625,1502.5211

10.4210,2389.1633,24.7941,24.1268,24.3150,2390.2644,2389.1633,2389.1633,2389.1633,970.5327,2389.1633,1502.5192

11.4210,2389.1635,24.7903,24.1277,24.3333,2390.2661,2389.1635,2389.1635,2389.1635,970.5362,2389.1635,1502.5214

12.4210,2389.1640,24.7977,24.1285,24.3427,2390.2668,2389.1640,2389.1640,2389.1640,970.5400,2389.1640,1502.5240

13.4210,2389.1645,24.7718,24.1300,24.3323,2390.2678,2389.1645,2389.1645,2389.1645,970.5333,2389.1645,1502.5200

14.4210,2389.1662,24.7937,24.1222,24.3226,2390.2692,2389.1662,2389.1662,2389.1662,970.5348,2389.1662,1502.5216

15.4210,2389.1663,24.7776,24.1439,24.3551,2390.2701,2389.1663,2389.1663,2389.1663,970.5426,2389.1663,1502.5265

16.4220,2389.1670,24.7768,24.1312,24.3364,2390.2722,2389.1670,2389.1670,2389.1670,970.5367,2389.1670,1502.5231

17.4220,2389.1678,24.7969,24.1258,24.3361,2390.2727,2389.1678,2389.1678,2389.1678,970.5399,2389.1678,1502.5254

18.4210,2389.1686,24.7835,24.1450,24.3284,2390.2742,2389.1686,2389.1686,2389.1686,970.5399,2389.1686,1502.5257

19.4220,2389.1691,24.7793,24.1313,24.3232,2390.2752,2389.1691,2389.1691,2389.1691,970.5356,2389.1691,1502.5232

20.4220,2389.1689,24.7707,24.1365,24.3336,2390.2751,2389.1689,2389.1689,2389.1689,970.5369,2389.1689,1502.5239

21.4210,2389.1699,24.7778,24.1435,24.3170,2390.2760,2389.1699,2389.1699,2389.1699,970.5368,2389.1699,1502.5243

22.4220,2389.1700,24.7877,24.1336,24.3345,2390.2779,2389.1700,2389.1700,2389.1700,970.5407,2389.1700,1502.5267

23.4210,2389.1702,24.7872,24.1255,24.3326,2390.2778,2389.1702,2389.1702,2389.1702,970.5386,2389.1702,1502.5255

24.4220,2389.1707,24.7831,24.1479,24.3431,2390.2790,2389.1707,2389.1707,2389.1707,970.5447,2389.1707,1502.5295

25.4210,2389.1716,24.7857,24.1397,24.3245,2390.2797,2389.1716,2389.1716,2389.1716,970.5402,2389.1716,1502.5270

26.4210,2389.1713,24.7852,24.1665,24.3447,2390.2794,2389.1713,2389.1713,2389.1713,970.5494,2389.1713,1502.5326

27.4210,2389.1721,24.7323,24.1424,24.3188,2390.2804,2389.1721,2389.1721,2389.1721,970.5292,2389.1721,1502.5203

28.4210,2389.1724,24.1474,24.0680,24.2500,2390.2810,2389.1724,2389.1724,2389.1724,970.3838,2389.1724,1502.4295

29.4210,2389.1729,24.0024,24.1353,24.3069,2390.2812,2389.1729,2389.1729,2389.1729,970.3797,2389.1729,1502.4272

30.4210,2389.1734,24.1405,24.5843,24.5239,2390.2823,2389.1734,2389.1734,2389.1734,970.5409,2389.1734,1502.5281

31.4210,2389.1729,24.4782,24.3965,24.5401,2390.2827,2389.1729,2389.1729,2389.1729,970.5741,2389.1729,1502.5486

32.4210,2389.1734,24.3309,24.2359,24.4595,2390.2830,2389.1734,2389.1734,2389.1734,970.4966,2389.1734,1502.5004

