Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.0070,0.0839,0.3534,0.2303,0.3516,0.2302,0.1074,0.3486,0.2663,0.1074,0.2436

1.6230,-0.1733,0.4769,0.2920,0.6088,0.2920,0.1692,0.0913,0.2646,0.1692,0.2510

2.6230,0.0839,0.1065,0.1686,0.6088,0.2920,0.1692,-0.1659,0.1823,0.1692,0.1804

3.6230,-0.1733,0.2917,0.1686,0.3516,0.3537,0.0457,0.0913,0.1806,0.0457,0.1613

4.6230,0.3411,0.3534,0.3538,0.3516,0.2920,-0.0778,-0.1659,0.2543,-0.0778,0.2069

5.6230,0.3411,0.3534,0.2303,0.3516,0.1685,0.0457,-0.9377,0.0845,0.0457,0.0790

6.6220,-0.1733,0.3534,0.2303,1.1233,0.1685,0.2309,0.3486,0.3418,0.2309,0.3259

7.6230,-0.1733,0.3534,0.2920,0.6088,0.2302,0.1074,0.0913,0.2338,0.1074,0.2157

8.6220,-0.1733,0.3534,-0.0167,-0.6773,0.4772,-0.0778,0.0913,0.0091,-0.0778,-0.0033

9.6230,0.0839,0.3534,0.2920,0.8661,0.2920,0.1074,0.0913,0.3298,0.1074,0.2980

10.6230,0.3411,0.4769,0.0451,0.0944,0.3537,0.1692,-0.4232,0.1480,0.1692,0.1510

11.6220,0.5983,0.1065,0.1686,0.0944,0.2302,0.1074,-0.4232,0.1291,0.1074,0.1260

12.6230,0.3411,0.3534,0.1686,0.8661,0.2302,0.2926,0.0913,0.3418,0.2926,0.3348

13.6230,0.5983,0.4151,0.2920,-0.1629,0.2302,0.1692,0.0913,0.2440,0.1692,0.2333

14.6230,0.0839,0.2917,0.2303,-0.9345,0.4155,0.1074,-0.1659,-0.0132,0.1074,0.0040

15.6230,0.0839,0.2917,0.2920,0.6088,0.2920,1.4656,-2.2239,-0.1093,1.4656,0.1157

16.6220,0.3411,0.1682,0.1686,0.3516,0.2920,-0.0778,-0.1659,0.1926,-0.0778,0.1540

17.6220,0.3411,-0.0170,0.3538,0.0944,0.1685,0.1074,-0.9377,0.0005,0.1074,0.0158

18.6220,0.8555,0.3534,0.2920,0.6088,0.2302,0.1692,-0.6804,0.2766,0.1692,0.2612

19.6220,0.0839,0.3534,0.3538,0.3516,0.1685,0.0457,0.3486,0.2766,0.0457,0.2436

20.6230,1.6271,0.1682,0.3538,0.3516,0.2302,0.2309,-0.1659,0.4275,0.2309,0.3994

21.6220,-0.4305,0.4151,0.2920,0.8661,0.2302,0.0457,-0.1659,0.2012,0.0457,0.1790

22.6230,0.0839,0.4151,-0.2636,0.3516,0.1067,0.2309,-0.1659,0.0880,0.2309,0.1084

23.6220,0.8555,0.1065,0.3538,-0.1629,0.1067,0.0457,0.0913,0.2252,0.0457,0.1995

24.6220,0.5983,0.0447,0.3538,0.6088,-0.0167,-0.0778,-0.1659,0.2372,-0.0778,0.1922

25.6220,0.3411,0.2299,0.2303,-1.9635,0.1067,-0.2013,0.0913,-0.1607,-0.2013,-0.1665

26.6220,-0.1733,0.1682,0.1686,-0.1629,0.1067,-0.0160,-0.1659,-0.0098,-0.0160,-0.0107

27.6220,0.5983,0.2299,0.2303,0.3516,0.3537,0.1074,0.3486,0.3521,0.1074,0.3171

28.6220,0.0839,0.3534,0.3538,0.3516,0.1685,0.0457,0.6059,0.3195,0.0457,0.2804

29.6220,-0.1733,0.4151,0.1686,0.6088,0.1685,0.5396,-0.4232,0.1274,0.5396,0.1863

30.6220,0.3411,0.3534,0.1068,1.1233,0.2920,0.2309,-0.6804,0.2560,0.2309,0.2524

31.6220,0.3411,0.2917,0.2303,1.3805,0.1685,-0.0160,-0.4232,0.3315,-0.0160,0.2818

32.6220,-0.1733,0.3534,-0.4489,0.8661,0.1067,0.1692,-0.4232,0.0468,0.1692,0.0643

