Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
0.9080,-0.4305,-0.2022,1.1564,1.6377,1.2799,-0.0778,-0.9377,0.4173,-0.0778,0.3465

1.2610,-0.9449,0.0447,1.3416,1.3805,1.3416,0.1074,-0.1659,0.4996,0.1074,0.4436

2.2220,-0.9449,0.1682,1.3416,1.6377,0.8477,0.2309,0.3486,0.5665,0.2309,0.5185

3.2220,-0.4305,-0.1405,0.0451,3.6956,0.8477,-0.0160,0.8631,0.8134,-0.0160,0.6949

4.2230,-0.9449,-0.0170,1.3416,2.6666,1.1564,0.1074,0.3486,0.7586,0.1074,0.6655

5.2220,-0.9449,0.1065,1.2181,0.6088,1.4033,0.1074,0.3486,0.4567,0.1074,0.4068

6.2220,-1.2021,-0.0170,1.4651,2.1522,1.3416,0.0457,0.3486,0.6814,0.0457,0.5906

7.2220,-1.7165,0.1065,1.3416,2.4094,1.5268,0.0457,-0.1659,0.5837,0.0457,0.5068

8.2220,-0.9449,-0.0788,1.3416,1.6377,1.3416,-0.2013,0.0913,0.5648,-0.2013,0.4553

9.2220,-0.9449,0.0447,0.8477,2.1522,1.2799,-0.1395,0.0913,0.5785,-0.1395,0.4759

10.2220,-1.4593,0.0447,1.2799,1.3805,1.2181,-0.1395,-0.1659,0.3830,-0.1395,0.3084

11.2220,-0.6877,0.1065,1.3416,1.6377,1.1564,-0.0160,-0.6804,0.4790,-0.0160,0.4083

12.2220,-1.2021,0.0447,1.0947,1.3805,2.2060,-0.0160,-0.4232,0.5168,-0.0160,0.4407

13.2220,-0.9449,0.0447,1.0947,2.1522,1.0946,0.0457,0.3486,0.6316,0.0457,0.5479

14.2230,-1.4593,0.2917,1.2181,1.6377,1.4033,-0.3247,0.3486,0.5734,-0.3247,0.4451

15.2220,-1.2021,0.0447,1.3416,1.6377,1.1564,-0.0778,-0.6804,0.3830,-0.0778,0.3172

