Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
28.3290,4.4562,5.2923,7.3922,9.6118,0.4772,-0.0778,6.2654,5.5825,-0.0778,4.7739

28.9880,3.9418,5.2306,8.1948,7.5540,-0.0167,-0.2630,5.2364,5.0235,-0.2630,4.2683

29.9880,3.9418,5.3540,8.0713,8.3257,-0.0167,-0.1395,6.7799,5.4093,-0.1395,4.6167

30.9880,4.1990,5.1071,8.0713,8.0684,0.3537,0.1074,6.7799,5.4299,0.1074,4.6696

31.9880,4.4562,5.4158,8.1331,7.8112,-0.0785,-0.0778,6.7799,5.4196,-0.0778,4.6343

32.9880,4.1990,5.2306,8.0713,8.8401,0.1685,-0.0160,6.2654,5.4625,-0.0160,4.6798

33.9880,3.9418,5.3540,8.0713,8.5829,0.4155,0.1074,6.2654,5.4385,0.1074,4.6769

34.9880,4.4562,5.1688,8.1948,8.0684,0.2302,-0.0778,7.0372,5.5260,-0.0778,4.7254

35.9880,4.1990,5.2306,8.1331,8.3257,0.1067,-0.0778,6.7799,5.4625,-0.0778,4.6710

36.9880,4.1990,5.2923,8.1948,7.5540,-0.0785,0.0457,6.7799,5.3236,0.0457,4.5696

37.9890,3.9418,5.1071,8.0096,8.3257,0.2302,-0.0778,6.5227,5.3562,-0.0778,4.5799

38.9880,2.1415,5.4775,7.9478,9.6118,-0.0167,0.1074,6.5227,5.2808,0.1074,4.5417

39.9880,3.9418,5.0454,7.8861,8.3257,0.0450,0.0457,6.5227,5.2944,0.0457,4.5446

40.9880,4.1990,5.3540,8.0096,8.3257,0.0450,0.1074,6.5227,5.4093,0.1074,4.6519

41.9880,4.1990,5.2306,7.8244,9.3546,0.1685,-0.0160,6.7799,5.5928,-0.0160,4.7916

42.9880,3.9418,5.3540,8.1948,8.3257,0.3537,-0.0160,6.2654,5.4059,-0.0160,4.6314

43.9880,3.1703,5.3540,8.0096,8.0684,0.4155,-0.0778,6.5227,5.2567,-0.0778,4.4947

44.9890,2.9131,6.1566,8.5653,8.3257,0.6007,-0.0778,6.7799,5.5569,-0.0778,4.7519

45.9880,6.2566,4.7984,8.3183,8.3257,0.2302,-0.1395,6.7799,5.7849,-0.1395,4.9385

46.9880,2.9131,5.2306,7.9478,8.5829,0.2302,-0.0778,6.7799,5.2808,-0.0778,4.5152

47.9890,3.6847,5.3540,8.0096,8.8401,0.6007,0.0457,6.0082,5.4162,0.0457,4.6490

