Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
28.3290,44.6927,44.8655,44.8664,44.6701,44.7912,30.0712,44.4449,42.2598,44.7772,36.1655,42.5827

28.9880,44.6717,44.8507,44.9012,44.6688,44.7829,30.0456,44.4508,42.2694,44.7751,36.1575,42.5801

29.9880,44.6952,44.8775,44.8830,44.6886,44.7925,30.0732,44.4608,42.2613,44.7874,36.1673,42.5915

30.9880,44.6942,44.8702,44.8739,44.6744,44.8029,30.0723,44.4404,42.2687,44.7831,36.1705,42.5871

31.9880,44.7157,44.8601,44.8982,44.6857,44.7980,30.0602,44.4577,42.2591,44.7915,36.1596,42.5918

32.9880,44.7056,44.8813,44.8943,44.6743,44.7959,30.0678,44.4620,42.2820,44.7903,36.1749,42.5954

33.9880,44.6906,44.8915,44.9077,44.6752,44.8033,30.0648,44.4558,42.2716,44.7937,36.1682,42.5951

34.9880,44.7057,44.8905,44.9281,44.7096,44.7903,30.0580,44.4574,42.2765,44.8048,36.1672,42.6020

35.9880,44.7212,44.8944,44.9306,44.6940,44.7974,30.0874,44.4933,42.2920,44.8075,36.1897,42.6138

36.9880,44.7288,44.8878,44.9170,44.7049,44.8209,30.0739,44.4805,42.2680,44.8119,36.1709,42.6102

37.9890,44.7228,44.9102,44.9269,44.7037,44.8193,30.0612,44.4805,42.2941,44.8166,36.1776,42.6148

38.9880,44.7223,44.8996,44.9488,44.7177,44.8272,30.0711,44.4796,42.2899,44.8231,36.1805,42.6195

39.9880,44.7164,44.9201,44.9438,44.7072,44.8139,30.0754,44.4969,42.2872,44.8203,36.1813,42.6201

40.9880,44.7207,44.9203,44.9408,44.7157,44.8294,30.0704,44.5049,42.3147,44.8254,36.1925,42.6271

41.9880,44.7188,44.9363,44.9298,44.7001,44.8416,30.0868,44.5179,42.3268,44.8253,36.2068,42.6323

42.9880,44.7332,44.9251,44.9575,44.7153,44.8337,30.0826,44.5109,42.3050,44.8330,36.1938,42.6329

43.9880,44.7660,44.9265,44.9687,44.7121,44.8601,30.0707,44.5075,42.2978,44.8467,36.1842,42.6387

44.9890,44.7381,44.9383,44.9731,44.7300,44.8409,30.0621,44.5023,42.3224,44.8441,36.1923,42.6384

45.9880,44.7583,44.9503,44.9605,44.7239,44.8431,30.0770,44.5137,42.3413,44.8472,36.2091,42.6460

46.9880,44.7575,44.9479,44.9813,44.7553,44.8537,30.0682,44.5227,42.3400,44.8591,36.2041,42.6533

47.9890,44.7596,44.9454,44.9742,44.7506,44.8619,30.0845,44.5304,42.3482,44.8583,36.2163,42.6568

