Elapsed Time (s), Rod voltage (V)
1.9240,NaN

2.5820,0.0015

3.5820,0.0015

4.5830,0.0015

5.5830,0.0015

6.5820,0.0014

7.5820,0.0014

8.5820,0.0015

9.5820,0.0015

10.5830,0.0015

11.5820,0.0015

12.5820,0.0014

13.5820,0.0014

14.5820,0.0015

15.5820,0.0015

16.5820,0.0015

17.5820,0.0015

18.5820,0.0015

19.5830,0.0015

20.5820,0.0015

21.5820,0.0015

22.5820,0.0015

23.5820,0.0015

24.5830,0.0015

25.5830,0.0015

26.5820,0.0015

27.5820,0.0015

28.5820,0.0015

29.5820,0.0015

30.5820,0.0015

31.5830,0.0014

32.5820,0.0015

33.5820,0.0015

34.5820,0.0015

35.5820,0.0015

36.5820,0.0015

37.5820,0.0015

38.5820,0.0015

39.5820,0.0015

40.5830,0.0015

41.5820,0.0015

42.5820,0.0015

43.5820,0.0015

44.5820,0.0015

45.5820,0.0015

46.5820,0.0015

47.5820,0.0015

48.5820,0.0015

49.5820,0.0015

50.5820,0.0015

51.5830,0.0015

52.5820,0.0015

53.5830,0.0015

54.5820,0.0015

55.5820,0.0015

56.5830,0.0015

57.5820,0.0015

58.5820,0.0015

59.5820,0.0015

60.5830,0.0015

61.5830,0.0015

62.5820,0.0015

63.5830,0.0015

64.5820,0.0015

65.5820,0.0015

66.5820,0.0015

67.5820,0.0015

68.5820,0.0015

69.5830,0.0015

70.5820,0.0015

71.5830,0.0015

72.5820,0.0015

73.5830,0.0015

74.5830,0.0015

75.5820,0.0015

76.5820,0.0015

77.5820,0.0015

78.5830,0.0015

79.5830,0.0015

80.5820,0.0015

81.5830,0.0015

82.5820,0.0015

83.5820,0.0015

84.5830,0.0015

85.5820,0.0015

86.5820,0.0015

87.5820,0.0015

88.5820,0.0015

89.5820,0.0015

90.5830,0.0015

91.5820,0.0015

92.5820,0.0015

93.5820,0.0015

94.5820,0.0015

95.5820,0.0015

96.5820,0.0015

97.5830,0.0015

98.5820,0.0015

99.5820,0.0015

100.5820,0.0015

101.5830,0.0015

102.5820,0.0015

103.5830,0.0015

104.5830,0.0015

105.5820,0.0015

106.5820,0.0015

107.5830,0.0015

108.5830,0.0015

109.5820,0.0015

110.5820,0.0015

111.5830,0.0015

112.5840,0.0015

113.5820,0.0015

114.5830,0.0015

115.5820,0.0015

116.5820,0.0015

117.5820,0.0015

118.5820,0.0015

119.5820,0.0015

120.5820,0.0015

121.5830,0.0015

122.5820,0.0015

123.5820,0.0015

124.5820,0.0015

125.5820,0.0015

126.5830,0.0015

127.5820,0.0015

128.5830,0.0015

129.5830,0.0015

130.5830,0.0015

131.5830,0.0015

132.5830,0.0015

133.5820,0.0015

134.5830,0.0015

135.5830,0.0015

136.5820,0.0015

137.5830,0.0015

138.5830,0.0015

139.5830,0.0015

140.5820,0.0015

141.5820,0.0014

142.5820,0.0015

143.5830,0.0014

144.5820,0.0015

145.5830,0.0015

146.5830,0.0015

147.5820,0.0015

148.5830,0.0015

149.5820,0.0015

150.5820,0.0015

151.5830,0.0015

152.5820,0.0015

153.5820,0.0015

154.5820,0.0015

155.5830,0.0015

156.5830,0.0015

157.5830,0.0015

158.5820,0.0015

159.5820,0.0015

160.5820,0.0015

161.5820,0.0015

162.5820,0.0015

163.5830,0.0015

164.5820,0.0015

165.5830,0.0015

166.5820,0.0015

167.5820,0.0015

168.5830,0.0015

169.5820,0.0015

170.5830,0.0015

171.5820,0.0015

172.5820,0.0015

173.5820,0.0015

174.5820,0.0015

175.5820,0.0015

176.5820,0.0015

177.5820,0.0015

178.5820,0.0015

179.5820,0.0015

180.5830,0.0015

181.5820,0.0015

182.5830,0.0015

183.5830,0.0015

184.5820,0.0015

185.5820,0.0015

186.5820,0.0015

187.5820,0.0015

188.5830,0.0015

189.5820,0.0015

190.5820,0.0015

191.5830,0.0015

192.5820,0.0015

193.5820,0.0015

194.5820,0.0015

195.5820,0.0015

196.5820,0.0015

197.5820,0.0015

198.5830,0.0015

199.5830,0.0015

200.5820,0.0015

201.5820,0.0015

202.5820,0.0015

203.5820,0.0015

204.5820,0.0015

205.5820,0.0015

206.5820,0.0015

207.5820,0.0015

208.5820,0.0015

209.5820,0.0015

210.5820,0.0015

211.5820,0.0015

212.5820,0.0015

213.5820,0.0015

214.5820,0.0015

215.5820,0.0015

216.5820,0.0015

217.5820,0.0015

218.5820,0.0015

219.5820,0.0015

220.5820,0.0015

221.5830,0.0015

222.5820,0.0015

223.5830,0.0015

224.5820,0.0015

225.5820,0.0015

226.5820,0.0015

227.5820,0.0015

228.5830,0.0015

229.5820,0.0015

230.5830,0.0015

231.5820,0.0015

232.5820,0.0015

233.5820,0.0015

234.5830,0.0015

235.5820,0.0015

236.5820,0.0015

237.5820,0.0015

238.5820,0.0015

239.5820,0.0015

240.5820,0.0015

241.5830,0.0015

242.5830,0.0015

243.5820,0.0015

244.5820,0.0015

245.5820,0.0015

246.5830,0.0015

247.5820,0.0015

248.5820,0.0015

249.5820,0.0015

250.5820,0.0015

251.5820,0.0015

252.5830,0.0015

253.5820,0.0015

254.5820,0.0015

255.5820,0.0015

256.5820,0.0015

257.5820,0.0015

258.5820,0.0015

259.5820,0.0015

260.5820,0.0015

261.5820,0.0015

262.5820,0.0015

263.5820,0.0015

