Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.9240,0.2302,0.0447,-0.2636,1.7747,2.0825,10.5408,0.4147,0.7138,10.5408,2.1177

2.5820,-1.3130,-0.5109,-0.0167,1.5895,1.8355,10.3556,0.5381,0.3538,10.3556,1.7826

3.5820,0.1067,0.4151,0.0451,1.5895,1.7121,10.2938,0.0442,0.6521,10.2938,2.0295

4.5830,0.3536,0.4151,0.1068,1.5895,1.5886,10.3556,0.3529,0.7344,10.3556,2.1089

5.5830,-0.4489,0.1682,-0.3254,1.7129,0.9711,10.2938,0.4764,0.4257,10.2938,1.8355

6.5820,-0.3254,0.2299,0.3538,1.8364,1.6503,10.4790,0.4147,0.6933,10.4790,2.0912

7.5820,0.1684,-0.1405,-0.0167,1.5277,1.8355,10.6025,0.5381,0.6521,10.6025,2.0736

8.5820,0.1684,-0.2022,-0.0784,1.7747,1.5886,10.4790,0.2912,0.5904,10.4790,2.0030

9.5820,-0.3254,0.0447,0.2303,1.7129,1.6503,10.3556,0.4147,0.6213,10.3556,2.0119

10.5830,-0.5106,-0.4492,0.3538,1.5895,1.7738,10.6025,0.5999,0.5595,10.6025,1.9942

11.5820,0.0450,-0.2022,-0.3254,1.6512,1.1564,10.3556,0.4147,0.4566,10.3556,1.8707

12.5820,-0.0785,0.6003,-0.5723,1.7747,1.7121,10.7260,0.4147,0.6418,10.7260,2.0824

13.5820,0.5388,0.1065,-0.1401,1.6512,1.6503,10.5408,-0.1410,0.6109,10.5408,2.0295

14.5820,-0.0785,0.5386,0.2920,1.5277,1.5886,10.3556,0.3529,0.7036,10.3556,2.0824

15.5820,-0.1402,0.1065,-0.1401,1.6512,1.7121,10.9729,0.5381,0.6212,10.9729,2.1001

16.5820,-0.2019,-0.2022,-0.0784,1.4660,1.6503,10.6642,0.5999,0.5389,10.6642,1.9854

17.5820,-0.3871,0.0447,-0.1401,1.6512,1.6503,9.9234,0.6616,0.5801,9.9234,1.9149

18.5820,0.0450,-0.5109,-0.2019,1.8364,1.7121,10.3556,-0.2645,0.4360,10.3556,1.8531

19.5830,-0.0168,-0.2640,-0.1401,1.7747,1.7121,10.4173,0.7234,0.6315,10.4173,2.0295

20.5820,0.0450,0.1065,-0.5723,2.0834,1.8355,10.2938,0.4147,0.6521,10.2938,2.0295

21.5820,-0.0785,-0.0788,-0.0784,1.4660,1.8355,10.4173,0.5999,0.6110,10.4173,2.0119

22.5820,0.0450,-0.0788,-0.2636,1.5895,1.7121,10.1704,0.4764,0.5801,10.1704,1.9501

23.5820,-0.1402,0.0447,-0.3871,1.7747,1.4033,10.5408,0.8468,0.5904,10.5408,2.0119

24.5830,-0.0785,-0.0788,-0.3254,1.7129,2.0208,10.2321,0.7234,0.6624,10.2321,2.0295

25.5830,0.1067,0.4769,0.1068,1.6512,1.5268,10.2938,0.3529,0.7036,10.2938,2.0736

26.5820,-0.1402,0.4769,-0.0784,1.8981,1.7121,10.4173,-0.0175,0.6418,10.4173,2.0383

27.5820,0.1684,-0.2022,0.1068,1.4660,1.5886,10.3556,0.3529,0.5801,10.3556,1.9766

28.5820,0.0450,0.2299,0.1686,1.6512,1.7738,10.4173,0.2912,0.6933,10.4173,2.0824

29.5820,0.0450,-0.0788,-0.1401,1.6512,2.1443,10.4790,0.0442,0.6110,10.4790,2.0207

30.5820,0.1684,-0.1405,-0.3254,1.5277,1.8355,10.4790,0.6616,0.6212,10.4790,2.0295

31.5830,-0.0785,0.1682,-0.2019,1.8364,1.4033,10.3556,0.4147,0.5904,10.3556,1.9854

32.5820,-0.0785,-0.0788,-0.0167,1.6512,2.0825,10.6642,0.2294,0.6315,10.6642,2.0648

33.5820,-0.0785,0.4151,0.0451,1.7747,1.6503,10.2321,0.1677,0.6624,10.2321,2.0295

34.5820,0.5388,0.2917,-0.3871,1.8981,1.5886,10.1704,0.4147,0.7241,10.1704,2.0736

35.5820,-0.2637,0.3534,-1.5602,2.3920,1.5268,10.5408,0.1677,0.4360,10.5408,1.8796

36.5820,-0.5106,-0.2022,-0.0784,1.5895,1.8973,10.2321,0.5381,0.5389,10.2321,1.9237

37.5820,0.0450,-0.0170,-0.1401,1.7129,1.6503,10.7877,0.2294,0.5801,10.7877,2.0383

38.5820,-0.0168,-0.0170,0.2303,1.3425,1.7738,10.6642,0.1677,0.5801,10.6642,2.0207

39.5820,1.1561,0.8473,-0.6958,1.7129,1.7738,10.2938,0.6616,0.9093,10.2938,2.2500

40.5830,0.2302,-0.0170,0.4155,3.1328,1.8973,10.2321,0.2912,0.9917,10.2321,2.3117

41.5820,-0.0785,0.0447,-0.3254,1.7129,1.0946,10.5408,0.5381,0.4978,10.5408,1.9325

42.5820,0.1684,-0.0788,0.5390,1.2191,1.7121,10.7260,0.4147,0.6624,10.7260,2.1001

43.5820,0.4153,0.4769,-0.1401,1.4660,1.5268,10.4790,0.2294,0.6624,10.4790,2.0648

44.5820,-0.0785,-0.0170,0.1068,1.5277,1.9590,10.4173,0.9086,0.7344,10.4173,2.1177

45.5820,0.3536,0.2299,-0.0784,1.8364,1.6503,10.2321,0.2294,0.7035,10.2321,2.0648

46.5820,0.1067,0.2299,0.6007,1.7747,1.3416,10.6642,0.2294,0.7138,10.6642,2.1353

47.5820,0.0450,0.3534,0.1068,1.4043,0.9094,11.0347,0.2912,0.5183,11.0347,2.0207

48.5820,-0.1402,0.1065,-0.1401,1.8981,1.7121,10.7877,0.6616,0.6830,10.7877,2.1265

49.5820,-0.3254,-0.1405,0.6007,1.8981,1.7121,10.1704,0.4147,0.6933,10.1704,2.0472

50.5820,0.1684,0.2917,0.1068,2.2686,1.7738,10.2938,0.2912,0.8167,10.2938,2.1706

51.5830,0.1067,0.2299,1.0947,1.8364,1.5268,10.4173,0.3529,0.8579,10.4173,2.2235

52.5820,-0.1402,-0.1405,0.4773,1.5277,1.5268,10.2321,0.3529,0.6007,10.2321,1.9766

53.5830,0.1067,-0.3257,0.1068,1.4043,1.5268,10.4173,0.1677,0.4978,10.4173,1.9148

54.5820,-0.3871,-0.2022,-0.1401,1.8981,1.2799,10.3556,0.4764,0.4875,10.3556,1.8972

55.5820,0.1067,0.4769,0.2920,1.4660,1.6503,10.4173,0.5381,0.7550,10.4173,2.1353

56.5830,0.1067,0.2299,0.9094,1.9599,1.7738,10.5408,0.2294,0.8682,10.5408,2.2500

57.5820,0.2919,0.0447,-0.0784,1.8364,1.4651,10.2938,0.4147,0.6624,10.2938,2.0383

58.5820,0.0450,-0.1405,-0.0784,1.5277,1.5886,10.0469,0.4764,0.5698,10.0469,1.9237

59.5820,-0.0168,0.4151,0.1686,1.4660,1.8973,10.1704,0.1060,0.6727,10.1704,2.0295

60.5830,0.0450,-0.6344,0.7860,1.6512,1.6503,10.4790,0.1060,0.6007,10.4790,2.0119

61.5830,-0.3254,0.1682,0.2920,2.7007,2.0208,10.3556,0.8468,0.9505,10.3556,2.2941

62.5820,-0.1402,0.0447,0.1686,1.7129,1.9590,10.4790,0.1060,0.6418,10.4790,2.0471

63.5830,-0.0168,-0.1405,0.2303,1.2808,1.7738,10.4790,0.2912,0.5698,10.4790,1.9854

64.5820,0.0450,-0.1405,0.1068,1.7747,1.8355,10.3556,0.2294,0.6418,10.3556,2.0295

65.5820,0.0450,-0.1405,0.1686,1.5895,1.8973,10.7260,0.2912,0.6418,10.7260,2.0824

66.5820,-0.0785,0.1682,1.1564,1.3425,1.8973,11.0964,0.5381,0.8373,11.0964,2.3029

67.5820,-0.1402,-0.2022,-0.1401,1.7129,1.7738,10.1704,0.4147,0.5698,10.1704,1.9413

