Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9240,-0.0492,-0.0116,61.0632,0.3435

2.5820,-0.0194,0.0501,Inf,0.0000

3.5820,-0.0078,0.0553,0.0000,0.0001

4.5830,-0.0144,0.0038,0.0000,0.0002

5.5830,-0.0134,0.0296,0.0000,0.0001

6.5820,-0.0128,0.0296,0.0000,0.0001

7.5820,-0.0123,0.0296,0.0000,0.0001

8.5820,-0.0107,0.0399,0.0000,0.0001

9.5820,-0.0083,0.0501,0.0000,0.0001

10.5830,-0.0060,0.0553,0.0000,0.0001

11.5820,0.0089,0.1428,0.0000,0.0001

12.5820,0.0070,0.0296,0.0000,0.0001

13.5820,0.0045,0.0296,0.0000,0.0001

14.5820,0.0030,-0.0116,0.0000,0.0001

15.5820,0.0035,0.0347,0.0000,0.0001

16.5820,0.0055,0.0501,0.0000,0.0001

17.5820,0.0055,0.0296,0.0000,0.0001

18.5820,0.0089,0.0759,0.0000,0.0001

19.5830,0.0080,0.0399,0.0000,0.0001

20.5820,0.0070,0.0450,0.0000,0.0001

21.5820,0.0000,0.0707,0.0000,0.0001

22.5820,0.0010,0.0399,0.0000,0.0001

23.5820,0.0040,0.0604,0.0000,0.0001

24.5830,0.0104,0.0553,0.0000,0.0001

25.5830,0.0119,0.0501,0.0000,0.0001

26.5820,0.0089,0.0193,0.0000,0.0001

27.5820,0.0114,0.0553,0.0000,0.0001

28.5820,0.0050,0.0090,0.0000,0.0001

29.5820,0.0055,0.0450,0.0000,0.0001

30.5820,0.0080,0.0707,0.0000,0.0001

31.5830,0.0050,0.0399,0.0000,0.0001

32.5820,0.0045,0.0347,0.0000,0.0001

33.5820,0.0030,0.0450,0.0000,0.0001

34.5820,0.0020,0.0450,0.0000,0.0001

35.5820,0.0015,0.0450,0.0000,0.0001

36.5820,-0.0005,-0.0013,0.0000,0.0001

37.5820,0.0010,0.0707,0.0000,0.0001

38.5820,0.0050,0.0501,0.0000,0.0001

39.5820,0.0080,0.0759,0.0000,0.0001

40.5830,0.0070,0.0604,0.0000,0.0001

41.5820,0.0055,0.0244,0.0000,0.0001

42.5820,0.0070,0.0501,0.0000,0.0001

43.5820,0.0065,0.0399,0.0000,0.0001

44.5820,0.0094,0.0759,0.0000,0.0001

45.5820,0.0070,0.0193,0.0000,0.0001

46.5820,0.0089,0.0193,0.0000,0.0001

47.5820,0.0050,0.0296,0.0000,0.0001

48.5820,0.0040,0.0399,0.0000,0.0001

49.5820,-0.0015,0.0193,0.0000,0.0000

50.5820,-0.0035,0.0399,0.0000,0.0001

51.5830,-0.0050,0.0090,0.0000,0.0001

52.5820,-0.0040,0.0604,0.0000,0.0001

53.5830,-0.0030,0.0501,0.0000,0.0001

54.5820,-0.0040,0.0656,0.0000,0.0001

55.5820,-0.0050,0.0090,0.0000,0.0001

56.5830,-0.0050,0.0193,0.0000,0.0001

57.5820,-0.0045,0.0347,0.0000,0.0001

58.5820,0.0045,0.1325,0.0000,0.0001

59.5820,0.0065,0.0399,0.0000,0.0001

60.5830,0.0065,0.0399,0.0000,0.0001

61.5830,0.0099,0.0450,0.0000,0.0001

62.5820,0.0075,0.0347,0.0000,0.0001

63.5830,0.0010,-0.0167,0.0000,0.0001

64.5820,0.0005,0.0604,0.0000,0.0001

65.5820,0.0020,0.0244,0.0000,0.0001

66.5820,0.0040,0.0399,0.0000,0.0001

67.5820,0.0124,0.1222,0.0000,0.0001

68.5820,0.0025,0.0296,0.0000,0.0001

69.5830,0.0030,0.0450,0.0000,0.0001

70.5820,0.0010,0.0193,0.0000,0.0001

71.5830,-0.0089,-0.0579,0.0000,0.0001

72.5820,-0.0075,0.0501,0.0000,0.0001

73.5830,-0.0025,0.0347,0.0000,0.0001

74.5830,-0.0030,0.0553,0.0000,0.0001

75.5820,0.0000,0.0553,0.0000,0.0001

76.5820,0.0000,0.0399,0.0000,0.0001

77.5820,-0.0070,0.0501,0.0000,0.0001

78.5830,-0.0084,0.0141,0.0000,0.0001

79.5830,-0.0094,0.0347,0.0000,0.0001

80.5820,-0.0089,0.0244,0.0000,0.0001

81.5830,0.0025,0.0604,0.0000,0.0001

82.5820,0.0020,0.0450,0.0000,0.0001

83.5820,0.0035,0.0501,0.0000,0.0001

84.5830,0.0035,0.0553,0.0000,0.0001

85.5820,0.0030,0.0501,0.0000,0.0001

86.5820,0.0030,0.0399,0.0000,0.0001

87.5820,0.0020,0.0399,0.0000,0.0001

88.5820,0.0050,0.0450,0.0000,0.0001

89.5820,0.0085,0.0707,0.0000,0.0001

90.5830,0.0094,0.0347,0.0000,0.0001

91.5820,0.0099,0.0656,0.0000,0.0001

92.5820,0.0104,0.0501,0.0000,0.0001

93.5820,0.0094,0.0399,0.0000,0.0001

94.5820,0.0080,0.0399,0.0000,0.0001

95.5820,0.0070,0.0399,0.0000,0.0001

96.5820,0.0080,0.0501,0.0000,0.0001

97.5830,0.0065,0.0244,0.0000,0.0001

98.5820,0.0080,0.0604,0.0000,0.0001

99.5820,0.0065,0.0553,0.0000,0.0001

100.5820,0.0094,0.0656,0.0000,0.0001

101.5830,0.0089,0.0604,0.0000,0.0001

102.5820,0.0099,0.0604,0.0000,0.0001

103.5830,0.0119,0.0604,0.0000,0.0001

104.5830,0.0134,0.0553,0.0000,0.0001

105.5820,0.0129,0.0347,0.0000,0.0001

106.5820,0.0129,0.0501,0.0000,0.0001

107.5830,0.0159,0.0553,0.0000,0.0001

108.5830,0.0189,0.0913,0.0000,0.0001

109.5820,0.0263,0.1325,0.0000,0.0001

110.5820,0.0254,0.0553,0.0000,0.0001

111.5830,0.0229,0.0347,0.0000,0.0001

112.5840,0.0229,0.0604,0.0000,0.0001

113.5820,0.0214,0.0450,0.0000,0.0001

114.5830,0.0174,0.0141,0.0000,0.0001

115.5820,0.0184,0.0450,0.0000,0.0001

116.5820,0.0169,0.0347,0.0000,0.0001

117.5820,0.0129,0.0141,0.0000,0.0001

118.5820,0.0030,-0.0116,0.0000,0.0001

119.5820,-0.0055,0.0450,0.0000,0.0001

120.5820,-0.0025,0.0862,0.0000,0.0001

121.5830,-0.0035,0.0244,0.0000,0.0001

122.5820,-0.0065,0.0296,0.0000,0.0001

123.5820,-0.0070,0.0399,0.0000,0.0001

124.5820,-0.0079,0.0038,0.0000,0.0001

125.5820,-0.0050,0.0759,0.0000,0.0001

126.5830,-0.0010,0.0759,0.0000,0.0001

127.5820,0.0010,0.0347,0.0000,0.0001

128.5830,0.0104,0.0862,0.0000,0.0001

129.5830,0.0139,0.0810,0.0000,0.0001

130.5830,0.0189,0.1376,0.0000,0.0001

131.5830,0.0184,0.0193,0.0000,0.0001

132.5830,0.0174,0.0193,0.0000,0.0001

133.5820,0.0174,0.0399,0.0000,0.0001

134.5830,0.0244,0.0759,0.0000,0.0001

135.5830,0.0194,0.0244,0.0000,0.0001

136.5820,0.0169,0.0501,0.0000,0.0001

137.5830,0.0209,0.0759,0.0000,0.0001

138.5830,0.0154,0.0296,0.0000,0.0001

139.5830,0.0119,0.0450,0.0000,0.0001

140.5820,0.0015,0.0296,0.0000,0.0001

141.5820,0.0050,0.0553,0.0000,0.0001

142.5820,0.0075,0.0450,0.0000,0.0001

143.5830,0.0065,0.0296,0.0000,0.0001

144.5820,0.0020,0.0296,0.0000,0.0001

145.5830,0.0040,0.0450,0.0000,0.0001

146.5830,0.0050,0.0604,0.0000,0.0001

147.5820,0.0060,0.0862,0.0000,0.0001

148.5830,0.0104,0.0759,0.0000,0.0001

149.5820,0.0094,0.0347,0.0000,0.0001

150.5820,0.0119,0.0553,0.0000,0.0001

151.5830,0.0109,0.0450,0.0000,0.0001

152.5820,0.0114,0.0501,0.0000,0.0001

153.5820,0.0109,0.0244,0.0000,0.0001

154.5820,0.0199,0.1222,0.0000,0.0001

155.5830,0.0199,0.0450,0.0000,0.0001

156.5830,0.0169,0.0296,0.0000,0.0001

157.5830,0.0109,0.0244,0.0000,0.0001

158.5820,0.0089,0.0553,0.0000,0.0001

159.5820,0.0085,0.0296,0.0000,0.0001

160.5820,0.0085,0.0553,0.0000,0.0001

161.5820,0.0099,0.0604,0.0000,0.0001

162.5820,0.0114,0.0656,0.0000,0.0001

163.5830,0.0139,0.0501,0.0000,0.0001

164.5820,0.0075,0.0553,0.0000,0.0000

165.5830,0.0089,0.0604,0.0000,0.0001

166.5820,0.0094,0.0347,0.0000,0.0001

167.5820,0.0094,0.0244,0.0000,0.0000

168.5830,0.0099,0.0604,0.0000,0.0001

169.5820,0.0199,0.1325,0.0000,0.0001

170.5830,0.0204,0.0604,0.0000,0.0001

171.5820,0.0204,0.0604,0.0000,0.0001

172.5820,0.0154,0.0141,0.0000,0.0001

173.5820,0.0139,0.0347,0.0000,0.0001

174.5820,0.0099,0.0141,0.0000,0.0001

175.5820,0.0094,0.0553,0.0000,0.0001

176.5820,0.0089,0.0296,0.0000,0.0001

177.5820,0.0159,0.0965,0.0000,0.0001

178.5820,0.0149,0.0501,0.0000,0.0001

179.5820,0.0070,0.0501,0.0000,0.0001

180.5830,0.0070,0.0604,0.0000,0.0001

181.5820,0.0080,0.0707,0.0000,0.0001

182.5830,0.0129,0.0656,0.0000,0.0001

183.5830,0.0139,0.0450,0.0000,0.0001

184.5820,0.0169,0.0450,0.0000,0.0001

185.5820,0.0159,0.0450,0.0000,0.0001

186.5820,0.0159,0.0296,0.0000,0.0001

187.5820,0.0055,-0.0116,0.0000,0.0001

188.5830,0.0025,0.0193,0.0000,0.0001

189.5820,0.0025,0.0501,0.0000,0.0001

190.5820,0.0015,0.0501,0.0000,0.0001

191.5830,-0.0020,0.0347,0.0000,0.0001

