Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
4.6840,47.5124,47.7101,47.7425,47.4601,47.5851,30.6075,47.2905,45.1173,47.6020,37.8624,45.1282

5.2520,47.5098,47.7238,47.7558,47.4636,47.5817,30.6336,47.2829,45.1346,47.6069,37.8841,45.1357

6.2520,47.4999,47.7270,47.7316,47.4723,47.5654,30.6268,47.2809,45.1280,47.5992,37.8774,45.1290

7.2530,47.5302,47.7239,47.7433,47.4771,47.5706,30.6106,47.2774,45.1310,47.6090,37.8708,45.1330

8.2520,47.5347,47.7300,47.7499,47.4656,47.5721,30.6387,47.2995,45.1295,47.6105,37.8841,45.1400

9.2520,47.5186,47.7304,47.7572,47.4697,47.5683,30.6086,47.2968,45.1175,47.6088,37.8631,45.1334

10.2520,47.5311,47.7394,47.7681,47.4908,47.5876,30.6064,47.3033,45.1124,47.6234,37.8594,45.1424

11.2520,47.5440,47.7427,47.7607,47.4751,47.5964,30.6255,47.2990,45.1169,47.6238,37.8712,45.1450

