Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
4.6840,4.9706,5.4775,8.0713,8.8401,0.5389,0.0457,6.7799,5.7797,0.0457,4.9606

5.2520,4.1990,5.7245,8.3183,8.8401,0.5389,0.0457,6.7799,5.7335,0.0457,4.9209

6.2520,4.4562,5.6010,8.1948,8.8401,0.7859,0.1692,7.2944,5.8621,0.1692,5.0488

7.2530,3.6847,5.7245,8.3183,9.0974,0.4772,0.0457,7.0372,5.7232,0.0457,4.9121

8.2520,4.4562,5.6010,8.3183,8.5829,0.9094,0.0457,7.2944,5.8604,0.0457,5.0297

9.2520,3.9418,5.8479,8.5653,9.3546,0.4155,0.0457,6.7799,5.8175,0.0457,4.9930

10.2520,4.1990,5.4775,8.0096,8.5829,0.6007,-0.0160,7.2944,5.6940,-0.0160,4.8783

11.2520,4.9706,5.5392,8.3800,8.8401,0.6007,-0.0160,7.0372,5.8947,-0.0160,5.0503

