Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2020,-0.9449,0.5386,-0.3871,7.2968,0.2302,9.7382,5.4937,2.0379,9.7382,3.1379

1.9270,-0.1733,0.5386,0.4155,7.2968,0.1067,5.2932,5.7509,2.3225,5.2932,2.7469

2.9270,0.8555,-0.0788,0.2303,6.7823,-0.0167,3.3177,4.9792,2.1253,3.3177,2.2956

3.9270,-0.1733,0.5386,-0.3254,8.3257,0.0450,3.6881,5.7509,2.3602,3.6881,2.5499

4.9270,0.0839,0.2299,-0.5106,9.0974,0.1067,3.0707,5.7509,2.4597,3.0707,2.5470

5.9270,-1.9737,0.4769,-0.0167,7.8112,0.0450,3.1942,5.7509,2.0156,3.1942,2.1840

6.9270,0.3411,0.2917,-0.0784,7.2968,-0.2637,2.8238,6.2654,2.3088,2.8238,2.3824

7.9270,-0.6877,1.2794,-0.0167,6.7823,-0.0785,2.8238,4.9792,2.0430,2.8238,2.1545

8.9270,-0.6877,0.3534,-0.2019,7.5540,0.1067,2.8238,5.7509,2.1459,2.8238,2.2427

9.9270,-0.4305,0.2917,-0.2636,7.8112,-0.0785,2.5769,5.7509,2.1802,2.5769,2.2369

10.9270,0.0839,-0.5109,0.1068,7.5540,-0.0167,2.6386,6.0082,2.2042,2.6386,2.2663

11.9270,2.6559,0.2917,-0.0167,7.5540,-0.0785,2.0830,5.7509,2.6929,2.0830,2.6057

12.9280,0.8555,0.2917,-0.0167,8.3257,-0.3255,2.5769,5.7509,2.4803,2.5769,2.4941

13.9270,-1.2021,0.3534,0.0451,7.8112,-0.0785,2.5769,5.4937,2.0705,2.5769,2.1428

14.9270,-0.9449,0.3534,0.1686,7.2968,0.1067,3.3177,5.7509,2.1219,3.3177,2.2927

15.9280,-0.4305,0.4151,0.3538,7.2968,0.2302,3.0090,5.4937,2.2265,3.0090,2.3383

16.9270,-0.6877,-0.0788,-0.3871,8.3257,-0.0785,3.0707,6.7799,2.3123,3.0707,2.4206

17.9280,0.3411,0.1682,0.5390,7.2968,0.1685,3.0090,6.0082,2.4203,3.0090,2.5044

18.9280,0.5983,0.4769,0.3538,7.2968,-0.0167,2.7621,6.0082,2.4528,2.7621,2.4970

19.9270,-1.7165,0.4151,-0.5106,7.5540,0.4155,2.5151,5.7509,1.9847,2.5151,2.0605

20.9270,-0.6877,0.2917,-0.2636,6.7823,-0.0785,2.5769,6.2654,2.0516,2.5769,2.1266

21.9270,0.5983,0.2299,-0.3254,7.2968,0.1067,2.3299,5.4937,2.2333,2.3299,2.2471

22.9270,-0.9449,0.6003,-0.2636,7.0395,-0.0785,2.4534,6.0082,2.0602,2.4534,2.1163

23.9270,0.3411,0.4769,-0.1401,7.8112,0.0450,2.7003,5.2364,2.2951,2.7003,2.3530

24.9270,0.5983,0.2917,-0.3254,7.8112,-0.0167,2.3917,5.7509,2.3517,2.3917,2.3574

25.9270,-0.9449,0.2299,0.3538,6.2678,0.2302,2.3917,5.7509,1.9813,2.3917,2.0399

26.9280,-0.9449,0.6003,-0.3871,8.0684,-0.0167,2.4534,5.2364,2.0927,2.4534,2.1443

27.9270,-1.4593,0.9090,0.1068,7.0395,0.1685,2.3917,5.7509,2.0859,2.3917,2.1296

28.9270,-1.4593,0.6003,0.1068,8.0684,-0.0785,2.6386,6.0082,2.2077,2.6386,2.2692

29.9270,-0.4305,0.2299,0.4773,7.2968,-0.0785,2.4534,4.9792,2.0790,2.4534,2.1325

30.9270,-0.6877,0.2917,0.2303,7.2968,-0.0167,2.3299,5.4937,2.1013,2.3299,2.1340

31.9280,-0.1733,0.3534,0.1068,7.5540,-0.0167,2.3299,5.7509,2.2625,2.3299,2.2721

32.9270,-1.4593,0.2917,0.0451,7.8112,-0.0785,2.7003,5.4937,2.0173,2.7003,2.1149

33.9280,-1.9737,0.4151,-0.0784,8.0684,0.1685,2.6386,4.9792,1.9298,2.6386,2.0311

34.9270,0.0839,0.5386,0.2920,7.0395,0.3537,2.3299,7.0372,2.5575,2.3299,2.5250

35.9270,-0.4305,0.1682,0.1686,7.0395,1.0946,2.3917,6.0082,2.3414,2.3917,2.3486

36.9270,-0.6877,0.5386,0.4773,6.7823,0.1067,2.4534,6.2654,2.2471,2.4534,2.2766

37.9270,-0.9449,0.1682,1.3416,5.4962,0.9711,2.5151,6.0082,2.1734,2.5151,2.2222

