Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
0.8900,24.7048,24.4729,23.8730,24.0758,23.9434,24.2199,24.1320,24.1443,24.2003,24.1821,24.1958

1.2430,24.7226,24.4806,23.8816,24.0802,23.9568,24.2391,24.1129,24.1550,24.2058,24.1970,24.2036

1.9490,24.7439,24.4953,23.8732,24.0963,23.9465,24.2146,24.1234,24.1550,24.2131,24.1848,24.2060

2.9490,24.7295,24.4904,23.8764,24.0924,23.9572,24.2427,24.1009,24.1529,24.2078,24.1978,24.2053

3.9490,24.7143,24.5021,23.8630,24.0895,23.9268,24.2266,24.1051,24.1486,24.2001,24.1876,24.1970

4.9500,24.7337,24.4847,23.8734,24.0843,23.9344,24.2119,24.1145,24.1613,24.2042,24.1866,24.1998

5.9500,24.7469,24.5046,23.8868,24.0981,23.9359,24.2275,24.1121,24.1575,24.2141,24.1925,24.2087

