Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2080,-0.1733,0.0447,2.6382,2.4094,2.2060,0.0457,1.1204,1.3742,0.0457,1.1844

1.7190,-0.6877,0.2917,2.5147,3.4383,2.1443,-0.0778,1.1204,1.4703,-0.0778,1.2491

2.7190,-0.1733,0.0447,2.5764,3.1811,2.2677,0.0457,1.6349,1.5886,0.0457,1.3682

3.7190,0.0839,0.1065,2.5147,2.6666,2.3912,0.1074,0.8631,1.4377,0.1074,1.2476

4.7200,0.3411,0.1065,2.3295,2.6666,2.3295,-0.0778,1.8921,1.6109,-0.0778,1.3696

5.7190,-0.4305,0.0447,2.5147,2.4094,2.2060,-0.0160,1.6349,1.3965,-0.0160,1.1947

6.7190,0.5983,0.0447,2.5764,2.6666,2.3912,-0.0778,1.6349,1.6520,-0.0778,1.4049

7.7190,0.0839,-0.0170,2.5764,3.4383,2.2060,0.0457,1.3776,1.6109,0.0457,1.3873

8.7200,-0.4305,0.0447,2.7617,2.4094,2.3912,-0.0160,1.6349,1.4686,-0.0160,1.2565

9.7190,-0.4305,0.1682,2.5147,2.9239,2.2677,0.0457,1.1204,1.4274,0.0457,1.2300

10.7190,-0.4305,0.0447,2.5764,3.1811,2.3295,-0.0160,1.3776,1.5131,-0.0160,1.2947

11.7190,-0.4305,-0.0788,2.5764,2.6666,2.3295,-0.0160,1.1204,1.3639,-0.0160,1.1668

12.7190,-0.4305,0.1682,2.5147,2.9239,2.3295,0.0457,1.6349,1.5234,0.0457,1.3123

13.7190,0.0839,0.1682,2.5147,3.1811,2.2677,-0.0778,1.1204,1.5560,-0.0778,1.3226

14.7200,0.3411,0.0447,2.6382,2.9239,2.3912,0.1692,0.8631,1.5337,0.1692,1.3388

15.7190,-0.1733,0.2299,2.5147,2.9239,2.3912,0.1074,0.0913,1.3296,0.1074,1.1550

16.7200,-0.1733,0.1682,2.5147,2.9239,2.3912,0.2926,1.3776,1.5337,0.2926,1.3564

17.7190,0.5983,0.0447,2.5764,7.0395,2.7617,-0.0160,1.6349,2.4426,-0.0160,2.0914

18.7200,0.0839,0.1682,2.5764,2.9239,2.3912,0.1692,1.1204,1.5440,0.1692,1.3476

19.7190,-1.2021,0.3534,2.3912,2.6666,2.2677,0.1692,1.1204,1.2662,0.1692,1.1095

20.7200,-0.1733,0.1065,2.6999,3.1811,2.2677,0.1692,1.1204,1.5337,0.1692,1.3388

21.7190,0.3411,-0.0170,2.7617,2.9239,2.3295,-0.0160,0.8631,1.5337,-0.0160,1.3123

22.7190,0.0839,-0.0170,2.6999,2.4094,2.4530,0.1692,1.3776,1.5011,0.1692,1.3108

23.7190,-0.1733,0.1065,2.5764,2.1522,2.2677,0.1074,1.1204,1.3416,0.1074,1.1653

24.7190,0.3411,-0.0788,2.6382,3.1811,2.4530,-0.1395,0.8631,1.5663,-0.1395,1.3226

25.7190,0.5983,0.0447,2.5764,2.6666,2.5147,0.1074,1.6349,1.6726,0.1074,1.4490

26.7190,-0.6877,-0.0170,2.6382,2.9239,2.2060,0.1074,1.3776,1.4068,0.1074,1.2212

27.7190,-0.6877,-0.2022,2.8234,2.9239,2.5147,0.0457,1.6349,1.5012,0.0457,1.2932

28.7190,0.3411,0.0447,2.6999,2.6666,2.4530,-0.1395,1.1204,1.5543,-0.1395,1.3123

29.7190,-0.1733,0.0447,2.6999,3.4383,2.3295,0.0457,1.3776,1.6195,0.0457,1.3946

30.7190,-0.1733,0.0447,2.6999,2.4094,2.3912,0.0457,1.6349,1.5011,0.0457,1.2932

31.7200,0.3411,0.1682,2.6382,3.1811,2.3295,-0.0160,0.8631,1.5869,-0.0160,1.3579

32.7200,-0.4305,0.0447,1.3416,3.6956,2.0825,0.1074,0.8631,1.2662,0.1074,1.1006

33.7190,-0.1733,0.1065,2.6382,3.4383,2.3912,0.0457,1.6349,1.6726,0.0457,1.4402

34.7190,0.3411,-0.0788,2.5764,2.9239,2.3912,-0.0778,-0.1659,1.3313,-0.0778,1.1300

35.7200,0.0839,-0.1405,2.5764,2.9239,2.3295,-0.0160,1.1204,1.4823,-0.0160,1.2682

36.7190,-0.4305,0.1065,2.6999,3.1811,2.3295,0.0457,0.3486,1.3725,0.0457,1.1830

37.7200,0.8555,-0.0170,2.6999,2.9239,2.3912,-0.1395,1.1204,1.6623,-0.1395,1.4049

38.7190,-1.2021,0.1065,2.6999,2.9239,2.3295,0.1074,1.8921,1.4583,0.1074,1.2653

39.7200,0.0839,0.1065,2.5764,2.6666,2.3295,-0.0160,0.3486,1.3519,-0.0160,1.1565

40.7190,-0.6877,0.1065,2.3295,2.6666,2.3295,-0.0160,1.6349,1.3965,-0.0160,1.1947

41.7190,-0.1733,0.1682,2.5147,3.1811,2.3295,0.0457,0.3486,1.3948,0.0457,1.2021

42.7190,0.3411,0.0447,2.5764,2.9239,2.4530,-0.1395,1.3776,1.6194,-0.1395,1.3682

43.7190,-0.9449,-0.0170,2.5147,2.6666,2.3295,-0.0160,1.1204,1.2782,-0.0160,1.0933

44.7190,0.3411,-0.1405,2.3912,2.9239,2.3295,-0.2013,1.3776,1.5371,-0.2013,1.2888

