Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V)
110.9850,0.2498,0.0553

111.9840,0.2544,0.0604

112.9840,0.2590,0.0656

113.9840,0.2683,0.0759

114.9840,0.2451,0.0501

115.9840,0.2359,0.0399

116.9840,0.2683,0.0759

117.9850,0.2173,0.0193

118.9840,0.2405,0.0450

119.9840,0.2359,0.0399

120.9840,0.2405,0.0450

121.9840,0.2359,0.0399

122.9840,0.2312,0.0347

123.9840,0.2451,0.0501

124.9840,0.2312,0.0347

125.9840,0.2498,0.0553

126.9850,0.2405,0.0450

127.9840,0.2451,0.0501

128.9850,0.2451,0.0501

129.9850,0.2405,0.0450

130.9850,0.2359,0.0399

131.9840,0.2637,0.0707

132.9840,0.2451,0.0501

133.9840,0.2312,0.0347

134.9840,0.2451,0.0501

135.9850,0.2312,0.0347

136.9840,0.2220,0.0244

137.9840,0.2359,0.0399

138.9840,0.2498,0.0553

139.9840,0.2498,0.0553

140.9850,0.2405,0.0450

141.9840,0.2359,0.0399

142.9840,0.2405,0.0450

143.9840,0.2498,0.0553

144.9840,0.2451,0.0501

145.9840,0.2637,0.0707

146.9840,0.2683,0.0759

147.9850,0.2359,0.0399

148.9850,0.2359,0.0399

149.9840,0.2544,0.0604

150.9840,0.2544,0.0604

151.9850,0.2359,0.0399

152.9840,0.2405,0.0450

153.9840,0.2405,0.0450

154.9840,0.2498,0.0553

155.9840,0.2312,0.0347

156.9850,0.2775,0.0862

157.9840,0.2498,0.0553

158.9840,0.2451,0.0501

159.9850,0.2359,0.0399

160.9840,0.2405,0.0450

161.9840,0.2266,0.0296

162.9840,0.2451,0.0501

163.9840,0.2359,0.0399

164.9840,0.1757,-0.0270

165.9840,0.2544,0.0604

166.9840,0.2822,0.0913

167.9850,0.2405,0.0450

168.9840,0.2451,0.0501

169.9850,0.2220,0.0244

170.9840,0.2173,0.0193

171.9860,0.2405,0.0450

172.9850,0.2266,0.0296

173.9840,0.2312,0.0347

174.9840,0.2498,0.0553

175.9840,0.2359,0.0399

176.9840,0.2405,0.0450

177.9840,0.2312,0.0347

178.9850,0.2220,0.0244

179.9840,0.1896,-0.0116

180.9840,0.2359,0.0399

181.9840,0.2220,0.0244

