Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2090,-0.4305,0.1065,2.4529,2.4094,2.1443,-0.0160,1.1204,1.3005,-0.0160,1.1124

1.9550,0.3411,0.0447,2.4529,2.6666,2.2060,-0.0160,0.8631,1.4291,-0.0160,1.2226

2.9540,-0.6877,-0.0170,2.2060,2.9239,1.9590,-0.0160,0.8631,1.2079,-0.0160,1.0330

3.9540,-1.4593,-0.0170,2.2060,2.4094,2.1443,0.1692,0.6059,0.9815,0.1692,0.8655

4.9550,-0.4305,0.0447,2.2677,2.6666,1.8973,-0.0160,1.1204,1.2610,-0.0160,1.0786

5.9540,-0.4305,0.1065,2.3295,2.9239,2.2060,0.0457,0.6059,1.2902,0.0457,1.1124

6.9540,-0.9449,-0.0170,2.3912,2.4094,2.0208,0.0457,1.1204,1.1633,0.0457,1.0036

7.9550,-0.4305,0.1065,2.3295,2.6666,2.0825,0.1074,0.8631,1.2696,0.1074,1.1036

8.9540,-0.4305,0.1682,2.3295,2.9239,2.1443,0.1074,0.3486,1.2473,0.1074,1.0845

9.9540,-0.1733,-0.0788,2.2677,2.6666,2.1443,-0.0778,0.6059,1.2387,-0.0778,1.0507

10.9540,-0.1733,0.1682,2.0825,2.1522,2.1443,-0.0160,1.1204,1.2490,-0.0160,1.0683

11.9540,-0.4305,0.1065,2.3295,2.6666,2.0825,0.1074,0.8631,1.2696,0.1074,1.1036

12.9540,-0.4305,0.0447,2.5147,2.6666,2.0825,-0.0160,1.3776,1.3759,-0.0160,1.1771

13.9550,-0.1733,-0.0170,2.2677,2.4094,2.0825,0.1074,0.8631,1.2387,0.1074,1.0771

14.9540,-0.1733,0.1065,2.3912,2.6666,2.2060,0.0457,0.8631,1.3433,0.0457,1.1580

15.9540,-0.1733,-0.0170,2.3295,2.4094,2.1443,-0.1395,0.6059,1.2164,-0.1395,1.0227

16.9540,-0.1733,0.1065,2.3912,1.6377,2.0208,-0.0778,0.8631,1.1410,-0.0778,0.9669

17.9540,-0.4305,-0.0170,2.3295,2.9239,2.1443,0.1074,0.6059,1.2593,0.1074,1.0948

18.9540,-0.1733,0.1065,2.1442,2.1522,2.0825,-0.0778,0.8631,1.1959,-0.0778,1.0139

