Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2600,33.1098,32.9179,33.0314,33.0693,33.2156,29.1045,35.0853,30.3296,33.0688,29.7170,32.4829

2.2500,33.1246,32.9311,33.0211,33.0909,33.2381,29.1042,35.1015,30.3152,33.0812,29.7097,32.4909

3.2500,33.1375,32.9426,33.0326,33.0917,33.2412,29.1482,35.0919,30.3014,33.0891,29.7248,32.4984

4.2500,33.1138,32.9394,33.0346,33.1049,33.2512,29.2044,35.0916,30.2654,33.0888,29.7349,32.5007

5.2500,33.1357,32.9231,33.0310,33.1102,33.2452,29.2621,35.1083,30.2408,33.0890,29.7514,32.5070

6.2500,33.1415,32.9440,33.0439,33.0852,33.2483,29.2609,35.0744,30.1916,33.0926,29.7263,32.4987

7.2500,33.1420,32.9096,33.0217,33.1023,33.2453,29.3028,35.0992,30.1644,33.0842,29.7336,32.4984

8.2510,33.1548,32.9327,33.0255,33.0982,33.2351,29.3040,35.0774,30.1260,33.0893,29.7150,32.4942

9.2510,33.1440,32.9234,33.0050,33.1049,33.2329,29.3044,35.0979,30.1166,33.0820,29.7105,32.4911

10.2500,33.1501,32.9308,33.0091,33.0925,33.2247,29.3222,35.0778,30.1076,33.0814,29.7149,32.4894

11.2500,33.1251,32.9238,33.0139,33.0917,33.2262,29.3231,35.0809,30.0821,33.0761,29.7026,32.4834

12.2500,33.1504,32.9346,33.0213,33.0757,33.2454,29.3315,35.0879,30.0708,33.0855,29.7012,32.4897

13.2500,33.1536,32.9086,33.0193,33.0976,33.2152,29.3357,35.0818,30.0961,33.0789,29.7159,32.4885

14.2500,33.1317,32.9120,33.0114,33.0662,33.2280,29.3358,35.0595,30.0793,33.0699,29.7076,32.4780

15.2500,33.1158,32.9101,32.9968,33.0709,33.2195,29.3410,35.0679,30.0737,33.0626,29.7073,32.4745

16.2510,33.1348,32.8897,33.0027,33.0857,33.2094,29.3328,35.0878,30.0251,33.0645,29.6790,32.4710

17.2510,33.1377,32.9105,32.9912,33.0657,33.1951,29.3310,35.0668,30.0308,33.0600,29.6809,32.4661

18.2500,33.1310,32.8766,32.9657,33.0740,33.2254,29.3421,35.0718,29.9978,33.0545,29.6699,32.4605

19.2510,33.1250,32.9118,32.9868,33.0628,33.2058,29.3281,35.0663,29.9866,33.0584,29.6573,32.4592

20.2500,33.1316,32.8858,32.9857,33.0597,33.1990,29.3409,35.0640,29.9965,33.0524,29.6687,32.4579

21.2500,33.1074,32.8863,32.9576,33.0631,33.1817,29.3302,35.0609,29.9806,33.0392,29.6554,32.4460

22.2500,33.1208,32.8800,32.9620,33.0497,33.1823,29.3389,35.0579,29.9847,33.0390,29.6618,32.4470

23.2510,33.1133,32.8730,32.9565,33.0376,33.1932,29.3333,35.0607,29.9696,33.0347,29.6515,32.4422

24.2500,33.1098,32.8752,32.9652,33.0196,33.1710,29.3298,35.0670,29.9929,33.0282,29.6613,32.4413

25.2500,33.0901,32.8603,32.9405,33.0197,33.1632,29.3214,35.0587,29.9624,33.0147,29.6419,32.4270

26.2500,33.0825,32.8292,32.9249,33.0228,33.1415,29.3198,35.0491,29.9919,33.0002,29.6558,32.4202

27.2500,33.0940,32.8474,32.9421,33.0157,33.1573,29.3360,35.0522,29.9973,33.0113,29.6666,32.4302

28.2520,33.0758,32.8451,32.9263,33.0318,33.1372,29.3178,35.0532,29.9828,33.0032,29.6503,32.4213

29.2500,33.0703,32.8287,32.9038,32.9966,33.1457,29.3522,35.0346,29.9745,32.9890,29.6633,32.4133

30.2510,33.0607,32.8112,32.9139,33.0128,33.1431,29.3195,35.0503,29.9817,32.9883,29.6506,32.4116

31.2500,33.0707,32.8145,32.8965,32.9959,33.1342,29.3311,35.0594,29.9952,32.9824,29.6631,32.4122

32.2500,33.0420,32.8149,32.8988,32.9823,33.1149,29.3582,35.0420,29.9819,32.9706,29.6701,32.4044

33.2510,33.0516,32.8125,32.8913,32.9649,33.1468,29.3411,35.0432,29.9934,32.9734,29.6672,32.4056

34.2500,33.0433,32.7793,32.8866,32.9720,33.1075,29.3190,35.0521,29.9930,32.9577,29.6560,32.3941

35.2510,33.0383,32.7892,32.8765,32.9641,33.1217,29.3328,35.0616,29.9767,32.9579,29.6547,32.3951

36.2510,33.0395,32.7757,32.8686,32.9755,33.0950,29.3176,35.0422,29.9934,32.9508,29.6555,32.3884

37.2500,33.0377,32.7754,32.8636,32.9658,33.0896,29.3054,35.0274,29.9949,32.9464,29.6502,32.3825

38.2500,33.0343,32.7539,32.8589,32.9569,33.0952,29.3072,35.0207,29.9957,32.9398,29.6515,32.3778

39.2500,33.0296,32.7545,32.8492,32.9360,33.0649,29.3232,35.0273,30.0202,32.9268,29.6717,32.3756

40.2510,33.0011,32.7561,32.8358,32.9413,33.0670,29.3031,35.0208,29.9818,32.9203,29.6424,32.3634

41.2510,33.0060,32.7355,32.8363,32.9376,33.0726,29.3066,35.0145,29.9665,32.9176,29.6365,32.3595

42.2500,32.9921,32.7145,32.8228,32.9311,33.0587,29.2992,35.0095,29.9511,32.9038,29.6252,32.3474

43.2500,32.9838,32.7474,32.8266,32.9364,33.0690,29.3101,35.0077,29.9536,32.9126,29.6318,32.3543

44.2500,32.9771,32.7153,32.7969,32.9071,33.0304,29.3128,35.0071,29.9614,32.8854,29.6371,32.3385

45.2500,32.9830,32.7387,32.8189,32.8991,33.0369,29.2981,35.0009,29.9523,32.8953,29.6252,32.3410

46.2500,32.9658,32.7085,32.8023,32.9013,33.0330,29.2926,35.0043,29.9454,32.8822,29.6190,32.3317

47.2500,32.9711,32.7053,32.7803,32.8844,33.0345,29.3026,35.0002,29.9596,32.8751,29.6311,32.3297

48.2500,32.9808,32.6777,32.7893,32.8883,33.0092,29.3109,35.0193,29.9727,32.8691,29.6418,32.3310

49.2500,32.9534,32.6837,32.7771,32.8844,33.0031,29.2923,35.0003,29.9640,32.8603,29.6282,32.3198

50.2510,32.9541,32.6915,32.7698,32.8768,33.0052,29.2827,34.9973,29.9760,32.8595,29.6294,32.3192

51.2500,32.9268,32.6788,32.7824,32.8697,33.0098,29.2732,34.9972,29.9782,32.8535,29.6257,32.3145

52.2500,32.9367,32.6691,32.7700,32.8408,33.0044,29.2949,34.9874,29.9924,32.8442,29.6436,32.3120

53.2500,32.9315,32.6801,32.7809,32.8363,32.9891,29.2812,34.9836,30.0041,32.8436,29.6427,32.3109

54.2500,32.9187,32.6881,32.7580,32.8265,32.9948,29.2693,34.9774,30.0228,32.8372,29.6460,32.3070

55.2500,32.9371,32.6560,32.7357,32.8703,32.9716,29.2656,34.9751,30.0294,32.8341,29.6475,32.3051

56.2500,32.9164,32.6664,32.7091,32.8386,32.9778,29.2815,34.9811,30.0547,32.8217,29.6681,32.3032

57.2510,32.8894,32.6382,32.7404,32.8431,32.9721,29.2714,34.9781,30.0484,32.8166,29.6599,32.2976

58.2510,32.9062,32.6421,32.7373,32.8213,32.9807,29.2789,34.9827,30.0723,32.8175,29.6756,32.3027

59.2510,32.8823,32.6484,32.7286,32.8383,32.9504,29.2775,34.9734,30.0822,32.8096,29.6798,32.2976

60.2510,32.8922,32.6413,32.7154,32.8317,32.9414,29.2733,34.9702,30.0799,32.8044,29.6766,32.2932

61.2500,32.8843,32.6308,32.7138,32.8184,32.9487,29.2475,34.9632,30.0988,32.7992,29.6731,32.2882

62.2510,32.8604,32.6456,32.7262,32.7947,32.9546,29.2532,34.9665,30.0988,32.7963,29.6760,32.2875

63.2510,32.8713,32.6039,32.7090,32.7934,32.9378,29.2584,34.9895,30.1031,32.7831,29.6808,32.2833

64.2510,32.8489,32.6248,32.6929,32.8035,32.9428,29.2571,34.9569,30.1070,32.7826,29.6821,32.2792

65.2500,32.8739,32.6249,32.6863,32.7759,32.9236,29.2710,34.9514,30.1227,32.7769,29.6968,32.2787

66.2500,32.8435,32.6201,32.6923,32.7772,32.9272,29.2427,34.9697,30.1152,32.7720,29.6790,32.2735

67.2500,32.8517,32.5869,32.6826,32.7769,32.9241,29.2510,34.9499,30.1267,32.7645,29.6889,32.2687

68.2510,32.8247,32.5840,32.6642,32.7716,32.9193,29.2667,34.9659,30.1391,32.7528,29.7029,32.2669

69.2500,32.8262,32.5938,32.6730,32.7617,32.9052,29.2357,34.9697,30.1439,32.7520,29.6898,32.2636

70.2500,32.8207,32.6011,32.6742,32.7793,32.8852,29.2543,34.9667,30.1502,32.7521,29.7022,32.2665

71.2500,32.8399,32.5850,32.6633,32.7491,32.8841,29.2401,34.9667,30.1398,32.7443,29.6900,32.2585

72.2500,32.8118,32.5745,32.6580,32.7598,32.8770,29.2208,34.9582,30.1473,32.7362,29.6841,32.2509

73.2500,32.8276,32.5760,32.6619,32.7519,32.8841,29.2513,34.9487,30.1533,32.7403,29.7023,32.2569

74.2500,32.8083,32.5430,32.6514,32.7574,32.8873,29.2432,34.9506,30.1697,32.7295,29.7065,32.2514

