Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2600,0.0839,0.6621,5.3548,8.0684,0.0450,10.6642,6.2654,3.4133,10.6642,4.4491

2.2500,1.1127,0.9708,5.2313,7.0395,0.3537,3.8733,6.7799,3.5813,3.8733,3.6230

3.2500,-0.1733,0.7238,5.0460,7.2968,-0.2020,4.1820,5.7509,3.0737,4.1820,3.2320

4.2500,-0.9449,0.8473,5.5400,6.0106,0.4155,4.1203,5.4937,2.8937,4.1203,3.0689

5.2500,-0.1733,0.8473,5.0460,7.2968,-0.2020,4.5524,7.5517,3.3944,4.5524,3.5598

6.2500,0.5983,0.6003,5.5400,7.2968,0.1685,4.1203,5.4937,3.2829,4.1203,3.4025

7.2500,0.3411,0.9090,5.1695,7.0395,0.1685,4.1203,5.7509,3.2298,4.1203,3.3570

8.2510,-0.4305,1.2794,5.6017,8.3257,0.2302,4.0585,4.9792,3.3309,4.0585,3.4349

9.2510,-0.1733,1.2177,5.2313,7.5540,0.0450,4.1820,6.5227,3.3996,4.1820,3.5113

10.2500,-0.1733,1.4647,5.2930,7.2968,0.3537,3.8733,6.5227,3.4596,3.8733,3.5187

11.2500,-0.1733,0.9090,5.6017,8.3257,-0.0785,3.9968,5.7509,3.3893,3.9968,3.4760

12.2500,-0.1733,1.0325,5.1695,7.5540,0.1067,3.6881,6.2654,3.3258,3.6881,3.3776

13.2500,-0.1733,0.9090,5.5400,7.8112,-0.3872,4.1820,5.7509,3.2418,4.1820,3.3761

14.2500,1.3699,0.9708,3.8730,6.2678,0.1067,3.8733,6.0082,3.0994,3.8733,3.2100

15.2500,-0.6877,1.0325,5.8487,8.0684,-0.3255,3.8733,6.2654,3.3670,3.8733,3.4393

16.2510,0.3411,0.7238,5.3548,7.5540,0.1067,3.5646,6.7799,3.4767,3.5646,3.4893

17.2510,-0.6877,1.0942,5.1695,8.8401,-0.0785,3.6881,5.4937,3.3052,3.6881,3.3599

18.2500,0.0839,0.8473,5.2313,8.0684,0.0450,3.3794,6.2654,3.4235,3.3794,3.4172

19.2510,-0.4305,0.9708,4.9226,8.0684,0.0450,2.9473,6.0082,3.2641,2.9473,3.2188

20.2500,0.3411,1.0942,5.9104,8.3257,-0.0785,3.0090,4.9792,3.4287,3.0090,3.3687

21.2500,-0.6877,1.0942,5.0460,8.5829,0.0450,3.2560,6.2654,3.3910,3.2560,3.3717

22.2500,-0.1733,0.9708,5.9104,6.7823,0.0450,3.0707,6.2654,3.3001,3.0707,3.2673

23.2510,-0.9449,1.1560,5.1695,7.2968,0.1067,2.9473,6.2654,3.1749,2.9473,3.1424

24.2500,0.8555,1.2794,5.1695,8.5829,-0.0785,3.1942,6.0082,3.6362,3.1942,3.5730

25.2500,-1.7165,0.7856,5.2930,8.0684,0.0450,3.0707,4.9792,2.9091,3.0707,2.9322

26.2500,-0.4305,0.9090,5.1695,7.8112,-0.0785,3.1942,5.4937,3.1457,3.1942,3.1527

27.2500,-0.6877,1.0325,5.6017,8.5829,-0.3872,3.1325,3.6929,2.9725,3.1325,2.9954

28.2520,-0.9449,1.0942,5.0460,8.5829,-0.0785,3.1325,5.2364,3.1560,3.1325,3.1527

29.2500,-0.9449,0.6003,5.9722,7.2968,-0.0785,4.1203,4.2074,2.8422,4.1203,3.0248

30.2510,-0.9449,1.0942,5.1695,8.0684,-0.0785,3.0707,5.2364,3.0909,3.0707,3.0880

31.2500,0.8555,0.5386,5.2930,7.5540,0.5389,3.0090,7.5517,3.7220,3.0090,3.6201

32.2500,-0.6877,1.4029,5.7869,8.3257,0.1685,2.8238,6.0082,3.5007,2.8238,3.4040

33.2510,-0.4305,0.7856,6.0339,7.5540,0.1067,2.8855,6.2654,3.3858,2.8855,3.3144

34.2500,-0.9449,0.7238,5.4782,7.8112,-0.2637,3.0090,5.4937,3.0497,3.0090,3.0439

35.2510,-1.2021,0.1682,4.9843,7.2968,-0.0167,3.3177,6.0082,2.8731,3.3177,2.9366

36.2510,0.5983,0.6621,5.5400,6.7823,0.6624,2.5151,6.5227,3.4613,2.5151,3.3261

37.2500,-0.9449,0.9090,5.4782,7.2968,-0.0785,2.9473,6.0082,3.1115,2.9473,3.0880

38.2500,2.6559,0.9708,5.4165,7.8112,0.2302,2.8238,6.0082,3.8488,2.8238,3.7024

39.2500,-0.1733,0.6621,5.0460,7.8112,0.3537,2.9473,6.5227,3.3704,2.9473,3.3100

40.2510,-0.6877,0.6003,4.6139,6.5251,0.1685,2.8855,4.7219,2.6570,2.8855,2.6896

