Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.8500,-0.2019,-0.0170,-0.1401,2.4538,2.3295,9.7382,1.2173,0.9402,9.7382,2.1971

2.4490,0.2919,-0.3257,-0.1401,2.7007,2.4530,9.9851,1.2173,1.0328,9.9851,2.3117

3.4490,0.2302,0.1682,-0.1401,2.3303,2.6999,9.5530,1.0938,1.0637,9.5530,2.2765

4.4500,-0.2019,0.2299,0.1068,2.7624,2.5147,9.7999,1.2790,1.1152,9.7999,2.3558

5.4490,0.2919,0.2299,0.0451,2.5155,2.4530,9.4295,1.2173,1.1254,9.4295,2.3117

6.4490,0.4153,0.0447,-0.0784,2.4538,2.3295,9.7382,1.0321,1.0328,9.7382,2.2765

7.4490,0.1684,0.1065,-0.0167,2.2686,2.7617,9.7999,1.8964,1.1975,9.7999,2.4264

8.4490,-0.2019,0.1682,-0.0167,2.7624,2.5765,9.7999,1.6495,1.1563,9.7999,2.3911

9.4490,0.1684,0.6003,0.1686,2.3920,2.5765,9.7999,1.4025,1.2181,9.7999,2.4440

10.4490,0.4771,0.2299,-0.2019,2.3920,2.5765,9.9851,0.6616,1.0225,9.9851,2.3029

11.4490,0.1684,0.2299,-0.0167,2.1451,2.3912,9.9234,0.9086,0.9711,9.9234,2.2500

12.4490,-0.0168,0.1682,0.0451,2.7007,2.4530,9.7382,1.0938,1.0740,9.7382,2.3117

13.4490,-0.2019,0.1682,-0.0784,2.4538,2.2060,9.9851,2.3904,1.1563,9.9851,2.4176

14.4490,-0.4489,0.6621,-0.0167,2.5155,2.3912,9.7999,1.2790,1.0637,9.7999,2.3118

15.4500,0.7240,0.6621,-0.2636,2.5155,2.4530,9.9234,0.7234,1.1357,9.9234,2.3911

16.4500,-0.6958,0.4769,-0.0167,2.2686,2.6382,9.9851,0.9086,0.9300,9.9851,2.2236

17.4490,-0.0168,0.1682,-0.1401,3.0094,2.7617,9.7999,1.1555,1.1563,9.7999,2.3911

18.4490,0.1067,-0.0170,-0.3254,2.4538,2.5147,9.6765,1.0321,0.9608,9.6765,2.2059

19.4500,0.5388,0.1065,-0.3254,2.5772,2.2677,9.9234,0.9703,1.0225,9.9234,2.2941

20.4490,-0.0785,0.3534,-0.2636,2.4538,2.1443,10.0469,1.0938,0.9505,10.0469,2.2500

21.4490,-0.0785,0.1065,-0.4489,2.3920,2.5147,10.0469,1.4643,0.9917,10.0469,2.2853

22.4490,-0.1402,0.2917,-0.3871,2.2686,2.2677,9.9234,0.9703,0.8785,9.9234,2.1706

23.4490,0.1684,-0.0788,-0.2636,2.5772,2.9469,9.7382,0.9703,1.0534,9.7382,2.2941

24.4490,-0.2019,0.5386,0.0451,2.5155,2.6999,10.0469,1.1555,1.1255,10.0469,2.3999

25.4490,0.1684,0.4769,-0.3254,3.0094,2.6382,9.7382,1.0321,1.1666,9.7382,2.3911

26.4500,0.4153,0.3534,-0.0784,2.8242,2.6382,9.7382,0.9703,1.1872,9.7382,2.4087

27.4490,-0.1402,0.1682,-0.2636,2.6390,1.8973,10.0469,1.4025,0.9505,10.0469,2.2500

28.4490,-0.0785,0.4151,0.1686,2.7624,3.3791,9.7999,1.6495,1.3827,9.7999,2.5852

29.4490,-0.0168,0.6003,-0.0167,2.9476,2.7617,9.8617,0.9703,1.2078,9.8617,2.4440

30.4500,-0.0785,0.5386,-0.0167,2.2686,2.3912,9.7999,1.5877,1.1152,9.7999,2.3558

31.4490,0.0450,0.9090,0.5390,2.4538,2.3295,9.9234,1.1555,1.2386,9.9234,2.4793

32.4490,-0.0168,0.2299,0.1686,2.3920,2.8852,9.9851,1.6495,1.2181,9.9851,2.4705

33.4490,0.3536,0.1682,0.1686,1.8981,2.8852,9.7382,0.9703,1.0740,9.7382,2.3117

34.4490,0.1067,0.2299,0.4155,2.0834,2.4530,9.9851,0.9086,1.0328,9.9851,2.3117

35.4490,0.1684,0.0447,0.1686,2.1451,2.5765,10.0469,1.3408,1.0740,10.0469,2.3558

36.4490,0.1067,0.2299,0.2920,2.4538,2.8852,9.9234,1.5877,1.2592,9.9234,2.4970

37.4490,-0.2019,0.0447,-0.0167,2.3920,2.6382,9.9234,1.4643,1.0534,9.9234,2.3206

38.4500,0.8474,0.4769,0.0451,2.5155,2.5765,9.6765,1.0938,1.2592,9.6765,2.4617

39.4490,0.0450,0.2917,0.1686,2.7624,2.2677,9.7999,1.0938,1.1049,9.7999,2.3470

40.4490,-0.1402,0.3534,0.1068,2.5155,2.5147,10.5408,1.1555,1.0843,10.5408,2.4352

41.4490,0.1067,0.2917,0.3538,2.3920,2.7617,9.7999,0.9703,1.1460,9.7999,2.3823

42.4490,0.1067,0.4151,-0.1401,2.6390,2.4530,9.8617,1.0938,1.0946,9.8617,2.3470

43.4490,0.2302,0.2299,0.0451,2.2686,2.3295,10.1086,1.0938,1.0328,10.1086,2.3294

44.4490,0.0450,-0.2022,-0.1401,2.5772,2.2677,9.9851,1.2790,0.9711,9.9851,2.2588

45.4490,0.0450,0.1682,-0.0784,2.4538,2.5765,9.5530,1.9582,1.1872,9.5530,2.3823

46.4490,0.3536,0.3534,0.0451,2.2686,2.5765,9.9234,0.8468,1.0740,9.9234,2.3382

47.4490,-0.5723,0.0447,0.1686,2.4538,2.0208,10.0469,1.2790,0.8991,10.0469,2.2059

48.4490,-0.0168,0.1065,0.0451,2.5155,2.5765,9.7382,1.5260,1.1255,9.7382,2.3558

49.4490,-1.1279,0.0447,-0.0784,2.4538,2.8234,10.1086,1.5877,0.9506,10.1086,2.2589

50.4500,-0.0785,0.3534,0.1068,2.3303,2.2677,10.0469,1.2173,1.0328,10.0469,2.3206

51.4490,0.1684,0.2299,0.3538,2.7624,2.3295,10.2321,1.0938,1.1563,10.2321,2.4528

52.4490,0.6005,0.4769,0.6007,2.3920,2.2677,10.2938,0.7234,1.1769,10.2938,2.4793

53.4490,0.2302,0.3534,0.4155,2.4538,2.2677,10.3556,0.7851,1.0843,10.3556,2.4087

54.4500,0.1684,0.2917,0.3538,2.3920,2.3295,10.5408,1.0321,1.0946,10.5408,2.4440

55.4490,-0.0785,0.3534,-0.2019,2.5155,2.3912,10.1704,1.1555,1.0225,10.1704,2.3294

56.4490,-0.3254,0.0447,-0.0167,2.3920,3.0087,9.6765,1.7112,1.1358,9.6765,2.3559

57.4490,0.1684,0.1682,0.0451,2.3920,2.3295,9.9851,1.0938,1.0328,9.9851,2.3117

