Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.9040,0.2302,0.3534,0.2920,1.7129,1.8973,10.3556,0.3529,0.8065,10.3556,2.1706

2.8140,-0.0785,0.2299,1.0947,2.2068,1.9590,10.2321,0.5999,1.0020,10.2321,2.3206

3.8140,-0.0785,0.2299,-0.2019,2.0216,1.6503,10.6642,0.4764,0.6830,10.6642,2.1089

4.8150,-0.2637,0.2299,0.2920,1.7747,1.8973,10.3556,0.6616,0.7653,10.3556,2.1353

5.8140,0.1684,0.1682,-0.3871,1.9599,2.1443,10.4173,0.5381,0.7653,10.4173,2.1442

6.8140,-0.2019,0.1065,-0.2019,1.9599,1.7738,10.8495,0.7234,0.6933,10.8495,2.1442

7.8140,0.0450,1.0942,0.1686,1.9599,1.8355,10.0469,0.5999,0.9505,10.0469,2.2500

8.8140,0.0450,-0.2022,-0.0784,1.9599,1.7121,10.0469,0.4764,0.6521,10.0469,1.9942

9.8150,0.1067,-0.3874,-0.1401,1.8981,2.2060,10.3556,0.3529,0.6727,10.3556,2.0560

10.8140,-0.1402,-0.0788,-0.2019,1.7747,2.0208,10.2321,1.1555,0.7550,10.2321,2.1089

11.8140,0.2302,0.2299,0.4773,1.7747,1.5886,10.7877,0.2294,0.7550,10.7877,2.1882

12.8140,0.0450,-0.0788,0.1068,1.6512,1.7121,10.2938,0.6616,0.6830,10.2938,2.0560

13.8140,-0.2019,0.4151,-0.3254,1.7747,1.9590,10.1704,0.7234,0.7241,10.1704,2.0736

14.8140,0.1684,-0.1405,0.1686,1.7747,2.4530,10.5408,0.3529,0.7962,10.5408,2.1883

15.8140,0.1067,-0.3257,-0.0784,2.0216,2.0208,10.4790,0.3529,0.6830,10.4790,2.0824

16.8140,0.7240,0.3534,-0.1401,1.7747,1.7738,10.3556,-0.0793,0.7344,10.3556,2.1089

17.8140,0.1684,0.3534,0.1686,1.6512,2.2060,9.9234,0.3529,0.8168,9.9234,2.1177

18.8140,0.0450,0.4769,0.2920,1.6512,3.2556,10.4173,0.4147,1.0226,10.4173,2.3647

19.8140,0.4153,-0.0170,-0.0167,1.8364,1.7738,10.4173,0.0442,0.6727,10.4173,2.0648

20.8140,0.1067,0.0447,0.4155,1.8981,1.7738,10.5408,0.3529,0.7653,10.5408,2.1618

21.8140,0.3536,-0.0788,0.0451,2.0834,1.8973,10.4790,0.2294,0.7550,10.4790,2.1441

22.8140,-0.0785,0.2917,-0.0784,1.9599,1.8973,10.4790,0.5381,0.7550,10.4790,2.1442

23.8140,-0.2637,0.0447,0.0451,1.9599,1.8355,10.8495,0.7234,0.7242,10.8495,2.1706

24.8150,0.2302,-0.1405,-0.1401,1.7747,1.7738,10.2938,0.2912,0.6315,10.2938,2.0119

25.8140,-0.0168,0.0447,-0.0167,1.8981,1.8355,10.5408,0.5381,0.7139,10.5408,2.1177

26.8140,0.0450,-0.0170,0.1686,1.5277,1.9590,10.5408,0.3529,0.6727,10.5408,2.0824

27.8140,0.5388,0.0447,-0.0167,1.7747,1.8355,10.2938,0.1060,0.7138,10.2938,2.0824

28.8140,0.1067,0.0447,0.2920,1.8981,1.7738,10.5408,0.5381,0.7756,10.5408,2.1706

29.8140,0.1067,0.1065,0.3538,1.7747,2.3295,10.5408,0.4147,0.8476,10.5408,2.2324

30.8140,0.2302,0.1682,-0.2019,2.0216,1.7121,10.1704,0.6616,0.7653,10.1704,2.1089

