Elapsed Time (s),Heat Exchanger Flow (GPM),Flow Raw Voltage (V), Main Loop Flow (GPM), Flow Signal Amplitude (V)
1.9040,-0.0244,0.0141,0.0000,0.0000

2.8140,-0.0169,0.0296,0.0000,0.0000

3.8140,-0.0161,0.0244,0.0000,0.0001

4.8150,-0.0256,-0.0167,0.0000,0.0001

5.8140,-0.0273,0.0038,0.0000,0.0001

6.8140,-0.0235,0.0347,0.0000,0.0001

7.8140,-0.0165,0.0656,0.0000,0.0001

8.8140,-0.0125,0.0553,0.0000,0.0001

9.8150,-0.0045,0.1016,0.0000,0.0001

10.8140,-0.0015,0.0656,0.0000,0.0001

11.8140,-0.0005,0.0244,0.0000,0.0001

12.8140,0.0015,0.0501,0.0000,0.0001

13.8140,0.0025,0.0347,0.0000,0.0001

14.8140,0.0085,0.0450,0.0000,0.0001

15.8140,0.0179,0.1016,0.0000,0.0001

16.8140,0.0179,0.0347,0.0000,0.0001

17.8140,0.0159,0.0450,0.0000,0.0001

18.8140,0.0129,0.0244,0.0000,0.0001

19.8140,0.0085,0.0553,0.0000,0.0001

20.8140,0.0050,0.0296,0.0000,0.0001

21.8140,0.0070,0.0450,0.0000,0.0001

22.8140,0.0050,0.0296,0.0000,0.0001

23.8140,0.0055,0.0399,0.0000,0.0001

24.8150,0.0070,0.0604,0.0000,0.0001

25.8140,0.0040,0.0707,0.0000,0.0001

26.8140,0.0055,0.0501,0.0000,0.0001

27.8140,0.0050,0.0399,0.0000,0.0001

28.8140,0.0070,0.0450,0.0000,0.0001

29.8140,0.0050,0.0347,0.0000,0.0001

30.8140,0.0060,0.0399,0.0000,0.0001

