Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.9040,29.3191,27.4473,26.0117,25.4017,24.3870,27.8436,24.9205,29.2438,26.5133,28.5437,26.8218

2.8140,29.3175,27.4471,26.0242,25.4029,24.3604,27.8274,24.9127,29.2531,26.5104,28.5402,26.8182

3.8140,29.3460,27.4455,26.0155,25.3933,24.3786,27.8262,24.8941,29.2462,26.5158,28.5362,26.8182

4.8150,29.3305,27.4450,26.0032,25.3966,24.3862,27.8188,24.9096,29.2548,26.5123,28.5368,26.8181

5.8140,29.3255,27.4585,26.0140,25.4126,24.3656,27.8161,24.9162,29.2549,26.5152,28.5355,26.8204

6.8140,29.3184,27.4472,26.0210,25.4078,24.3627,27.8118,24.9156,29.2426,26.5114,28.5272,26.8159

7.8140,29.3368,27.4507,26.0085,25.3986,24.3448,27.8175,24.9254,29.2498,26.5079,28.5337,26.8165

8.8140,29.3088,27.4501,26.0168,25.3975,24.4013,27.8003,24.9105,29.2453,26.5149,28.5228,26.8163

9.8150,29.3146,27.4339,26.0007,25.4148,24.3706,27.7576,24.9222,29.2223,26.5069,28.4899,26.8046

10.8140,29.3233,27.4660,26.0215,25.3931,24.3619,27.7767,24.9274,29.2316,26.5132,28.5041,26.8127

11.8140,29.3172,27.4505,26.0168,25.4125,24.3728,27.7804,24.9166,29.2339,26.5139,28.5072,26.8126

12.8140,29.3167,27.4339,26.0134,25.3912,24.3657,27.7710,24.9090,29.2367,26.5042,28.5038,26.8047

13.8140,29.3287,27.4750,26.0097,25.4060,24.3963,27.7355,24.9204,29.2219,26.5231,28.4787,26.8117

14.8140,29.3082,27.4560,26.0129,25.4048,24.3756,27.7690,24.9358,29.2272,26.5115,28.4981,26.8112

15.8140,29.3040,27.4569,26.0180,25.4015,24.3596,27.7715,24.9013,29.2400,26.5080,28.5058,26.8066

16.8140,29.3214,27.4560,26.0115,25.4072,24.3553,27.7573,24.9377,29.2381,26.5103,28.4977,26.8106

17.8140,29.3013,27.4283,26.0087,25.4238,24.3843,27.7565,24.9138,29.2241,26.5093,28.4903,26.8051

18.8140,29.3211,27.4470,26.0185,25.3953,24.3952,27.7340,24.9108,29.2303,26.5154,28.4821,26.8065

19.8140,29.2858,27.4521,26.0169,25.4099,24.3739,27.7377,24.9191,29.2321,26.5077,28.4849,26.8034

20.8140,29.3009,27.4484,26.0137,25.4123,24.3706,27.7344,24.9197,29.2317,26.5092,28.4831,26.8040

21.8140,29.3244,27.4477,26.0140,25.3980,24.3834,27.7321,24.9205,29.2134,26.5135,28.4727,26.8042

22.8140,29.3136,27.4496,26.0045,25.4107,24.3900,27.7443,24.9105,29.2044,26.5137,28.4744,26.8035

23.8140,29.2992,27.4421,26.0263,25.4060,24.3996,27.7242,24.9162,29.1980,26.5146,28.4611,26.8015

24.8150,29.3040,27.4626,26.0128,25.3864,24.3846,27.6867,24.9297,29.1995,26.5101,28.4431,26.7958

25.8140,29.3171,27.4433,26.0162,25.4058,24.3609,27.6974,24.9033,29.2291,26.5087,28.4633,26.7967

26.8140,29.2948,27.4462,26.0149,25.4224,24.3702,27.7142,24.9147,29.1904,26.5097,28.4523,26.7960

27.8140,29.3050,27.4667,26.0235,25.3938,24.3625,27.7094,24.9281,29.2119,26.5103,28.4606,26.8001

28.8140,29.2918,27.4468,26.0145,25.4112,24.3757,27.6872,24.9300,29.2085,26.5080,28.4478,26.7957

29.8140,29.3178,27.4610,26.0065,25.3928,24.3796,27.6991,24.9130,29.1964,26.5116,28.4478,26.7958

30.8140,29.2949,27.4445,26.0216,25.4061,24.3821,27.6879,24.9262,29.1895,26.5098,28.4387,26.7941

