Elapsed Time (s), Rod voltage (V)
1.9040,NaN

2.8140,0.0015

3.8140,0.0015

4.8150,0.0015

5.8140,0.0015

6.8140,0.0015

7.8140,0.0015

8.8140,0.0015

9.8150,0.0015

10.8140,0.0015

11.8140,0.0015

12.8140,0.0015

13.8140,0.0015

14.8140,0.0015

15.8140,0.0015

16.8140,0.0015

17.8140,0.0015

18.8140,0.0015

19.8140,0.0016

20.8140,0.0015

21.8140,0.0015

22.8140,0.0015

23.8140,0.0015

24.8150,0.0015

25.8140,0.0016

26.8140,0.0016

27.8140,0.0015

28.8140,0.0015

29.8140,0.0015

30.8140,0.0015

