Elapsed Time (s),P1 (psi),P2 (psi),P3 (psi),P4 (psi),P5 (psi),P6 (psi),P7 (psi),Main Loop Avg Pressure (psi),HX Pressure (psi),Overall Avg Pressure (psi)
1.2270,1.8843,3.4402,5.8487,6.5251,-0.0167,0.1692,4.2074,3.6481,0.1692,3.1511

2.1270,1.6271,3.4402,6.0339,6.0106,0.0450,0.1074,3.6929,3.4749,0.1074,2.9939

3.1270,0.8555,3.3785,6.0956,6.2678,0.0450,-0.0160,4.4647,3.5178,-0.0160,3.0130

4.1270,1.6271,3.4402,5.9722,6.5251,0.0450,0.0457,3.4356,3.5075,0.0457,3.0130

5.1270,0.8555,3.1933,5.7869,6.0106,-0.0785,-0.0778,4.4647,3.3721,-0.0778,2.8792

6.1270,1.6271,3.3785,6.0339,6.5251,-0.3255,0.1692,3.1784,3.4029,0.1692,2.9409

