Elapsed Time (s),T1 (deg C),T2 (deg C),T3 (deg C),T4 (deg C),T5 (deg C),T6 (deg C),T7 (deg C),T8 (deg C),Main Loop Avg Temp (deg C),HX Avg Temp (deg C),Overall Avg Temp (deg C)
1.2270,35.0837,34.9924,34.8885,34.8412,34.8744,28.6208,34.7158,31.0576,34.9360,29.8392,33.6343

2.1270,35.0514,35.0062,34.8532,34.8213,34.8429,28.6377,34.7055,31.1050,34.9150,29.8714,33.6279

3.1270,35.0378,34.9819,34.8639,34.8087,34.7717,28.6293,34.7088,31.1003,34.8928,29.8648,33.6128

4.1270,35.0243,34.9639,34.8226,34.7744,34.7173,28.6298,34.6742,31.1234,34.8605,29.8766,33.5912

5.1270,34.9930,34.9498,34.7710,34.7013,34.6662,28.5988,34.6462,31.1451,34.8163,29.8719,33.5589

6.1270,34.9583,34.9204,34.6807,34.6681,34.6157,28.5832,34.5890,31.1778,34.7686,29.8805,33.5241

